 -2.9500e+00  3.0280e+03
 -2.8500e+00  2.9850e+03
 -2.7500e+00  3.0650e+03
 -2.6500e+00  3.0250e+03
 -2.5500e+00  3.0410e+03
 -2.4500e+00  3.0030e+03
 -2.3500e+00  2.9620e+03
 -2.2500e+00  3.0670e+03
 -2.1500e+00  2.9390e+03
 -2.0500e+00  2.8770e+03
 -1.9500e+00  3.1020e+03
 -1.8500e+00  3.0180e+03
 -1.7500e+00  3.0170e+03
 -1.6500e+00  3.0760e+03
 -1.5500e+00  3.0410e+03
 -1.4500e+00  2.8970e+03
 -1.3500e+00  3.0510e+03
 -1.2500e+00  2.8440e+03
 -1.1500e+00  2.9130e+03
 -1.0500e+00  2.8330e+03
 -9.5000e-01  2.8210e+03
 -8.5000e-01  2.6950e+03
 -7.5000e-01  2.9100e+03
 -6.5000e-01  2.7490e+03
 -5.5000e-01  2.7720e+03
 -4.5000e-01  2.7490e+03
 -3.5000e-01  2.5960e+03
 -2.5000e-01  2.6860e+03
 -1.5000e-01  2.7060e+03
 -5.0000e-02  2.6220e+03
  5.0000e-02  2.6080e+03
  1.5000e-01  2.7270e+03
  2.5000e-01  2.7460e+03
  3.5000e-01  2.6940e+03
  4.5000e-01  2.7220e+03
  5.5000e-01  2.7900e+03
  6.5000e-01  2.8010e+03
  7.5000e-01  2.8120e+03
  8.5000e-01  2.8370e+03
  9.5000e-01  2.8890e+03
  1.0500e+00  2.9160e+03
  1.1500e+00  2.8140e+03
  1.2500e+00  3.0230e+03
  1.3500e+00  2.9630e+03
  1.4500e+00  2.9450e+03
  1.5500e+00  2.9950e+03
  1.6500e+00  2.9510e+03
  1.7500e+00  2.8930e+03
  1.8500e+00  2.9750e+03
  1.9500e+00  3.0860e+03
  2.0500e+00  2.9770e+03
  2.1500e+00  2.9400e+03
  2.2500e+00  2.8710e+03
  2.3500e+00  3.0370e+03
  2.4500e+00  3.0130e+03
  2.5500e+00  2.9710e+03
  2.6500e+00  2.9790e+03
  2.7500e+00  2.9910e+03
  2.8500e+00  3.0240e+03
  2.9500e+00  2.9490e+03
