 -9.5000e-01  2.2430e+03
 -8.5000e-01  2.2540e+03
 -7.5000e-01  2.2280e+03
 -6.5000e-01  2.1940e+03
 -5.5000e-01  2.1660e+03
 -4.5000e-01  2.1070e+03
 -3.5000e-01  2.1750e+03
 -2.5000e-01  2.1010e+03
 -1.5000e-01  2.0930e+03
 -5.0000e-02  2.0950e+03
  5.0000e-02  2.0630e+03
  1.5000e-01  2.0300e+03
  2.5000e-01  2.0370e+03
  3.5000e-01  2.1020e+03
  4.5000e-01  2.0790e+03
  5.5000e-01  2.0890e+03
  6.5000e-01  2.1610e+03
  7.5000e-01  2.2260e+03
  8.5000e-01  2.1560e+03
  9.5000e-01  2.3380e+03
