 -9.5000e-01  1.0400e+02
 -8.5000e-01  1.0300e+02
 -7.5000e-01  9.7000e+01
 -6.5000e-01  9.2000e+01
 -5.5000e-01  1.0200e+02
 -4.5000e-01  8.8000e+01
 -3.5000e-01  8.0000e+01
 -2.5000e-01  9.3000e+01
 -1.5000e-01  9.0000e+01
 -5.0000e-02  9.1000e+01
  5.0000e-02  9.5000e+01
  1.5000e-01  9.5000e+01
  2.5000e-01  9.0000e+01
  3.5000e-01  9.9000e+01
  4.5000e-01  9.7000e+01
  5.5000e-01  9.6000e+01
  6.5000e-01  1.1300e+02
  7.5000e-01  1.0600e+02
  8.5000e-01  9.4000e+01
  9.5000e-01  9.7000e+01
