 -9.5000e-01  1.9900e+02
 -8.5000e-01  1.7600e+02
 -7.5000e-01  1.7600e+02
 -6.5000e-01  1.8600e+02
 -5.5000e-01  1.4900e+02
 -4.5000e-01  1.6100e+02
 -3.5000e-01  1.5600e+02
 -2.5000e-01  1.7700e+02
 -1.5000e-01  1.6700e+02
 -5.0000e-02  1.4200e+02
  5.0000e-02  1.5800e+02
  1.5000e-01  1.5300e+02
  2.5000e-01  1.5100e+02
  3.5000e-01  1.6400e+02
  4.5000e-01  1.5000e+02
  5.5000e-01  1.5600e+02
  6.5000e-01  1.6500e+02
  7.5000e-01  1.7900e+02
  8.5000e-01  1.7800e+02
  9.5000e-01  1.9500e+02
