N_ch N_D N_Ds N_K
91 0 0 10
0 0 0 0
249 1 0 23
204 0 0 12
32 0 0 3
44 0 0 5
0 0 0 0
59 0 0 6
10 0 0 0
0 0 0 0
184 1 2 15
0 0 0 0
25 0 0 2
19 0 0 5
12 0 0 2
0 0 0 0
81 0 0 8
0 0 0 0
12 0 0 0
68 0 0 5
14 0 0 1
108 0 0 8
125 1 1 6
11 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
243 0 1 17
158 0 0 16
22 0 0 4
75 0 0 7
60 0 0 3
23 0 0 1
181 0 0 14
243 0 1 23
0 0 0 0
0 0 0 0
61 0 0 9
24 0 0 6
60 0 0 4
35 0 0 4
0 0 0 0
45 0 0 6
156 0 0 12
45 0 0 1
139 0 0 17
87 1 0 11
1 0 0 1
203 0 0 18
53 0 0 5
123 0 0 12
35 1 0 7
34 0 0 1
74 0 0 5
0 0 0 0
35 0 0 0
32 0 0 1
0 0 0 0
109 0 0 7
0 0 0 0
21 0 0 2
103 0 0 20
27 0 0 3
0 0 0 0
14 0 0 4
17 0 0 3
168 0 0 14
0 0 0 0
0 0 0 0
81 0 0 7
74 1 0 9
45 0 0 4
0 0 0 0
18 0 0 0
18 0 0 1
40 0 0 5
0 0 0 0
69 0 0 6
0 0 0 0
172 0 0 8
55 0 0 7
88 0 0 12
1 0 0 0
210 0 0 18
86 0 0 8
161 1 2 15
198 0 0 18
25 0 0 4
22 0 0 0
0 0 0 0
4 0 0 1
13 0 0 2
141 0 0 12
22 0 0 2
0 0 0 0
37 0 0 5
32 0 0 3
15 0 0 1
28 0 0 4
16 0 0 1
0 0 0 0
0 0 0 0
20 0 0 0
17 0 0 3
53 0 0 2
65 0 0 7
56 0 0 4
24 0 0 0
55 0 0 7
0 0 0 0
37 0 0 2
31 0 0 6
0 0 0 0
16 1 0 4
92 0 0 9
0 0 0 0
131 2 0 14
25 0 0 0
109 2 0 8
26 0 0 1
59 0 0 4
33 0 0 1
9 0 0 0
0 0 0 0
69 0 0 3
6 0 0 0
29 0 0 2
24 0 0 0
21 0 0 0
201 0 0 10
3 0 0 0
233 0 0 18
44 0 0 2
0 0 0 0
45 0 0 3
48 0 0 2
0 0 0 0
0 0 0 0
14 0 0 2
5 0 0 1
21 0 0 2
0 0 0 0
13 0 0 2
0 0 0 0
64 1 1 3
1 0 0 0
0 0 0 0
13 0 0 3
33 0 0 4
237 0 0 24
0 0 0 0
0 0 0 0
22 0 0 2
29 0 0 3
0 0 0 0
110 0 1 3
0 0 0 0
0 0 0 0
76 1 0 6
0 0 0 0
100 0 0 7
0 0 0 0
6 0 0 0
38 0 0 1
33 0 0 1
5 0 0 1
201 1 1 8
0 0 0 0
156 0 1 22
61 0 0 2
123 1 1 8
0 0 0 0
32 0 0 5
49 0 0 6
31 0 0 1
184 1 0 20
46 0 0 0
23 0 0 3
25 0 0 0
5 0 0 0
0 0 0 0
36 0 0 2
43 1 0 5
43 0 0 6
163 0 0 9
295 2 0 21
0 0 0 0
70 0 0 7
90 0 0 6
20 0 0 4
41 0 0 5
26 0 0 2
22 0 0 1
70 0 0 11
23 0 0 0
97 0 0 7
0 0 0 0
0 0 0 0
22 0 0 5
122 0 0 12
0 0 0 0
153 3 0 14
97 1 0 10
33 0 0 1
73 1 0 2
14 0 0 0
0 0 0 0
160 1 0 18
175 0 0 12
0 0 0 0
57 0 0 7
20 0 0 2
0 0 0 0
303 1 0 28
97 0 0 11
60 0 0 3
0 0 0 0
179 0 0 25
18 0 0 0
163 0 0 16
0 0 0 0
19 0 0 4
57 1 0 4
61 0 0 9
0 0 0 0
222 0 0 11
0 0 0 0
13 0 0 0
143 2 0 12
39 0 0 4
170 3 2 12
117 0 0 12
46 0 0 3
243 1 0 18
27 0 0 5
6 0 0 0
20 0 0 2
5 0 0 0
0 0 0 0
61 0 0 6
55 0 0 3
26 0 0 3
0 0 0 0
113 0 0 7
0 0 0 0
3 0 0 1
2 0 0 0
7 0 0 0
24 0 0 0
126 0 0 14
23 0 0 2
15 0 0 4
20 0 0 2
22 0 0 1
38 1 0 2
0 0 0 0
0 0 0 0
29 0 0 2
100 0 0 5
19 0 0 1
22 0 0 1
30 0 0 4
73 0 0 6
101 0 0 8
117 0 1 12
240 0 2 26
73 0 0 9
110 0 0 8
45 0 0 0
0 0 0 0
3 0 0 0
56 0 0 2
46 0 0 5
116 0 0 11
11 0 0 0
1 0 0 0
38 0 0 3
211 0 0 21
8 0 0 0
0 0 0 0
5 0 0 0
0 0 0 0
21 0 0 3
64 0 0 5
54 0 0 7
24 0 0 3
69 0 0 6
0 0 0 0
52 1 0 5
27 0 0 3
42 0 0 6
57 0 0 2
55 0 0 7
15 0 0 1
0 0 0 0
0 0 0 0
95 0 0 16
20 0 0 9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
21 0 0 0
10 0 0 0
0 0 0 0
9 0 0 0
8 0 0 3
17 0 0 1
91 0 0 5
23 0 0 2
20 0 0 0
1 0 0 0
210 0 0 16
33 0 0 3
20 0 0 2
66 0 0 8
14 0 0 2
52 0 0 3
134 0 1 11
38 0 0 2
15 0 0 0
131 1 0 10
124 0 0 15
2 0 0 0
0 0 0 0
17 0 0 3
14 0 0 0
205 0 0 24
34 0 1 6
22 0 0 0
222 1 0 29
114 0 0 9
39 0 0 4
20 0 0 3
0 0 0 0
0 0 0 0
70 0 0 6
0 0 0 0
139 0 0 7
86 0 0 7
0 0 0 0
19 0 0 0
0 0 0 0
119 0 0 13
100 0 0 10
5 0 0 0
8 0 0 2
0 0 0 0
0 0 0 0
14 0 0 0
0 0 0 0
0 0 0 0
45 0 0 3
27 0 0 1
17 0 0 1
160 0 0 13
20 0 0 0
39 0 0 1
0 0 0 0
0 0 0 0
44 0 0 10
9 0 0 0
30 0 0 3
6 0 0 0
0 0 0 0
77 0 0 9
122 0 0 9
26 0 0 1
4 0 0 0
0 0 0 0
135 0 0 9
0 0 0 0
69 1 0 4
192 0 0 10
0 0 0 0
52 0 0 6
0 0 0 0
100 1 1 3
243 1 2 22
19 0 0 0
106 0 0 7
36 0 0 4
0 0 0 0
95 0 0 8
245 0 0 18
0 0 0 0
39 0 0 5
87 0 0 3
158 0 0 16
60 0 0 6
19 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
16 0 0 3
120 0 0 10
9 0 0 1
23 0 0 1
105 0 0 4
0 0 0 0
0 0 0 0
195 0 0 22
0 0 0 0
44 0 0 3
0 0 0 0
240 0 0 19
0 0 0 0
19 2 0 3
46 0 0 4
100 0 0 9
37 1 0 7
0 0 0 0
31 0 0 4
194 0 0 19
0 0 0 0
7 0 0 0
0 0 0 0
68 0 0 5
23 0 0 0
8 0 0 1
0 0 0 0
39 0 0 4
149 0 0 18
26 0 0 4
42 0 0 2
0 0 0 0
13 0 0 1
58 0 0 5
103 0 0 8
84 1 0 8
69 0 0 5
5 0 0 1
221 0 0 19
0 0 0 0
61 0 0 5
52 0 0 1
0 0 0 0
0 0 0 0
23 0 0 0
0 0 0 0
61 0 0 6
16 0 0 1
75 0 0 8
235 0 0 16
19 0 0 1
0 0 0 0
14 0 0 2
0 0 0 0
119 0 2 10
106 0 0 5
15 0 0 0
0 0 0 0
45 0 0 6
68 1 0 9
27 0 0 2
86 0 0 10
248 0 0 19
98 0 0 4
0 0 0 0
0 0 0 0
85 0 0 5
36 0 0 7
29 0 0 2
13 0 0 2
29 0 0 2
0 0 0 0
37 0 0 1
19 0 0 4
176 0 1 17
39 0 0 5
0 0 0 0
12 0 0 1
51 0 0 5
0 0 0 0
27 0 0 1
0 0 0 0
94 0 0 13
0 0 0 0
64 0 0 3
28 1 0 2
0 0 0 0
173 0 1 21
0 0 0 0
91 0 0 6
55 0 0 4
0 0 0 0
173 0 0 11
0 0 0 0
118 0 0 3
11 0 0 0
0 0 0 0
69 0 0 4
15 0 0 3
59 0 0 8
73 0 1 6
20 0 0 1
186 1 0 20
0 0 0 0
21 0 0 2
25 0 0 2
0 0 0 0
23 0 0 1
57 0 0 14
31 0 0 1
30 0 0 6
24 0 0 2
0 0 0 0
4 0 0 1
19 0 0 2
73 0 0 6
82 0 0 9
0 0 0 0
8 0 0 2
224 0 0 22
0 0 0 0
34 0 0 5
61 0 0 5
9 0 0 1
21 0 0 3
0 0 0 0
78 0 0 11
0 0 0 0
113 0 0 6
0 0 0 0
30 0 0 2
0 0 0 0
79 0 0 5
0 0 0 0
117 0 0 12
81 0 0 9
18 0 0 0
135 0 0 8
0 0 0 0
0 0 0 0
38 0 0 2
36 0 0 0
92 0 0 6
17 0 0 0
28 0 0 1
3 0 0 1
139 0 0 18
0 0 0 0
25 0 0 1
59 0 0 4
132 1 0 6
0 0 0 0
14 0 0 1
23 0 0 2
0 0 0 0
0 0 0 0
32 0 0 3
98 0 0 13
77 0 0 7
46 0 0 3
21 0 0 1
0 0 0 0
220 0 0 23
20 0 0 2
116 0 0 11
0 0 0 0
23 0 0 1
67 0 0 4
78 0 0 7
1 0 0 0
23 0 0 2
0 0 0 0
202 0 0 20
23 0 0 1
150 0 0 11
69 0 0 6
76 0 0 6
18 0 0 0
58 0 0 6
18 0 0 5
11 0 0 1
57 0 0 8
167 1 1 14
176 0 0 13
17 0 0 1
168 0 0 14
84 0 0 3
0 0 0 0
28 0 0 3
87 0 0 14
16 0 0 2
0 0 0 0
34 0 0 3
40 0 0 3
30 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
109 0 1 9
0 0 0 0
37 0 0 1
39 0 0 2
52 0 0 7
189 0 0 18
3 0 0 0
26 0 0 1
67 0 0 1
40 0 0 1
0 0 0 0
48 0 0 4
38 0 0 2
0 0 0 0
63 0 0 6
0 0 0 0
21 0 0 0
0 0 0 0
0 0 0 0
34 0 0 0
40 0 0 6
274 0 0 31
52 0 0 2
31 0 0 3
73 0 1 11
0 0 0 0
18 0 0 2
98 1 0 13
7 0 0 0
164 0 0 10
82 0 0 7
78 0 0 8
120 0 0 12
241 0 0 27
0 0 0 0
12 0 0 0
121 0 0 7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
52 0 0 1
0 0 0 0
15 0 0 0
25 0 0 3
0 0 0 0
9 0 0 0
157 0 0 9
28 0 0 1
0 0 0 0
0 0 0 0
56 0 0 7
36 0 0 3
0 0 0 0
38 0 0 3
20 0 0 1
0 0 0 0
156 1 0 17
0 0 0 0
24 0 0 0
40 0 0 4
31 0 0 1
95 0 0 13
8 0 0 0
0 0 0 0
36 0 0 0
0 0 0 0
82 0 0 3
10 0 0 0
34 0 0 3
79 0 0 8
0 0 0 0
0 0 0 0
28 0 0 7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
80 0 0 6
173 0 0 22
89 0 0 7
125 0 0 8
16 0 0 0
74 0 0 11
96 0 0 6
0 0 0 0
106 0 0 7
0 0 0 0
74 1 0 9
0 0 0 0
0 0 0 0
89 0 0 5
0 0 0 0
35 0 0 3
79 0 0 7
106 0 0 6
18 0 0 0
14 0 0 0
17 0 0 1
0 0 0 0
0 0 0 0
19 0 0 0
0 0 0 0
0 0 0 0
280 0 0 26
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
16 0 0 1
23 0 0 5
117 2 0 5
0 0 0 0
22 0 0 0
245 0 0 30
0 0 0 0
0 0 0 0
0 0 0 0
18 0 0 2
56 0 0 5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
38 0 0 3
0 0 0 0
143 0 0 18
0 0 0 0
3 0 0 0
12 0 0 0
66 0 0 5
66 0 0 8
27 0 0 0
63 0 0 4
20 0 0 0
129 0 0 9
17 0 0 1
29 1 0 4
37 0 0 5
22 0 0 1
26 0 0 1
0 0 0 0
31 0 0 2
83 1 1 7
17 0 0 1
15 0 0 2
53 0 0 7
48 0 0 7
4 0 0 0
0 0 0 0
61 0 0 5
26 0 0 0
0 0 0 0
155 0 0 16
0 0 0 0
11 0 0 1
69 0 0 10
0 0 0 0
172 0 0 15
28 0 0 4
0 0 0 0
16 0 0 3
0 0 0 0
113 0 0 15
0 0 0 0
25 0 0 1
20 0 0 2
0 0 0 0
0 0 0 0
15 0 0 3
22 0 0 0
10 0 0 0
10 0 0 3
119 0 0 7
30 0 0 3
10 0 0 0
0 0 0 0
0 0 0 0
23 0 0 0
99 0 0 7
0 0 0 0
175 1 0 15
54 0 0 4
64 0 0 3
228 0 0 24
0 0 0 0
20 0 0 1
49 0 0 5
0 0 0 0
152 0 0 14
0 0 0 0
22 0 0 3
45 0 0 1
24 0 0 1
19 0 0 3
32 0 0 4
82 0 0 10
0 0 0 0
96 2 0 9
0 0 0 0
0 0 0 0
27 0 0 2
152 0 0 12
0 0 0 0
0 0 0 0
23 0 0 1
61 0 0 2
70 0 0 7
35 0 0 0
19 0 0 1
0 0 0 0
0 0 0 0
80 0 0 3
6 0 0 1
76 0 0 4
5 0 0 1
106 0 0 12
4 0 0 1
62 0 0 10
78 0 0 3
12 0 0 2
0 0 0 0
92 1 0 12
4 0 0 0
0 0 0 0
171 1 0 9
105 0 0 11
0 0 0 0
106 0 0 10
0 0 0 0
22 0 0 3
23 0 0 3
22 0 0 2
0 0 0 0
0 0 0 0
28 0 0 1
63 0 0 1
21 0 0 3
0 0 0 0
0 0 0 0
111 0 0 7
0 0 0 0
23 0 0 2
0 0 0 0
27 0 0 7
113 0 0 9
0 0 0 0
14 0 0 0
0 0 0 0
24 0 1 7
0 0 0 0
0 0 0 0
229 0 0 19
12 0 0 0
86 0 1 4
11 0 0 1
120 0 1 13
38 0 0 4
14 0 0 1
0 0 0 0
265 1 0 23
69 0 0 4
0 0 0 0
53 0 0 5
49 0 0 3
99 0 0 10
100 0 0 10
11 0 0 1
214 0 0 23
70 0 0 5
27 0 0 3
0 0 0 0
208 0 0 22
57 0 0 7
83 0 0 7
18 0 0 1
94 0 0 5
28 0 0 0
200 0 0 19
22 0 0 1
69 0 0 7
45 0 0 2
72 0 0 9
75 0 0 10
8 0 0 0
90 0 0 8
0 0 0 0
1 0 0 0
55 1 0 8
58 0 0 3
66 0 0 5
29 0 0 3
171 0 0 12
33 0 0 2
77 0 0 6
19 0 0 3
143 0 0 12
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 2
71 0 0 0
0 0 0 0
0 0 0 0
89 0 0 5
40 0 0 4
0 0 0 0
157 0 0 17
54 0 0 4
19 0 0 1
36 0 0 7
93 0 0 7
90 0 0 2
42 0 0 1
1 0 0 0
104 0 0 11
68 0 0 5
20 0 0 2
0 0 0 0
16 0 0 1
27 0 0 5
41 0 0 3
0 0 0 0
14 0 0 0
81 0 0 12
21 0 0 4
19 0 0 3
34 0 0 0
90 0 0 7
24 0 0 3
104 0 0 15
0 0 0 0
25 0 0 0
16 0 0 0
0 0 0 0
49 0 0 7
0 0 0 0
87 0 0 4
212 0 0 9
30 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 1
12 0 0 0
0 0 0 0
23 0 0 1
33 0 0 5
97 0 0 7
0 0 0 0
183 0 0 10
0 0 0 0
101 1 0 9
0 0 0 0
69 0 0 6
103 0 0 8
0 0 0 0
10 0 0 0
3 0 0 0
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
146 0 0 12
0 0 0 0
57 0 0 0
0 0 0 0
0 0 0 0
53 0 0 5
80 0 0 8
15 0 0 1
61 0 0 5
34 0 0 4
0 0 0 0
12 0 0 2
77 0 0 6
0 0 0 0
0 0 0 0
0 0 0 0
16 1 1 1
161 0 0 9
0 0 0 0
0 0 0 0
26 0 0 3
77 0 0 5
5 0 0 1
8 0 0 2
46 0 0 1
35 0 0 1
37 0 0 3
0 0 0 0
112 0 0 10
0 0 0 0
44 0 0 5
17 0 0 3
0 0 0 0
6 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
175 0 0 19
120 0 0 14
32 1 0 1
0 0 0 0
26 0 0 1
30 0 0 3
53 1 1 5
0 0 0 0
0 0 0 0
162 0 0 22
20 0 0 2
31 0 0 0
88 0 0 10
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
137 0 0 9
7 0 0 0
145 0 0 12
63 0 0 10
25 0 0 1
4 0 0 0
21 0 0 5
0 0 0 0
20 0 0 0
19 0 0 3
43 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
19 0 0 2
113 1 1 11
126 0 0 17
186 1 0 15
0 0 0 0
40 0 0 3
18 0 0 1
166 0 0 13
97 0 0 12
36 0 0 3
37 0 0 6
28 0 0 5
0 0 0 0
19 0 0 2
0 0 0 0
89 0 0 7
0 0 0 0
31 0 0 1
185 0 0 11
135 0 0 8
36 0 0 5
23 0 0 0
0 0 0 0
134 1 0 13
0 0 0 0
0 0 0 0
14 0 0 1
24 0 0 2
19 0 0 1
203 0 0 17
44 0 0 4
119 0 0 9
12 0 0 2
0 0 0 0
39 0 0 3
0 0 0 0
0 0 0 0
1 0 0 0
15 0 0 1
25 0 0 1
36 0 0 3
0 0 0 0
20 0 0 0
64 0 0 2
101 0 0 14
7 0 0 0
80 0 0 7
93 0 0 10
31 2 0 2
29 0 0 2
0 0 0 0
41 0 0 4
117 0 0 12
0 0 0 0
0 0 0 0
209 0 0 14
15 0 0 2
22 0 0 2
0 0 0 0
33 0 0 3
0 0 0 0
9 0 0 2
0 0 0 0
63 0 0 9
36 0 0 1
94 0 0 15
0 0 0 0
37 0 1 5
17 0 0 5
69 0 0 2
30 0 0 0
1 0 0 0
120 0 0 5
12 0 0 0
17 0 0 4
35 0 0 4
64 0 0 7
0 0 0 0
0 0 0 0
0 0 0 0
23 0 0 2
40 0 0 3
156 0 0 10
110 0 0 11
59 0 0 5
55 0 0 3
138 0 0 11
16 0 0 3
5 0 0 1
0 0 0 0
110 0 0 13
33 0 0 1
47 0 0 2
12 0 0 1
0 0 0 0
61 0 0 4
3 0 0 0
47 0 0 7
31 0 0 6
51 0 0 3
115 0 0 13
100 0 0 4
0 0 0 0
0 0 0 0
32 2 0 0
216 1 0 26
119 0 0 20
47 0 0 1
141 0 0 13
20 0 0 4
91 0 0 12
0 0 0 0
114 0 0 4
109 0 0 9
30 0 0 7
22 0 0 0
152 0 0 13
0 0 0 0
34 0 0 7
75 0 0 5
62 0 0 4
36 0 0 4
0 0 0 0
41 0 0 3
6 0 0 2
97 0 0 9
54 0 0 10
0 0 0 0
7 0 0 0
103 0 0 6
54 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 3
70 0 0 2
22 0 0 3
0 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
13 0 0 0
91 0 0 7
41 0 0 5
18 1 0 0
0 0 0 0
27 0 0 4
2 0 0 0
93 0 0 10
0 0 0 0
0 0 0 0
143 0 0 16
104 0 0 11
27 0 0 0
31 0 0 4
41 0 0 7
90 0 0 8
25 0 0 4
8 0 0 0
110 0 0 15
0 0 0 0
141 0 0 15
51 0 0 3
0 0 0 0
112 0 0 12
16 0 0 1
9 0 0 0
34 0 0 1
103 0 0 11
183 0 0 24
0 0 0 0
19 0 0 7
52 0 0 4
11 0 0 1
0 0 0 0
12 0 0 4
91 0 0 12
47 0 0 2
0 0 0 0
71 0 0 4
0 0 0 0
22 0 0 1
0 0 0 0
42 0 0 2
151 2 0 23
24 0 0 4
38 0 0 3
23 0 0 0
0 0 0 0
23 0 0 2
0 0 0 0
129 0 0 9
0 0 0 0
164 0 2 15
80 0 0 5
24 0 0 4
130 0 0 13
18 0 0 1
0 0 0 0
65 0 0 4
20 0 0 3
19 0 0 0
0 0 0 0
153 0 0 7
123 0 0 6
21 0 0 2
43 0 0 6
0 0 0 0
0 0 0 0
70 0 0 4
208 0 0 18
107 0 0 5
46 0 0 3
15 0 0 1
5 0 0 0
0 0 0 0
0 0 0 0
94 0 0 5
3 0 0 0
24 0 0 0
0 0 0 0
172 1 0 17
39 0 0 3
23 0 0 3
0 0 0 0
0 0 0 0
11 0 0 2
89 0 0 7
0 0 0 0
100 1 0 6
75 0 0 6
0 0 0 0
26 0 0 2
5 0 0 1
19 0 0 3
173 0 0 15
0 0 0 0
170 0 0 17
154 3 0 9
0 0 0 0
73 0 0 8
0 0 0 0
21 0 0 1
130 0 0 11
147 3 0 12
23 0 0 2
129 0 0 12
169 0 0 18
82 0 0 11
0 0 0 0
38 0 0 5
131 0 0 12
148 0 0 15
0 0 0 0
37 0 0 3
0 0 0 0
33 0 0 0
44 0 0 5
0 0 0 0
17 0 0 1
0 0 0 0
0 0 0 0
13 0 0 0
33 0 0 3
22 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 1
82 0 0 4
69 0 0 3
46 0 0 0
19 0 0 0
23 0 0 5
16 0 0 2
0 0 0 0
41 0 0 8
186 0 0 16
45 0 0 5
105 0 0 9
0 0 0 0
94 0 0 8
45 0 0 0
29 0 0 2
90 0 0 13
56 0 0 7
49 0 0 3
117 0 0 10
58 0 0 9
26 0 0 2
0 0 0 0
61 0 0 2
22 0 0 0
0 0 0 0
48 0 0 6
54 0 0 1
41 0 0 5
18 0 0 1
8 0 0 1
12 0 0 3
36 0 0 6
0 0 0 0
0 0 0 0
13 0 0 1
1 0 0 0
6 0 0 1
91 0 0 4
0 0 0 0
0 0 0 0
96 0 0 11
71 0 0 6
5 0 0 0
0 0 0 0
0 0 0 0
103 0 0 14
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 0
77 0 0 7
0 0 0 0
3 0 0 0
107 0 0 15
68 0 0 5
0 0 0 0
19 0 0 6
28 0 0 1
215 0 0 24
0 0 0 0
39 0 0 1
18 0 0 0
6 0 0 1
131 0 1 11
207 0 0 23
148 0 1 10
205 0 0 21
20 0 0 1
47 0 0 4
86 0 0 9
0 0 0 0
46 0 1 7
56 0 0 6
10 0 0 0
110 0 0 8
34 1 0 9
33 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
24 0 0 4
0 0 0 0
40 0 1 6
95 0 0 16
32 0 0 8
0 0 0 0
34 0 0 3
79 1 0 5
8 0 0 2
21 0 0 1
110 1 0 13
0 0 0 0
176 0 0 15
0 0 0 0
79 0 0 3
21 0 0 1
0 0 0 0
