 -3.9500e+00  5.6800e+02
 -3.8500e+00  6.2200e+02
 -3.7500e+00  6.3200e+02
 -3.6500e+00  6.3000e+02
 -3.5500e+00  7.1300e+02
 -3.4500e+00  7.0800e+02
 -3.3500e+00  7.5300e+02
 -3.2500e+00  8.2200e+02
 -3.1500e+00  8.6100e+02
 -3.0500e+00  8.0000e+02
 -2.9500e+00  8.3300e+02
 -2.8500e+00  8.4400e+02
 -2.7500e+00  8.2400e+02
 -2.6500e+00  8.8800e+02
 -2.5500e+00  8.8800e+02
 -2.4500e+00  8.9500e+02
 -2.3500e+00  9.3200e+02
 -2.2500e+00  9.4500e+02
 -2.1500e+00  9.8400e+02
 -2.0500e+00  9.6900e+02
 -1.9500e+00  9.6400e+02
 -1.8500e+00  9.8800e+02
 -1.7500e+00  1.0180e+03
 -1.6500e+00  9.9600e+02
 -1.5500e+00  1.0410e+03
 -1.4500e+00  1.1420e+03
 -1.3500e+00  1.0500e+03
 -1.2500e+00  1.1330e+03
 -1.1500e+00  1.1120e+03
 -1.0500e+00  1.1860e+03
 -9.5000e-01  1.1310e+03
 -8.5000e-01  1.1480e+03
 -7.5000e-01  1.1020e+03
 -6.5000e-01  1.1850e+03
 -5.5000e-01  1.1430e+03
 -4.5000e-01  1.1610e+03
 -3.5000e-01  1.1620e+03
 -2.5000e-01  1.1160e+03
 -1.5000e-01  1.2130e+03
 -5.0000e-02  1.1160e+03
  5.0000e-02  1.1370e+03
  1.5000e-01  1.1880e+03
  2.5000e-01  1.1570e+03
  3.5000e-01  1.1550e+03
  4.5000e-01  1.0860e+03
  5.5000e-01  1.1010e+03
  6.5000e-01  1.1280e+03
  7.5000e-01  1.1140e+03
  8.5000e-01  1.0600e+03
  9.5000e-01  1.1470e+03
  1.0500e+00  1.0980e+03
  1.1500e+00  1.0840e+03
  1.2500e+00  1.1660e+03
  1.3500e+00  1.0800e+03
  1.4500e+00  1.0480e+03
  1.5500e+00  1.0920e+03
  1.6500e+00  1.0340e+03
  1.7500e+00  1.0310e+03
  1.8500e+00  9.9700e+02
  1.9500e+00  9.8600e+02
  2.0500e+00  9.3000e+02
  2.1500e+00  9.1200e+02
  2.2500e+00  9.7600e+02
  2.3500e+00  9.3800e+02
  2.4500e+00  9.4500e+02
  2.5500e+00  8.7100e+02
  2.6500e+00  8.7900e+02
  2.7500e+00  8.6400e+02
  2.8500e+00  7.6900e+02
  2.9500e+00  8.2900e+02
  3.0500e+00  7.5300e+02
  3.1500e+00  7.3700e+02
  3.2500e+00  7.6000e+02
  3.3500e+00  7.5000e+02
  3.4500e+00  6.8600e+02
  3.5500e+00  7.0300e+02
  3.6500e+00  6.6300e+02
  3.7500e+00  6.6200e+02
  3.8500e+00  6.2600e+02
  3.9500e+00  5.8900e+02
