 -9.5000e-01  5.4844e+05
 -8.5000e-01  5.4395e+05
 -7.5000e-01  5.3923e+05
 -6.5000e-01  5.3561e+05
 -5.5000e-01  5.3202e+05
 -4.5000e-01  5.2830e+05
 -3.5000e-01  5.2506e+05
 -2.5000e-01  5.2141e+05
 -1.5000e-01  5.1979e+05
 -5.0000e-02  5.1855e+05
  5.0000e-02  5.1844e+05
  1.5000e-01  5.2098e+05
  2.5000e-01  5.2189e+05
  3.5000e-01  5.2344e+05
  4.5000e-01  5.2709e+05
  5.5000e-01  5.3099e+05
  6.5000e-01  5.3495e+05
  7.5000e-01  5.3892e+05
  8.5000e-01  5.4329e+05
  9.5000e-01  5.4757e+05
