N_ch N_D0 N_D N_Ds
122 0 0 0
25 0 0 0
0 0 0 0
0 0 0 0
167 0 0 0
0 0 0 0
74 0 2 0
52 0 0 0
0 0 0 0
0 0 0 0
27 0 0 0
0 0 0 0
0 0 0 0
33 0 0 0
30 0 0 0
91 1 1 1
0 0 0 0
15 0 0 0
20 0 0 0
184 0 2 0
136 0 0 0
27 0 0 0
0 0 0 0
75 0 0 0
155 0 0 0
23 0 0 0
0 0 0 0
140 0 2 0
170 2 2 0
0 0 0 0
0 0 0 0
1 0 0 0
0 0 0 0
48 0 0 0
28 0 0 0
53 0 0 0
0 0 0 0
39 0 0 0
0 0 0 0
74 0 0 0
90 1 0 2
0 0 0 0
118 0 0 0
0 0 0 0
18 0 0 0
21 0 0 0
106 0 0 0
110 0 0 0
0 0 0 0
83 0 1 0
12 0 0 0
0 0 0 0
29 0 0 0
57 0 0 0
88 1 0 1
0 0 0 0
38 0 0 0
58 0 2 0
9 0 0 0
19 0 0 0
19 0 0 0
15 0 0 0
31 0 0 0
0 0 0 0
0 0 0 0
35 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
161 0 0 0
49 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
20 0 0 0
28 0 0 0
72 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
40 0 0 0
5 0 0 0
25 0 0 0
126 0 0 0
15 0 0 0
23 0 0 0
150 0 0 0
145 0 2 0
39 0 0 0
95 2 0 0
66 0 0 0
3 0 0 0
39 0 0 0
6 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
147 0 0 0
42 0 0 0
19 0 0 0
0 0 0 0
26 0 0 0
1 0 0 0
2 0 0 0
66 0 0 0
33 0 0 0
162 0 2 0
0 0 0 0
43 0 0 0
0 0 0 0
118 0 0 0
23 0 0 0
0 0 0 0
26 0 0 0
0 0 0 0
33 0 0 0
34 0 0 0
21 0 0 0
273 1 1 0
44 0 0 0
30 0 0 0
82 0 0 0
96 0 0 0
43 0 0 0
106 0 0 0
28 2 0 0
23 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
154 0 0 0
22 0 0 0
40 0 0 0
140 0 0 0
22 0 0 0
138 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
42 0 0 0
0 0 0 0
2 0 0 0
117 0 0 0
46 2 1 1
73 0 1 1
10 0 0 0
90 0 0 0
173 2 0 0
29 0 0 0
105 0 0 0
0 0 0 0
81 0 0 0
45 0 0 0
120 2 1 0
45 0 0 0
32 0 0 0
27 0 0 0
38 0 0 0
17 0 0 0
0 0 0 0
22 0 0 0
23 0 0 0
145 1 1 0
34 0 0 0
3 0 0 0
56 0 0 0
0 0 0 0
45 0 0 0
137 0 0 0
0 0 0 0
11 0 0 0
0 0 0 0
101 0 0 0
124 1 1 0
80 0 0 0
0 0 0 0
153 0 0 0
66 0 0 0
4 0 0 0
163 0 0 0
31 0 0 0
19 0 0 0
82 0 0 0
88 0 0 0
1 0 0 0
0 0 0 0
12 0 0 0
21 0 0 0
13 0 0 0
4 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
41 0 0 0
16 0 0 0
9 0 0 0
0 0 0 0
94 0 0 0
130 0 0 0
0 0 0 0
24 0 0 0
86 0 0 0
13 0 0 0
66 1 0 1
0 0 0 0
56 0 0 0
200 2 1 0
0 0 0 0
0 0 0 0
62 0 0 0
82 0 0 0
10 0 0 0
55 0 0 0
27 0 0 0
88 1 0 1
24 0 0 0
27 0 0 0
0 0 0 0
134 0 0 0
31 0 0 0
37 0 0 0
208 0 0 0
6 0 0 0
73 0 0 0
21 0 0 0
205 1 1 0
72 0 0 0
60 0 0 0
14 0 0 0
16 0 0 0
128 2 0 0
37 0 0 0
37 0 0 0
54 0 0 0
171 2 0 0
64 1 0 1
102 0 0 0
76 0 0 0
0 0 0 0
24 0 0 0
167 0 2 0
0 0 0 0
82 0 0 0
113 0 0 0
27 0 0 0
7 0 0 0
0 0 0 0
123 0 0 0
54 0 0 0
64 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
99 0 0 0
66 0 0 0
39 0 0 0
0 0 0 0
29 0 0 0
0 0 0 0
44 0 0 0
44 0 0 0
109 0 2 0
12 0 0 0
0 0 0 0
17 0 0 0
0 0 0 0
114 3 1 2
195 4 0 1
7 0 0 0
48 0 0 0
23 0 0 0
21 0 0 0
50 0 0 0
98 0 1 0
0 0 0 0
0 0 0 0
17 0 0 0
12 0 0 0
20 0 0 0
0 0 0 0
45 0 0 0
2 0 0 0
213 1 1 0
84 0 0 0
0 0 0 0
104 1 0 0
0 0 0 0
114 0 0 0
113 0 0 1
6 0 0 0
118 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
1 0 0 0
125 0 0 0
109 0 0 0
115 0 0 0
18 0 0 0
56 0 0 0
26 0 0 0
2 0 0 0
106 0 0 0
0 0 0 0
151 0 2 0
1 0 0 0
138 0 1 0
41 0 0 0
25 1 1 0
82 0 2 0
0 0 0 0
16 0 0 0
83 2 0 0
27 0 0 0
38 2 0 0
9 0 0 0
0 0 0 0
73 0 0 0
18 0 0 0
78 0 0 0
8 0 0 0
23 0 0 0
32 0 0 0
21 0 0 0
22 0 0 0
4 0 0 0
10 0 0 0
0 0 0 0
11 0 0 0
61 0 0 0
156 0 0 0
1 0 0 0
12 0 0 0
88 0 0 0
23 0 0 0
35 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
32 0 0 0
134 1 0 1
19 0 0 0
25 0 0 0
132 4 0 2
120 0 0 0
1 0 0 0
33 0 0 0
0 0 0 0
98 0 0 0
11 0 0 0
146 0 0 0
0 0 0 0
133 0 0 0
13 0 0 0
32 0 0 0
1 0 0 0
23 0 0 0
53 0 0 0
21 0 0 0
46 0 0 0
15 0 0 0
47 0 0 0
12 0 0 0
58 0 0 0
117 0 0 0
0 0 0 0
29 0 0 0
57 0 0 0
42 0 0 0
0 0 0 0
187 0 0 0
0 0 0 0
45 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
111 0 0 0
33 0 0 0
21 0 0 0
189 1 0 0
16 0 0 0
0 0 0 0
39 0 1 0
8 0 0 0
0 0 0 0
27 0 0 0
7 0 0 0
0 0 0 0
42 0 0 0
0 0 0 0
169 0 0 0
0 0 0 0
19 0 0 0
65 0 0 0
22 0 0 0
49 0 1 0
4 0 0 0
134 0 0 0
16 0 0 0
50 0 0 0
0 0 0 0
2 0 0 0
0 0 0 0
0 0 0 0
22 0 0 0
56 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
48 0 0 0
0 0 0 0
34 0 0 0
8 0 0 0
0 0 0 0
8 0 0 0
25 0 1 0
316 0 0 0
61 0 0 0
0 0 0 0
4 0 0 0
146 0 0 0
42 0 0 0
67 0 0 0
212 1 0 0
0 0 0 0
59 0 0 0
81 0 0 0
36 0 0 0
14 0 0 0
110 0 0 0
16 0 0 0
182 0 0 0
28 0 0 0
22 0 0 0
0 0 0 0
155 0 0 0
31 0 0 0
1 0 0 0
3 0 0 0
30 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
29 0 0 0
19 0 0 0
135 0 0 0
153 0 0 0
149 0 0 0
173 0 0 0
101 0 0 0
60 0 0 0
22 0 0 0
62 0 0 0
24 0 0 0
1 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
109 0 0 0
28 0 0 0
27 0 0 0
0 0 0 0
5 0 0 0
142 0 1 0
78 0 0 0
43 0 0 0
78 0 0 0
90 0 0 0
64 0 0 0
0 0 0 0
80 0 0 0
20 0 0 0
26 0 0 0
20 0 0 0
5 0 0 0
0 0 0 0
155 0 1 0
19 0 0 0
205 1 0 1
16 0 0 0
4 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
0 0 0 0
20 0 0 0
60 0 0 0
139 0 0 0
71 2 0 0
240 0 0 0
29 0 0 0
41 0 0 0
0 0 0 0
0 0 0 0
117 0 0 0
107 0 0 0
0 0 0 0
0 0 0 0
148 1 2 0
123 0 0 0
48 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
131 0 0 0
128 0 0 0
0 0 0 0
133 0 0 0
27 0 0 0
0 0 0 0
0 0 0 0
52 0 0 0
80 0 0 0
56 0 0 0
16 0 0 0
158 0 0 0
15 0 0 0
125 0 0 0
0 0 0 0
47 0 0 0
36 0 0 0
38 0 0 0
91 1 0 0
181 0 0 0
123 0 0 0
37 0 0 0
82 2 0 0
0 0 0 0
124 2 0 0
14 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
95 1 0 0
24 0 0 0
35 0 0 0
19 0 0 0
0 0 0 0
32 0 0 0
51 0 0 0
16 0 0 0
0 0 0 0
34 0 0 0
37 0 0 0
0 0 0 0
5 0 0 0
20 0 0 0
25 0 0 0
46 0 0 0
252 2 0 0
0 0 0 0
29 0 0 0
49 2 1 0
18 0 0 0
88 0 0 0
0 0 0 0
143 2 0 0
0 0 0 0
0 0 0 0
60 0 0 0
40 0 0 0
20 0 0 0
12 0 0 0
0 0 0 0
78 0 0 0
0 0 0 0
121 1 0 0
0 0 0 0
66 1 0 1
0 0 0 0
85 2 0 0
0 0 0 0
0 0 0 0
62 0 0 0
65 0 0 0
20 0 0 0
27 0 0 0
0 0 0 0
0 0 0 0
162 0 1 0
98 0 0 0
106 1 0 0
22 0 0 0
38 0 0 0
9 0 0 0
0 0 0 0
97 2 0 0
49 0 0 0
66 0 0 0
40 0 0 0
44 0 0 0
186 2 2 0
0 0 0 0
144 0 0 0
109 0 0 0
0 0 0 0
36 0 0 0
34 0 0 0
51 0 0 0
127 0 0 0
65 0 0 0
40 0 0 0
241 0 1 1
0 0 0 0
37 0 0 0
0 0 0 0
143 0 0 0
0 0 0 0
0 0 0 0
55 0 0 0
0 0 0 0
0 0 0 0
189 0 0 0
39 0 0 0
254 0 0 0
40 0 0 0
80 0 0 0
11 0 0 0
34 0 0 0
254 5 1 2
42 0 0 0
116 0 0 0
26 0 0 0
30 0 0 0
0 0 0 0
129 1 1 0
10 0 0 0
56 2 0 0
25 0 0 0
0 0 0 0
178 2 4 0
93 0 0 0
90 0 0 0
52 0 0 0
56 0 0 0
16 0 0 0
24 0 0 0
55 0 0 0
0 0 0 0
30 0 0 0
71 0 0 0
17 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
22 0 0 0
32 0 0 0
99 0 0 0
67 0 0 0
72 0 0 0
5 0 0 0
15 0 0 0
36 0 0 0
0 0 0 0
0 0 0 0
130 0 0 0
1 0 0 0
28 0 0 0
17 0 0 0
0 0 0 0
34 0 0 0
26 0 0 0
21 0 0 0
50 0 0 0
35 0 0 0
48 0 0 0
111 1 1 0
0 0 0 0
27 0 0 0
42 0 0 0
10 0 0 0
65 0 0 0
0 0 0 0
0 0 0 0
79 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
55 0 0 0
0 0 0 0
18 0 0 0
14 0 0 0
92 0 0 0
0 0 0 0
127 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
4 0 0 0
76 0 0 0
175 0 0 0
31 0 0 0
53 0 0 0
74 1 0 1
179 0 0 0
90 0 0 0
24 0 0 0
17 0 0 0
20 0 0 0
51 0 0 0
104 0 0 0
21 0 0 0
149 0 0 0
118 0 0 0
118 0 0 0
38 0 0 0
137 2 0 0
23 0 0 0
200 0 0 0
71 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
21 0 0 0
75 2 0 0
193 0 0 0
64 0 0 0
20 0 0 0
97 0 0 0
61 0 0 0
0 0 0 0
11 0 0 0
0 0 0 0
48 0 0 0
55 0 0 0
87 0 0 0
2 0 0 0
36 0 0 0
48 0 0 0
56 0 0 0
0 0 0 0
20 0 0 0
196 1 1 0
42 0 0 0
47 0 0 0
24 0 0 0
21 0 0 0
0 0 0 0
24 0 0 0
96 0 0 0
26 0 0 0
45 0 0 0
187 2 0 0
29 0 0 0
114 0 0 0
0 0 0 0
41 0 0 0
15 0 0 0
3 0 0 0
0 0 0 0
0 0 0 0
28 0 0 0
0 0 0 0
139 0 0 0
29 0 0 0
95 0 0 0
173 0 0 0
9 0 0 0
37 0 0 0
0 0 0 0
22 0 0 0
0 0 0 0
46 0 0 0
0 0 0 0
55 0 0 0
25 0 0 0
24 0 0 0
8 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
27 0 0 0
40 0 0 0
20 0 0 0
69 0 0 0
62 2 0 0
8 0 0 0
47 0 0 0
87 0 0 0
0 0 0 0
12 0 0 0
65 0 0 0
127 0 0 0
0 0 0 0
33 0 1 0
0 0 0 0
0 0 0 0
103 1 0 1
0 0 0 0
0 0 0 0
21 0 0 0
97 0 0 0
8 0 0 0
22 0 0 0
45 1 0 0
42 0 0 0
16 0 0 0
46 0 0 0
0 0 0 0
25 0 0 0
14 0 0 0
33 0 0 0
23 0 0 0
8 0 0 0
16 0 0 0
19 0 0 0
127 1 0 0
22 0 0 0
0 0 0 0
0 0 0 0
22 0 0 0
16 0 0 0
0 0 0 0
115 2 0 0
37 0 0 0
23 0 0 0
183 1 1 0
33 0 0 0
251 0 0 0
51 0 0 0
210 2 0 0
0 0 0 0
38 0 0 0
9 0 0 0
4 0 0 0
23 0 0 0
135 5 0 0
0 0 0 0
88 0 0 0
0 0 0 0
86 0 0 0
144 1 1 0
32 0 0 0
21 0 0 0
1 0 0 0
34 0 0 0
0 0 0 0
14 0 0 0
34 0 0 0
26 0 0 0
234 1 0 1
15 0 0 0
0 0 0 0
44 0 0 0
0 0 0 0
39 0 0 0
76 0 0 0
14 0 0 0
89 0 0 0
13 0 0 0
38 0 0 1
0 0 0 0
104 2 0 0
27 0 0 0
72 0 0 0
150 0 0 0
70 2 0 0
71 0 0 0
0 0 0 0
1 0 0 0
21 0 0 0
15 0 0 0
14 0 0 0
16 0 0 0
167 0 0 0
0 0 0 0
67 1 0 1
0 0 0 0
257 0 0 0
51 0 0 0
68 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
0 0 0 0
78 1 2 0
39 1 1 0
118 1 1 0
0 0 0 0
30 0 0 0
65 0 0 0
57 0 0 0
38 0 0 0
0 0 0 0
83 2 1 0
0 0 0 0
14 0 0 0
1 0 0 0
7 0 0 0
79 0 0 0
23 0 0 0
29 0 0 0
0 0 0 0
0 0 0 0
31 0 0 0
9 0 0 0
35 0 0 0
37 0 0 0
132 0 0 0
0 0 0 0
0 0 0 0
28 0 0 0
65 0 0 0
247 0 0 0
65 0 0 0
18 0 0 0
28 0 0 0
0 0 0 0
57 0 0 0
39 0 0 0
34 0 0 0
21 0 0 0
23 0 0 0
52 0 0 0
25 0 0 0
31 0 0 0
127 0 0 0
136 0 0 0
0 0 0 0
228 3 1 0
115 0 0 0
5 0 0 0
140 2 0 0
119 0 0 0
0 0 0 0
40 0 0 0
21 0 0 0
15 0 0 0
133 0 0 0
266 0 0 0
16 0 0 0
2 0 0 0
0 0 0 0
23 0 0 0
100 0 0 0
112 0 0 0
182 0 1 0
20 0 0 0
95 0 0 0
11 0 0 0
57 0 0 0
0 0 0 0
57 2 0 0
26 0 0 0
113 0 0 0
102 0 0 0
46 0 0 0
157 0 0 0
61 0 0 0
21 0 0 0
0 0 0 0
6 0 0 0
0 0 0 0
50 0 0 0
82 0 0 0
25 0 0 0
54 0 0 0
0 0 0 0
14 0 0 0
0 0 0 0
51 0 0 0
51 0 0 0
79 0 0 0
10 0 0 0
6 0 0 0
0 0 0 0
6 0 0 0
36 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
59 0 0 0
0 0 0 0
68 0 0 0
15 0 0 0
0 0 0 0
13 0 0 0
12 0 0 0
73 0 0 0
20 0 0 0
28 0 0 0
27 0 0 0
68 0 0 0
114 1 1 0
26 0 0 0
49 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
0 0 0 0
98 0 1 1
57 0 0 0
104 0 0 0
63 1 1 0
0 0 0 0
0 0 0 0
201 0 2 0
62 0 0 0
2 0 0 0
13 0 0 0
61 0 0 0
50 0 0 0
54 0 0 0
0 0 0 0
79 0 0 0
59 0 0 0
104 0 0 0
152 1 0 0
134 1 1 0
0 0 0 0
23 0 0 0
50 0 0 0
0 0 0 0
79 0 0 0
11 0 0 0
127 4 0 0
16 0 0 0
71 0 0 0
0 0 0 0
27 0 0 0
79 0 0 0
80 0 0 0
68 0 1 1
109 0 0 0
75 0 1 0
159 0 0 0
137 0 0 0
41 0 0 0
0 0 0 0
10 0 0 0
0 0 0 0
20 0 0 0
125 2 1 0
66 0 0 0
14 0 0 0
120 0 0 0
96 0 0 0
19 0 0 0
87 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
29 0 0 0
44 0 0 0
18 0 0 0
17 0 0 0
20 0 0 0
99 0 0 0
39 0 0 0
24 0 0 0
352 6 1 1
0 0 0 0
15 0 0 0
43 0 0 0
0 0 0 0
0 0 0 0
244 3 0 1
0 0 0 0
4 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
142 0 0 0
26 0 0 0
32 0 0 0
47 0 0 0
26 0 0 0
0 0 0 0
20 0 0 0
0 0 0 0
112 1 0 0
167 0 1 0
84 0 0 0
34 0 0 0
128 0 0 0
12 0 0 0
12 0 0 0
133 0 0 0
29 0 0 0
42 0 0 0
42 0 0 0
0 0 0 0
23 0 0 0
16 0 0 0
27 0 0 0
20 0 0 0
19 0 0 0
0 0 0 0
15 0 0 0
109 0 0 0
0 0 0 0
30 0 0 0
0 0 0 0
7 0 0 0
90 0 0 0
178 0 0 0
0 0 0 0
68 0 0 0
26 1 0 0
33 0 0 0
116 0 0 0
10 0 0 0
56 1 0 1
171 2 2 0
275 1 1 0
54 0 0 0
32 0 0 0
12 0 0 0
35 0 0 0
142 1 1 0
32 0 0 0
10 0 0 0
17 0 0 0
60 0 0 0
158 0 0 0
6 0 0 0
12 0 0 0
222 0 1 0
15 0 0 0
16 0 0 0
5 0 0 0
69 0 0 0
0 0 0 0
0 0 0 0
45 0 0 0
0 0 0 0
0 0 0 0
23 0 0 0
66 0 0 0
0 0 0 0
86 0 0 0
2 0 0 0
0 0 0 0
18 0 0 0
31 0 0 0
35 0 0 0
5 0 0 0
67 0 2 0
27 0 0 0
0 0 0 0
17 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
0 0 0 0
126 0 0 0
118 1 1 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
28 0 0 0
51 0 0 0
45 0 0 0
0 0 0 0
138 0 0 0
16 0 0 0
24 0 0 0
13 0 0 0
22 0 0 0
0 0 0 0
141 0 0 0
56 0 0 0
24 0 0 0
42 0 0 0
0 0 0 0
0 0 0 0
181 0 0 0
28 0 0 0
28 0 0 0
71 1 2 0
0 0 0 0
82 0 0 0
31 0 0 0
58 0 0 0
210 0 0 0
112 0 1 0
26 0 0 0
161 0 0 0
20 0 0 0
93 0 0 0
0 0 0 0
90 2 0 0
14 0 0 0
23 0 0 0
55 0 0 0
57 0 0 0
0 0 0 0
124 1 0 1
53 2 0 0
101 2 0 0
0 0 0 0
21 0 0 0
17 0 0 0
0 0 0 0
6 0 0 0
0 0 0 0
0 0 0 0
38 1 0 0
4 0 0 0
0 0 0 0
0 0 0 0
33 0 0 0
90 0 0 0
53 0 0 0
0 0 0 0
20 0 0 0
79 0 0 0
72 0 0 0
120 0 0 0
0 0 0 0
66 0 0 0
77 0 0 0
19 0 0 0
22 0 0 0
36 0 0 0
0 0 0 0
2 0 0 0
129 0 0 0
16 0 0 0
0 0 0 0
150 1 1 0
0 0 0 0
7 0 0 0
200 1 1 0
138 1 0 1
19 0 0 0
45 0 0 0
0 0 0 0
42 0 0 0
101 0 0 0
0 0 0 0
22 0 0 0
21 0 0 0
0 0 0 0
18 0 0 0
20 0 0 0
49 0 0 0
38 0 0 0
0 0 0 0
26 0 0 0
0 0 0 0
0 0 0 0
55 0 0 0
59 0 0 0
142 1 1 0
0 0 0 0
99 0 1 0
65 0 0 0
95 0 0 0
76 0 0 0
0 0 0 0
102 2 0 0
0 0 0 0
153 0 0 0
0 0 0 0
8 0 0 0
0 0 0 0
99 0 0 0
25 0 0 0
0 0 0 0
0 0 0 0
33 0 0 0
13 0 0 0
0 0 0 0
140 0 0 0
23 0 0 0
11 0 0 0
67 0 0 0
13 0 0 0
41 0 0 0
28 0 0 0
48 1 0 0
21 0 0 0
38 0 0 0
0 0 0 0
26 0 0 0
6 0 0 0
44 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
52 2 0 0
66 0 0 0
119 0 0 0
141 1 1 0
0 0 0 0
49 0 0 0
19 0 0 0
28 0 0 0
0 0 0 0
44 0 0 0
109 0 0 0
82 0 0 0
125 0 0 0
117 1 1 0
70 0 0 0
85 0 0 0
100 0 0 0
0 0 0 0
0 0 0 0
144 0 0 0
54 2 0 0
0 0 0 0
94 0 0 0
147 1 0 0
162 0 0 0
171 0 0 0
5 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
189 1 1 0
10 0 0 0
41 0 0 0
83 0 0 0
173 1 0 1
0 0 0 0
16 0 0 0
0 0 0 0
4 0 0 0
0 0 0 0
112 0 0 0
56 0 0 0
0 0 0 0
24 0 0 0
112 1 0 0
0 0 0 0
161 0 0 0
0 0 0 0
27 0 0 0
66 0 0 0
92 1 0 1
0 0 0 0
111 0 1 1
0 0 0 0
20 0 0 0
30 0 0 0
97 0 0 0
16 0 0 0
57 0 0 0
165 0 0 0
0 0 0 0
56 0 0 0
34 1 1 0
9 0 0 0
28 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
36 2 0 0
19 0 0 0
0 0 0 0
15 0 0 0
12 0 0 0
13 0 0 0
0 0 0 0
71 0 0 0
9 0 0 0
54 0 0 0
0 0 0 0
46 0 0 0
27 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
13 0 0 0
0 0 0 0
27 0 0 0
0 0 0 0
81 0 0 0
120 0 0 0
8 0 0 0
57 0 0 0
27 0 0 0
23 0 0 0
15 0 0 0
18 0 0 0
43 0 1 0
11 0 0 0
87 1 1 0
0 0 0 0
0 0 0 0
89 0 0 0
0 0 0 0
0 0 0 0
113 0 0 0
26 0 0 0
121 1 1 0
0 0 0 0
0 0 0 0
21 0 0 0
2 0 0 0
20 0 0 0
0 0 0 0
114 1 0 0
27 0 0 0
0 0 0 0
0 0 0 0
115 0 0 0
105 2 0 0
0 0 0 0
33 0 0 0
52 0 0 0
131 2 0 0
48 0 0 0
0 0 0 0
0 0 0 0
52 0 0 0
0 0 0 0
71 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
144 0 0 0
88 0 0 0
63 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
56 0 0 0
157 0 0 0
0 0 0 0
24 0 0 0
56 0 0 0
19 0 0 0
29 0 0 0
0 0 0 0
120 0 0 0
13 0 0 0
100 0 0 0
65 0 0 0
122 0 0 0
23 0 0 0
32 0 0 0
5 0 0 0
79 2 0 0
95 0 0 0
13 0 0 0
18 0 0 0
4 0 0 0
0 0 0 0
16 0 0 0
12 0 0 0
13 0 0 0
25 0 0 0
46 0 0 0
0 0 0 0
2 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
18 0 0 0
19 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
0 0 0 0
0 0 0 0
21 0 0 0
99 0 0 0
51 0 3 0
18 0 0 0
85 0 0 0
0 0 0 0
9 0 0 0
65 0 0 0
19 0 0 0
35 0 0 0
33 0 0 0
0 0 0 0
27 0 0 0
0 0 0 0
73 0 0 0
73 0 0 0
23 0 0 0
0 0 0 0
43 1 1 0
0 0 0 0
102 0 0 0
0 0 0 0
38 1 0 1
0 0 0 0
25 0 0 0
202 0 0 0
0 0 0 0
13 0 0 0
0 0 0 0
157 0 0 2
0 0 0 0
95 0 0 0
59 0 0 0
0 0 0 0
67 0 0 0
141 1 1 0
17 0 0 0
23 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
4 0 0 0
105 0 0 0
177 0 2 0
0 0 0 0
0 0 0 0
119 0 0 0
23 0 0 0
147 0 0 0
46 0 0 0
202 1 2 0
26 0 0 0
29 0 0 0
74 0 0 0
0 0 0 0
1 0 0 0
13 0 0 0
11 0 0 0
34 0 0 0
0 0 0 0
0 0 0 0
20 0 0 0
26 0 0 0
0 0 0 0
18 0 0 0
0 0 0 0
19 0 0 0
0 0 0 0
15 0 0 0
52 0 0 0
0 0 0 0
134 0 0 0
40 0 0 0
59 0 0 0
0 0 0 0
28 0 0 0
0 0 0 0
56 0 0 0
23 0 0 0
0 0 0 0
63 0 0 0
30 0 2 0
57 0 0 0
0 0 0 0
72 0 0 0
38 0 0 0
12 0 0 0
41 0 0 0
45 0 0 0
64 0 0 0
116 0 0 0
166 1 0 0
0 0 0 0
23 2 0 0
59 0 0 0
0 0 0 0
190 0 1 1
0 0 0 0
185 0 0 0
30 0 0 0
87 0 0 0
72 0 0 0
90 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
32 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
