N_ch N_D0 N_D N_Ds
0 0 0 0
17 0 0 0
0 0 0 0
9 0 0 0
46 0 0 0
17 0 0 0
0 0 0 0
3 0 0 0
0 0 0 0
28 0 0 0
31 0 0 0
32 0 0 0
138 0 0 0
0 0 0 0
28 0 0 0
18 0 0 0
21 0 0 0
16 0 0 0
15 0 0 0
13 0 0 0
31 0 0 0
19 0 0 0
57 1 0 1
32 0 0 0
6 0 0 0
18 0 0 0
0 0 0 0
57 0 0 0
0 0 0 0
70 1 0 0
0 0 0 0
41 0 0 0
15 0 0 0
21 0 0 1
41 0 0 0
16 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
28 0 0 0
0 0 0 0
16 0 0 0
16 0 0 0
1 0 0 0
0 0 0 0
15 0 0 0
34 0 0 0
0 0 0 0
37 0 0 0
2 0 0 0
114 0 0 0
67 0 0 0
10 0 0 0
0 0 0 0
10 0 0 0
19 0 0 0
7 0 0 0
121 0 1 1
0 0 0 0
33 0 0 0
45 0 0 0
70 0 0 0
0 0 0 0
0 0 0 0
73 0 0 0
1 0 0 0
24 0 0 0
33 0 0 0
0 0 0 0
181 3 1 1
0 0 0 0
19 0 0 0
26 0 0 0
15 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
26 0 0 0
22 0 0 0
111 0 0 0
155 0 0 0
8 0 0 0
50 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
27 0 0 0
10 0 0 0
57 0 0 0
9 0 0 0
41 0 0 0
13 0 0 0
171 0 0 0
107 0 0 0
9 0 0 0
61 0 0 0
40 0 0 0
0 0 0 0
59 0 0 0
0 0 0 0
14 0 0 0
25 0 0 0
31 0 0 0
52 0 0 0
14 0 0 0
51 0 0 0
52 0 0 0
25 0 0 0
53 0 0 0
22 0 0 0
69 0 0 0
0 0 0 0
26 0 0 0
18 0 0 0
0 0 0 0
10 0 0 0
1 0 0 0
8 0 0 0
0 0 0 0
0 0 0 0
31 0 0 0
73 1 1 0
95 0 0 0
0 0 0 0
0 0 0 0
53 0 0 0
17 0 0 0
2 0 0 0
153 1 0 0
24 0 0 0
0 0 0 0
0 0 0 0
110 1 0 0
25 0 0 0
41 0 0 0
11 0 0 0
128 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
75 0 0 0
21 0 0 0
1 0 0 0
7 0 0 0
0 0 0 0
67 2 0 0
71 0 0 0
13 0 0 0
0 0 0 0
135 1 1 0
12 0 0 0
57 0 0 0
150 2 0 0
0 0 0 0
5 0 0 0
0 0 0 0
14 0 0 0
0 0 0 0
39 0 0 0
0 0 0 0
92 0 0 0
62 1 1 0
22 0 0 0
32 0 0 0
0 0 0 0
20 0 0 0
0 0 0 0
0 0 0 0
75 0 0 0
0 0 0 0
39 2 0 0
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
172 0 0 0
39 0 0 0
58 0 0 0
11 0 0 0
112 0 0 0
137 0 0 0
114 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
172 0 0 0
159 2 1 0
30 0 0 0
57 0 0 0
74 0 0 0
36 1 0 0
31 0 0 0
16 0 0 0
65 0 0 0
13 0 0 0
28 1 0 0
30 0 0 0
31 0 0 0
0 0 0 0
0 0 0 0
38 0 0 0
12 0 0 0
42 0 0 0
0 0 0 0
22 0 0 0
28 0 0 0
4 0 0 0
47 0 0 0
0 0 0 0
43 0 0 0
12 0 0 0
33 0 0 0
20 0 0 0
16 0 0 0
5 0 0 0
0 0 0 0
55 0 0 0
11 0 0 0
45 1 0 0
9 0 0 0
17 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
32 0 0 0
30 0 0 0
33 0 0 0
25 0 0 0
0 0 0 0
21 0 0 0
3 0 0 0
0 0 0 0
99 0 0 0
10 0 0 0
9 0 0 0
26 0 0 0
13 0 0 0
0 0 0 0
29 0 0 0
70 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
50 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
41 0 0 0
32 0 0 0
0 0 0 0
177 1 1 0
12 0 0 0
22 0 0 0
20 0 0 0
15 0 0 0
43 1 0 0
0 0 0 0
4 0 0 0
26 0 0 0
7 0 0 0
19 0 0 0
20 0 0 0
0 0 0 0
0 0 0 0
13 0 0 0
10 0 0 0
0 0 0 0
23 0 0 0
37 0 0 0
10 0 0 0
34 0 0 0
113 2 0 0
16 0 0 0
0 0 0 0
18 0 0 0
41 0 0 0
0 0 0 0
0 0 0 0
168 2 0 0
50 0 0 0
0 0 0 0
43 0 0 0
15 0 0 0
0 0 0 0
6 0 0 0
132 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
13 0 0 0
38 0 0 0
0 0 0 0
11 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
23 0 0 0
0 0 0 0
36 0 0 0
21 0 0 0
109 0 0 0
25 0 0 0
0 0 0 0
122 0 0 0
21 0 0 0
19 0 0 0
0 0 0 0
17 0 0 0
0 0 0 0
0 0 0 0
58 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
89 0 0 0
145 2 0 0
5 0 0 0
0 0 0 0
17 1 1 0
16 0 0 0
16 0 0 0
30 0 0 0
0 0 0 0
0 0 0 0
53 0 0 0
37 0 0 0
0 0 0 0
14 0 0 0
0 0 0 0
32 0 0 0
5 0 0 0
31 0 0 0
72 1 1 0
10 0 0 0
26 0 0 0
16 0 0 0
8 0 0 0
46 0 0 0
106 0 0 0
0 0 0 0
179 0 0 0
11 0 0 0
37 0 0 0
13 0 0 0
0 0 0 0
32 0 0 0
38 0 0 0
71 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
23 0 0 0
2 0 0 0
19 0 0 0
41 0 0 0
38 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
209 0 0 0
115 0 0 0
21 0 0 0
18 0 0 0
66 0 0 0
0 0 0 0
8 0 0 0
54 0 0 0
35 0 0 0
0 0 0 0
135 0 0 0
0 0 0 0
83 0 0 0
27 0 0 0
40 0 0 0
42 0 0 0
0 0 0 0
81 0 0 0
12 0 0 0
77 0 1 0
167 0 0 0
0 0 0 0
0 0 0 0
147 1 3 0
21 0 0 0
19 0 0 0
59 0 0 0
78 0 0 0
11 0 0 0
0 0 0 0
5 0 0 0
25 0 1 0
35 0 0 0
19 0 0 0
0 0 0 0
30 0 0 0
29 0 0 0
12 0 0 0
37 0 0 0
0 0 0 0
3 0 0 0
0 0 0 0
50 0 0 0
16 0 0 0
12 0 0 0
0 0 0 0
27 1 1 0
0 0 0 0
28 0 0 0
0 0 0 0
14 1 0 0
0 0 0 0
8 0 0 0
16 0 0 0
0 0 0 0
105 0 0 0
83 0 0 0
44 0 2 0
92 0 0 0
0 0 0 0
0 0 0 0
75 0 0 0
2 0 0 0
7 0 0 0
104 0 0 0
74 1 0 1
0 0 0 0
28 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
38 0 0 0
130 1 0 0
0 0 0 0
17 0 0 0
17 0 0 0
29 0 0 0
0 0 0 0
98 0 0 0
38 0 0 0
0 0 0 0
4 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
0 0 0 0
22 0 0 0
14 0 0 0
98 2 0 0
14 0 0 0
14 0 0 0
91 1 0 0
0 0 0 0
0 0 0 0
129 1 1 0
0 0 0 0
7 0 0 0
40 0 0 0
36 0 0 0
25 0 0 0
33 0 0 0
99 0 0 0
23 0 0 0
157 1 0 1
8 0 0 0
79 0 0 0
11 0 0 0
17 2 0 0
0 0 0 0
66 0 0 0
0 0 0 0
34 0 0 0
14 0 0 0
89 0 1 0
31 0 0 0
56 0 0 0
14 0 0 0
26 0 0 0
37 0 0 0
0 0 0 0
20 0 0 0
0 0 0 0
26 0 0 0
21 0 0 0
90 0 0 0
143 1 0 0
13 0 0 0
0 0 0 0
12 0 0 0
55 0 0 0
0 0 0 0
19 0 0 0
21 0 0 0
20 0 0 0
0 0 0 0
34 0 0 0
15 0 0 0
2 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
64 0 0 0
122 0 0 0
13 0 0 0
53 0 0 0
14 0 0 0
37 0 0 0
5 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
111 0 0 0
0 0 0 0
28 0 0 0
0 0 0 0
126 0 0 0
89 0 0 0
68 0 0 0
20 0 0 0
0 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
62 0 0 0
47 1 1 0
0 0 0 0
37 0 0 0
73 0 0 0
0 0 0 0
50 0 0 0
0 0 0 0
61 0 0 0
0 0 0 0
18 0 0 0
23 0 0 0
41 0 1 0
10 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
22 0 0 0
15 0 0 0
72 0 0 0
8 0 0 0
56 0 0 0
0 0 0 0
0 0 0 0
29 0 0 0
130 0 0 0
190 0 0 0
112 0 0 0
20 0 0 0
132 0 0 1
73 0 0 0
48 0 0 0
21 0 0 0
0 0 0 0
44 0 0 0
29 0 0 0
0 0 0 0
47 0 0 0
0 0 0 0
19 0 0 0
22 0 0 0
0 0 0 0
0 0 0 0
13 0 0 0
17 0 0 0
0 0 0 0
28 1 0 0
89 0 0 0
23 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
45 0 0 0
76 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
127 1 1 0
28 0 0 0
0 0 0 0
25 0 0 0
12 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
9 0 0 0
20 0 0 0
17 0 0 0
110 0 0 0
15 0 0 0
0 0 0 0
108 0 0 0
0 0 0 0
97 0 0 0
0 0 0 0
0 0 0 0
23 0 0 0
0 0 0 0
12 0 0 0
10 0 0 0
0 0 0 0
49 0 0 0
0 0 0 0
16 0 0 0
8 0 0 0
115 0 0 0
23 0 0 0
35 0 0 0
64 2 0 0
28 0 0 0
0 0 0 0
20 0 0 0
92 1 0 1
36 0 0 0
48 0 0 0
20 0 0 0
16 0 0 0
118 0 0 0
0 0 0 0
0 0 0 0
20 0 0 0
2 0 0 0
0 0 0 0
17 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
0 0 0 0
12 0 0 0
13 0 0 0
25 0 0 0
26 2 0 0
13 0 0 0
0 0 0 0
70 0 0 0
36 0 0 0
0 0 0 0
42 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
0 0 0 0
8 0 0 0
0 0 0 0
60 0 0 0
0 0 0 0
45 0 0 0
83 0 0 0
0 0 0 0
13 0 0 0
63 0 0 0
0 0 0 0
50 0 0 0
51 0 0 0
0 0 0 0
18 0 0 0
41 0 0 0
0 0 0 0
36 0 0 0
24 0 0 0
20 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
0 0 0 0
23 1 1 0
0 0 0 0
24 0 0 0
53 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
68 0 1 0
11 0 0 0
28 0 0 0
45 0 0 0
70 0 0 0
14 0 0 0
54 0 0 0
0 0 0 0
0 0 0 0
29 0 0 0
94 0 1 0
67 0 0 0
46 0 0 0
0 0 0 0
37 0 0 0
0 0 0 0
62 0 0 0
4 0 0 0
81 0 0 0
137 1 1 0
9 0 0 0
61 0 0 0
13 0 0 0
13 0 0 0
17 0 0 0
16 0 0 0
36 0 0 0
0 0 0 0
0 0 0 0
18 0 0 0
14 0 0 0
0 0 0 0
0 0 0 0
44 0 0 0
6 0 0 0
24 0 0 0
5 0 0 0
0 0 0 0
184 0 1 0
8 0 0 0
70 0 0 0
11 0 0 0
59 0 0 0
98 0 0 0
0 0 0 0
1 0 0 0
24 0 0 0
37 0 0 0
17 0 0 0
78 1 0 1
22 0 0 0
18 0 0 0
15 0 0 0
0 0 0 0
127 3 2 1
0 0 0 0
83 0 0 0
39 0 0 0
36 0 0 0
12 0 0 0
87 0 0 0
0 0 0 0
75 1 0 0
14 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
117 0 0 0
0 0 0 0
42 0 0 0
0 0 0 0
38 0 0 0
129 1 0 0
0 0 0 0
7 0 0 0
9 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
32 0 0 0
15 0 0 0
0 0 0 0
15 0 0 0
8 0 0 0
97 4 0 0
24 0 0 0
18 0 0 0
13 0 0 0
104 0 0 0
0 0 0 0
7 0 0 0
192 1 0 1
37 0 0 0
120 0 0 0
0 0 0 0
91 0 0 0
243 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
37 0 0 0
9 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
6 0 0 0
9 0 0 0
20 0 0 0
13 0 0 0
23 0 0 0
20 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
43 0 0 0
44 0 0 0
18 0 0 0
41 0 0 0
18 0 0 0
21 0 0 0
112 2 0 0
151 1 0 0
36 0 0 0
137 0 0 0
0 0 0 0
14 0 0 0
130 0 0 0
92 1 1 0
52 0 0 0
75 0 0 0
44 0 0 0
16 0 0 0
13 0 0 0
12 0 0 0
0 0 0 0
17 0 0 0
26 0 0 0
83 0 0 0
9 0 0 0
15 0 0 0
0 0 0 0
170 1 0 0
123 0 0 0
14 0 0 0
0 0 0 0
108 0 0 0
0 0 0 0
19 0 0 0
4 0 0 0
12 0 0 0
29 0 0 0
16 0 0 0
77 0 0 0
38 0 0 0
0 0 0 0
116 0 0 0
1 0 0 0
0 0 0 0
97 0 0 0
43 0 0 0
0 0 0 0
0 0 0 0
35 0 1 0
38 0 0 0
0 0 0 0
0 0 0 0
30 0 0 0
23 0 0 0
124 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
89 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
106 0 0 0
15 0 0 0
0 0 0 0
113 0 0 0
23 0 0 0
40 0 0 0
18 0 0 0
37 0 0 0
12 0 0 0
10 0 0 0
75 0 0 0
62 0 0 0
58 1 1 0
116 0 0 0
20 0 0 0
111 0 0 0
135 0 0 0
21 0 0 0
0 0 0 0
121 0 0 0
26 0 0 0
50 0 0 0
0 0 0 0
79 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
37 0 0 0
21 0 0 0
114 0 0 0
73 0 0 0
24 0 0 0
168 0 0 0
0 0 0 0
9 0 0 0
18 0 0 0
63 0 0 0
66 0 0 0
0 0 0 0
9 0 0 0
10 0 0 0
0 0 0 0
11 0 0 0
0 0 0 0
21 1 1 0
21 0 0 0
0 0 0 0
11 0 0 0
24 0 0 0
0 0 0 0
2 0 0 0
160 1 1 0
62 0 0 0
0 0 0 0
105 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
46 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
25 0 0 0
13 0 0 0
0 0 0 0
28 0 0 0
98 0 0 0
15 0 0 0
2 0 0 0
0 0 0 0
0 0 0 0
30 0 0 0
136 0 0 0
81 0 0 0
0 0 0 0
63 0 0 0
0 0 0 0
0 0 0 0
29 0 0 0
67 0 0 0
0 0 0 0
45 1 0 0
0 0 0 0
0 0 0 0
173 3 0 1
6 0 0 0
24 0 0 0
0 0 0 0
20 0 0 0
32 0 0 0
0 0 0 0
14 0 0 0
7 0 0 0
73 0 0 0
35 0 0 0
56 0 0 0
26 0 0 0
26 0 0 0
0 0 0 0
0 0 0 0
13 0 0 0
4 0 0 0
121 1 0 2
13 0 0 0
99 0 0 0
136 0 0 0
46 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
9 0 0 0
2 0 0 0
12 0 0 0
13 0 0 0
13 0 0 0
15 0 0 0
6 0 0 0
163 0 0 0
0 0 0 0
131 0 0 0
18 0 0 0
0 0 0 0
61 0 0 0
37 0 0 0
112 0 0 0
0 0 0 0
120 1 1 0
0 0 0 0
0 0 0 0
0 0 0 0
52 0 0 2
2 0 0 0
31 0 0 0
18 0 0 0
0 0 0 0
103 0 0 0
34 0 0 0
67 0 0 0
87 0 0 0
3 0 0 0
108 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
74 0 0 0
118 2 0 0
10 0 0 0
143 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
19 0 0 0
55 0 0 0
14 0 0 0
25 0 0 0
139 0 1 0
0 0 0 0
79 0 0 0
13 0 0 0
101 0 0 0
0 0 0 0
23 0 0 0
6 0 0 0
116 2 0 0
25 0 0 0
10 0 0 0
11 0 0 0
130 0 1 0
22 0 0 0
3 0 0 0
0 0 0 0
137 0 0 0
0 0 0 0
68 0 2 0
27 0 0 0
76 0 0 0
0 0 0 0
28 0 0 0
6 0 0 0
0 0 0 0
25 0 0 0
0 0 0 0
51 0 0 0
40 0 0 0
0 0 0 0
20 0 0 0
13 0 0 0
23 0 0 0
0 0 0 0
43 0 0 0
0 0 0 0
0 0 0 0
131 0 0 0
0 0 0 0
53 0 0 0
81 0 0 0
8 0 0 0
21 0 0 0
17 0 0 0
12 0 0 0
0 0 0 0
123 0 0 0
110 0 0 0
8 0 0 0
0 0 0 0
33 0 0 0
21 0 0 0
5 0 0 0
23 0 0 0
0 0 0 0
67 1 0 0
129 0 1 1
36 0 0 0
0 0 0 0
0 0 0 0
16 0 0 0
103 0 0 0
22 0 0 0
12 0 0 0
9 0 0 0
0 0 0 0
17 0 0 0
0 0 0 0
17 0 0 0
13 0 0 0
27 0 0 0
12 0 0 0
16 0 0 0
20 0 0 0
59 0 0 0
112 0 0 0
9 0 0 0
0 0 0 0
73 1 0 1
50 0 0 0
9 0 0 0
26 0 0 0
46 0 0 0
0 0 0 0
157 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
103 2 0 0
37 0 0 0
216 3 0 0
11 0 0 0
43 0 0 0
18 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
102 0 0 0
54 0 0 0
86 0 0 0
81 1 3 1
23 0 0 0
69 0 0 0
19 0 0 0
100 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
14 0 0 0
0 0 0 0
96 0 0 0
11 0 0 0
124 0 0 0
8 0 0 0
122 0 0 0
0 0 0 0
4 0 0 0
47 0 0 0
0 0 0 0
0 0 0 0
32 0 0 0
77 0 0 0
23 0 0 0
154 0 0 0
20 0 0 0
125 0 0 0
0 0 0 0
27 0 0 0
0 0 0 0
111 0 0 0
17 0 0 0
27 0 0 0
40 0 0 0
85 1 1 0
19 0 0 0
5 0 0 0
0 0 0 0
83 0 0 0
17 0 0 0
0 0 0 0
111 0 0 0
0 0 0 0
36 0 0 0
12 0 0 0
18 0 0 0
19 0 0 0
0 0 0 0
70 0 0 0
26 0 0 0
79 0 0 0
105 0 0 0
124 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
42 0 0 0
117 5 1 1
0 0 0 0
0 0 0 0
77 0 0 0
0 0 0 0
16 0 0 0
0 0 0 0
96 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
19 0 0 0
0 0 0 0
0 0 0 0
55 0 0 0
0 0 0 0
18 0 0 0
89 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
21 0 0 0
112 1 0 0
20 0 0 0
108 0 0 0
38 0 0 0
0 0 0 0
0 0 0 0
31 0 0 0
62 0 0 0
7 0 0 0
89 0 0 0
17 0 0 0
0 0 0 0
0 0 0 0
25 0 0 0
116 0 0 0
6 0 0 0
0 0 0 0
53 1 0 0
20 0 0 0
60 0 0 0
0 0 0 0
14 0 0 0
0 0 0 0
159 0 0 0
48 0 0 0
31 0 0 0
0 0 0 0
0 0 0 0
99 2 0 0
89 0 0 0
147 0 0 0
6 0 0 0
12 0 0 0
23 0 0 0
117 1 0 1
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
53 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
27 0 0 0
78 2 0 0
48 0 0 0
63 0 0 0
95 0 0 0
188 1 0 0
46 0 0 0
84 3 1 0
72 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
34 0 0 1
1 0 0 0
60 0 0 0
0 0 0 0
37 0 0 0
0 0 0 0
19 0 0 0
7 0 0 0
64 0 0 0
62 0 0 0
18 0 0 0
64 0 0 0
79 0 0 0
11 0 0 0
27 0 0 0
27 0 0 0
0 0 0 0
49 0 0 0
92 0 0 0
0 0 0 0
26 0 0 0
40 0 0 0
0 0 0 0
86 0 0 0
0 0 0 0
94 0 0 0
29 0 0 0
92 1 1 0
15 0 0 0
0 0 0 0
35 0 0 0
12 0 0 0
18 0 0 0
138 0 1 1
0 0 0 0
0 0 0 0
45 0 0 0
12 0 0 0
0 0 0 0
0 0 0 0
17 0 0 0
21 0 0 0
32 0 0 0
72 0 1 0
30 0 0 0
127 2 1 0
28 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
89 0 0 0
14 0 0 0
101 0 0 0
14 0 0 0
20 0 0 0
34 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
41 0 0 0
134 0 0 0
41 0 0 0
51 0 0 0
106 0 0 0
11 0 0 0
45 0 0 0
127 0 0 0
22 0 0 0
0 0 0 0
55 0 0 0
0 0 0 0
23 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
27 0 0 0
15 0 0 0
101 0 0 0
0 0 0 0
0 0 0 0
79 0 0 0
0 0 0 0
34 0 0 0
0 0 0 0
16 0 0 0
36 0 0 0
0 0 0 0
34 0 0 0
1 0 0 0
59 0 0 0
71 0 0 0
103 0 0 0
18 0 0 0
134 0 0 0
3 0 0 0
23 0 0 0
8 0 0 0
18 0 0 0
30 0 0 0
30 0 0 0
9 0 0 0
74 1 0 0
158 0 0 0
33 0 0 0
27 0 0 0
63 0 0 0
77 0 0 0
81 0 0 0
65 0 0 0
66 0 0 0
95 0 0 0
0 0 0 0
145 0 0 0
20 0 0 0
7 0 0 0
25 0 0 0
102 0 0 0
99 0 0 0
71 0 0 0
22 0 0 0
56 0 0 0
8 0 0 0
0 0 0 0
20 0 0 0
61 0 1 1
2 0 0 0
0 0 0 0
54 0 0 0
94 0 0 0
0 0 0 0
15 0 0 0
14 0 0 0
0 0 0 0
19 0 0 0
12 0 0 0
83 1 0 0
16 0 0 0
27 0 0 0
108 0 0 1
15 0 0 0
58 0 0 0
39 0 1 1
4 0 0 0
12 0 0 0
129 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
32 0 0 0
40 0 0 0
13 0 0 0
82 0 0 0
49 0 0 0
0 0 0 0
39 0 0 0
35 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
0 0 0 0
35 0 0 0
105 0 0 0
19 0 0 0
127 1 1 0
0 0 0 0
19 0 0 0
57 0 0 0
8 0 0 0
28 0 0 0
46 0 0 0
9 0 0 0
25 0 0 0
26 0 0 0
0 0 0 0
4 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
9 0 0 0
50 0 1 0
0 0 0 0
124 0 1 0
25 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
75 0 0 0
0 0 0 0
8 0 0 0
0 0 0 0
19 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
75 0 0 0
18 0 0 0
0 0 0 0
25 0 0 0
20 0 0 0
15 0 0 0
0 0 0 0
17 0 0 0
53 0 0 0
0 0 0 0
22 0 0 0
11 0 0 0
63 0 0 0
33 0 0 0
21 0 0 0
16 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
29 0 0 0
24 0 0 0
8 0 0 0
0 0 0 0
42 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
0 0 0 0
0 0 0 0
119 0 0 0
11 0 0 0
0 0 0 0
15 0 0 0
147 0 0 0
0 0 0 0
16 0 0 0
0 0 0 0
10 0 0 0
47 0 0 0
43 0 0 0
95 0 0 0
0 0 0 0
18 0 0 0
116 0 0 0
2 0 0 0
24 0 0 0
8 0 0 0
13 0 0 0
0 0 0 0
0 0 0 0
38 0 0 0
115 1 1 0
6 0 0 0
137 0 0 0
24 0 0 0
74 0 0 0
119 0 0 0
120 0 0 0
37 0 0 0
30 0 0 0
0 0 0 0
47 0 0 0
0 0 0 0
120 0 0 0
75 0 0 0
11 0 0 0
96 3 1 0
18 0 0 0
0 0 0 0
34 0 0 0
32 0 0 0
0 0 0 0
15 0 0 0
18 0 0 0
16 0 0 0
0 0 0 0
89 1 1 1
26 0 0 0
32 0 0 0
15 0 0 0
17 0 0 0
16 0 0 0
0 0 0 0
0 0 0 0
45 0 0 0
0 0 0 0
0 0 0 0
114 0 0 0
31 0 0 0
42 0 0 0
30 0 0 0
16 0 0 0
77 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
50 0 0 0
0 0 0 0
14 0 0 0
39 0 0 0
22 0 0 0
82 0 0 0
13 0 0 0
21 1 0 0
33 0 0 0
73 0 0 0
30 0 0 0
8 0 0 0
0 0 0 0
0 0 0 0
27 1 1 0
116 0 0 0
78 0 0 0
0 0 0 0
240 0 0 0
15 0 0 0
36 0 0 0
118 0 0 0
0 0 0 0
0 0 0 0
34 0 0 0
72 0 0 0
0 0 0 0
39 0 0 0
0 0 0 0
21 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
58 0 2 0
169 0 0 0
58 0 0 0
24 0 0 0
0 0 0 0
17 0 0 0
0 0 0 0
33 0 0 0
0 0 0 0
25 0 0 0
0 0 0 0
0 0 0 0
45 0 0 0
0 0 0 0
2 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
46 0 0 0
18 0 0 0
15 0 0 0
47 0 0 0
0 0 0 0
101 0 1 0
20 0 0 0
20 0 0 0
15 0 0 0
0 0 0 0
30 0 0 0
2 0 0 0
80 0 0 0
84 0 0 0
17 0 0 0
158 0 0 0
15 0 0 0
86 0 0 0
54 0 0 0
0 0 0 0
66 0 1 0
134 1 0 0
92 0 0 0
16 0 0 0
18 0 0 0
14 0 0 0
19 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
31 0 0 0
63 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
33 1 1 0
0 0 0 0
0 0 0 0
67 0 0 0
57 0 0 0
0 0 0 0
20 0 0 0
10 0 0 0
0 0 0 0
76 0 0 0
0 0 0 0
8 0 0 0
120 0 0 0
36 0 0 0
48 0 0 0
30 0 0 0
0 0 0 0
0 0 0 0
78 0 0 0
6 0 0 0
0 0 0 0
17 0 0 0
6 0 0 0
102 1 0 0
0 0 0 0
42 0 0 0
0 0 0 0
10 0 0 0
81 0 0 0
177 0 0 0
163 0 0 0
37 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
18 0 0 0
16 0 0 0
0 0 0 0
17 0 0 0
29 0 0 0
0 0 0 0
0 0 0 0
15 0 0 0
166 0 0 0
0 0 0 0
77 0 0 0
0 0 0 0
7 0 0 0
0 0 0 0
8 0 0 0
129 0 0 0
58 0 0 0
149 0 0 0
25 0 0 0
188 1 0 0
6 0 0 0
0 0 0 0
57 0 0 0
12 0 0 0
0 0 0 0
56 0 0 0
18 0 0 0
0 0 0 0
0 0 0 0
35 0 1 0
41 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
18 0 0 0
52 1 0 0
0 0 0 0
20 0 0 0
32 0 0 0
119 0 0 0
0 0 0 0
9 0 0 0
161 2 1 0
34 0 0 0
0 0 0 0
135 0 0 0
8 0 0 0
0 0 0 0
62 0 0 0
12 0 0 0
97 0 0 0
124 0 0 0
12 1 0 1
14 0 0 0
0 0 0 0
95 0 0 0
50 0 0 0
41 0 0 0
