N_ch N_D N_Ds N_K
7 0 0 0
12 0 0 1
35 0 0 7
19 0 0 2
20 0 0 2
17 0 0 0
17 0 0 1
23 0 0 1
7 0 0 0
15 0 0 3
17 0 0 3
16 0 0 0
9 0 0 0
18 0 0 2
9 0 0 0
18 0 0 0
16 0 0 0
14 0 0 4
13 0 0 0
23 0 0 2
32 0 0 4
18 0 0 6
17 0 0 3
18 0 0 4
84 0 0 2
17 0 0 0
14 0 0 1
13 0 0 1
15 0 0 2
4 0 0 0
33 0 0 2
31 0 0 1
15 0 0 3
42 0 0 3
12 0 0 0
14 0 0 1
12 0 0 2
24 0 0 1
46 0 0 3
16 0 0 0
11 0 0 0
28 0 0 4
8 0 0 2
14 0 0 1
15 0 0 2
13 0 0 0
13 0 0 0
18 0 0 0
15 0 0 4
11 0 0 1
14 0 0 1
99 0 0 8
10 0 0 2
13 0 0 2
18 0 0 0
14 0 0 1
14 0 0 1
15 0 0 1
78 0 0 7
24 0 0 2
11 0 0 2
14 0 0 2
18 0 0 2
11 0 0 1
5 0 0 0
22 0 0 1
12 0 0 0
4 0 0 0
16 0 0 0
15 0 0 3
36 2 0 4
15 0 0 1
21 0 0 1
27 0 0 1
158 0 0 17
38 0 1 4
20 0 0 2
16 0 0 2
22 0 0 2
13 0 0 0
11 0 0 0
13 0 0 1
28 0 0 2
12 0 0 2
16 0 0 1
11 0 0 0
10 0 0 0
26 0 0 0
18 0 0 3
13 0 0 1
24 0 0 2
11 0 0 1
20 0 0 4
15 0 0 1
13 0 0 0
17 0 0 2
13 0 0 0
9 0 0 0
26 0 0 0
13 0 0 0
15 0 0 0
17 0 0 4
12 0 0 5
19 0 0 0
20 0 0 2
9 0 0 0
9 0 0 0
19 0 0 2
14 0 0 1
17 0 0 2
45 0 0 9
20 0 0 1
12 0 0 1
17 0 0 1
27 0 0 3
21 0 0 2
22 0 0 0
15 0 0 1
18 0 0 2
10 0 0 0
13 0 0 1
37 0 0 2
43 0 0 6
24 0 0 3
24 0 0 2
15 0 0 1
21 0 0 3
13 0 0 2
20 0 0 3
15 0 0 1
19 0 0 4
45 0 0 7
10 0 0 1
16 0 0 0
11 0 0 0
108 0 0 13
54 1 0 5
8 0 0 2
16 0 0 2
26 0 0 1
11 0 0 0
18 0 0 1
27 0 0 4
14 0 0 1
19 0 0 1
14 0 0 1
12 0 0 0
14 0 0 1
14 0 0 2
23 0 0 0
20 0 0 0
68 0 0 8
28 0 0 3
25 0 0 0
20 0 0 2
19 0 0 2
13 0 0 0
1 0 0 0
19 0 0 1
12 0 0 0
13 0 0 0
16 0 0 1
31 0 0 6
9 0 0 0
17 0 0 2
19 0 0 2
14 0 0 1
25 0 0 1
25 0 0 1
19 0 0 0
10 0 0 1
16 0 0 0
19 0 0 5
15 0 0 0
7 0 0 0
15 0 0 1
16 0 0 1
14 0 0 1
21 0 0 2
18 0 0 0
27 0 0 5
13 0 0 1
24 0 0 2
9 0 0 1
17 0 0 4
26 0 0 1
30 0 0 2
14 0 0 1
15 0 0 1
10 0 0 1
19 0 0 1
31 0 0 4
10 0 0 0
24 0 0 1
11 0 0 0
22 0 0 3
34 0 0 4
8 0 0 3
24 0 0 0
23 0 0 4
16 0 0 1
27 0 0 4
38 0 0 5
23 0 0 3
147 0 0 20
21 0 0 1
23 0 0 2
10 0 0 1
16 0 0 1
19 0 0 2
11 0 0 0
13 0 0 3
21 0 0 1
7 0 0 1
12 0 0 2
33 0 0 3
8 0 0 0
16 0 0 1
33 0 0 1
15 0 0 0
19 0 0 7
18 0 0 0
11 0 0 0
13 0 0 0
14 0 0 2
17 0 0 3
39 0 0 3
16 0 0 2
9 0 0 1
26 0 0 3
10 0 0 0
15 0 0 1
12 0 0 1
12 0 0 2
4 0 0 0
25 0 0 0
17 0 0 1
20 0 0 2
12 0 0 0
27 0 0 2
20 0 0 2
15 0 0 0
13 0 0 1
27 0 0 1
37 0 0 4
10 0 0 0
17 0 0 2
13 0 0 0
25 0 0 6
29 0 0 0
19 0 0 2
13 0 0 1
14 0 0 1
22 0 0 2
17 0 0 4
34 0 0 2
31 0 0 3
16 0 0 0
23 0 0 3
106 0 0 5
29 0 0 6
15 0 0 5
11 0 0 0
6 0 0 0
24 0 0 1
26 0 0 2
8 0 0 0
8 0 0 1
14 0 0 1
14 0 0 0
16 0 0 8
27 0 0 2
16 0 0 2
16 0 0 0
11 0 0 2
9 0 0 0
15 0 0 0
27 0 0 1
13 0 0 2
18 0 0 0
13 0 0 0
18 0 0 0
40 0 0 3
23 0 0 1
12 0 0 0
11 0 0 3
20 0 0 1
51 0 0 2
18 0 0 0
17 0 0 2
51 0 0 4
7 0 0 3
14 0 0 1
15 0 0 0
14 0 0 1
10 0 0 0
17 0 0 0
13 0 0 0
13 0 0 1
14 0 0 1
68 0 0 3
33 1 0 4
13 0 0 0
10 0 0 1
16 0 0 3
89 0 0 9
24 0 0 2
8 0 0 0
73 0 0 8
17 0 0 0
6 0 0 1
38 0 0 3
25 0 0 1
13 0 0 1
9 0 0 2
15 0 0 2
15 0 0 0
6 0 0 1
19 0 0 3
16 0 0 5
67 0 0 5
18 0 0 2
19 0 0 2
11 0 0 3
16 0 0 1
22 0 0 4
19 0 0 3
32 0 0 6
2 0 0 1
14 0 0 0
18 0 0 1
12 0 0 0
36 0 0 4
11 0 0 1
18 0 0 3
22 0 0 3
17 0 0 1
27 0 0 0
13 0 0 2
20 0 0 2
16 0 0 4
13 0 0 0
13 0 0 1
16 0 0 1
11 0 0 2
28 0 0 3
12 0 0 2
4 0 0 0
20 0 0 0
11 0 0 1
57 0 0 3
18 0 0 0
12 0 0 1
31 0 0 7
24 0 0 4
10 0 0 2
30 0 0 5
9 0 0 1
18 0 0 2
17 0 0 1
14 0 0 2
9 0 0 0
21 0 0 1
7 0 0 4
14 0 0 2
25 0 0 1
14 0 0 4
11 0 0 0
20 0 0 0
12 0 0 1
9 0 0 0
20 0 0 4
7 0 0 0
11 0 0 3
20 0 0 1
11 0 0 0
13 0 0 0
18 0 0 0
46 0 0 0
50 0 0 9
8 0 0 1
11 0 0 0
32 0 0 5
14 0 0 0
9 0 0 1
15 0 0 0
10 0 0 1
23 0 0 3
10 0 0 1
50 0 0 5
6 0 0 3
7 0 0 0
17 0 0 2
16 0 0 1
17 0 0 0
21 0 0 2
16 0 0 0
25 0 0 2
0 0 0 0
36 0 0 6
14 0 0 0
20 0 0 0
12 0 0 0
8 0 0 0
5 0 0 0
9 0 0 0
18 0 0 1
16 0 0 2
11 0 0 0
20 0 0 2
43 0 0 6
15 0 0 2
9 0 0 0
12 0 0 2
39 0 0 3
22 0 0 7
24 0 0 1
8 0 0 0
16 0 0 3
13 0 0 1
21 0 0 2
7 0 0 1
17 0 0 5
16 0 0 0
16 0 0 3
23 0 0 1
16 0 0 1
8 0 0 2
29 0 0 3
14 0 0 1
35 0 0 2
12 0 0 1
16 0 0 3
35 0 0 3
10 0 0 0
35 0 0 6
57 0 0 3
66 0 0 6
13 0 0 1
11 0 0 3
5 0 0 1
23 0 0 0
23 0 0 5
16 0 0 4
3 0 0 0
12 0 0 0
15 0 0 0
15 0 0 3
16 0 0 0
24 0 0 1
17 0 0 2
18 0 0 1
9 0 0 1
35 0 0 3
17 0 0 1
12 0 0 3
44 0 0 2
38 0 0 1
14 0 0 2
21 0 0 0
15 0 0 4
35 0 0 8
20 0 1 3
29 0 1 4
15 0 0 2
18 0 0 5
8 0 0 0
14 0 0 3
13 0 0 0
10 0 0 1
15 0 0 3
16 0 0 2
18 0 0 1
14 0 0 2
9 0 0 0
14 0 0 0
129 0 0 14
14 0 0 0
36 0 0 1
21 0 0 4
19 0 0 2
21 0 0 2
7 0 0 0
17 0 0 1
13 0 0 2
23 0 0 3
8 0 0 2
18 0 0 1
16 0 0 1
11 0 0 5
10 0 0 2
11 0 0 2
13 0 0 1
21 0 0 2
22 0 0 3
21 1 0 0
19 0 0 3
7 0 0 0
19 0 0 0
16 0 0 0
14 0 0 0
20 0 0 3
13 0 0 4
16 0 0 1
27 0 0 2
10 0 0 3
24 0 0 2
43 0 0 3
10 0 0 0
10 0 0 1
17 0 0 1
21 0 0 0
15 0 0 1
16 0 0 0
16 0 0 0
25 0 0 0
35 0 0 2
7 0 0 1
15 0 0 1
13 0 0 2
22 0 0 1
17 0 0 0
37 0 0 2
33 0 0 5
14 0 0 1
17 0 0 2
18 0 0 2
62 0 0 8
11 0 0 0
19 0 0 2
20 0 0 1
10 0 0 0
18 0 0 3
5 0 0 0
53 0 0 8
13 0 0 1
14 0 0 0
30 0 0 1
17 0 0 2
7 0 0 1
27 1 0 1
16 0 0 2
14 0 0 2
27 0 0 1
14 0 0 1
5 0 0 1
37 0 0 4
11 0 0 1
6 0 0 1
9 0 0 0
13 0 0 1
18 0 0 1
16 0 0 0
13 0 0 0
17 0 0 3
13 0 0 3
19 0 0 2
62 1 0 7
13 0 0 1
19 0 0 2
11 0 0 1
19 0 0 5
84 0 0 10
14 0 0 1
12 0 0 2
18 0 0 2
57 0 0 8
12 0 0 1
32 0 0 4
13 0 0 0
22 0 0 1
11 0 0 2
7 0 0 2
21 0 0 2
14 0 0 0
8 0 0 0
50 0 0 8
15 0 0 1
13 0 0 1
43 0 0 4
25 0 0 2
16 0 0 1
36 0 0 3
49 0 0 6
45 0 0 4
20 0 0 3
16 0 0 4
11 0 0 0
17 0 0 5
8 0 0 2
11 0 0 4
13 0 0 0
16 0 0 0
46 0 0 1
24 0 0 1
6 0 0 0
10 0 0 1
40 0 0 1
19 0 0 2
30 0 0 0
9 0 0 3
15 0 0 0
11 0 0 1
19 0 0 3
16 0 0 0
15 0 0 1
16 0 0 1
59 0 0 1
18 0 0 0
77 0 0 7
15 0 0 1
13 0 0 2
22 0 0 2
26 0 0 3
8 0 0 0
46 0 0 7
38 0 0 2
53 0 0 8
68 0 0 5
20 0 0 1
14 0 0 3
13 0 0 1
30 0 0 5
34 0 0 3
21 0 0 2
22 0 0 0
15 0 0 0
30 0 0 1
6 0 0 1
13 0 0 4
18 0 0 4
27 0 0 1
17 0 0 1
12 0 0 2
12 0 0 0
18 0 0 0
12 0 0 4
42 0 0 1
21 0 0 0
11 0 0 1
10 0 0 3
24 0 0 1
20 0 0 1
18 0 0 0
17 0 0 1
12 0 0 2
17 0 0 2
21 0 0 1
28 0 0 2
17 0 0 0
17 0 0 0
11 0 0 2
53 0 0 2
12 0 0 3
13 0 0 2
13 0 0 0
16 0 0 2
12 0 0 1
14 0 0 0
18 0 0 0
19 0 0 2
12 0 0 0
10 0 0 0
33 0 0 2
25 0 0 3
15 0 0 0
14 0 0 1
11 0 0 1
19 0 0 1
15 0 0 1
12 0 0 2
44 0 0 4
13 0 0 3
13 0 0 3
18 0 0 2
7 0 0 0
14 0 0 1
18 0 0 3
13 0 0 0
16 0 0 1
18 0 0 0
16 0 0 3
7 0 0 1
12 0 0 1
22 0 0 3
13 0 0 1
13 0 0 6
18 0 0 0
21 0 0 2
9 0 0 1
8 0 0 1
12 0 0 1
12 0 0 1
18 0 0 0
11 0 0 2
15 0 0 0
20 0 0 1
12 0 0 0
15 0 0 0
12 0 0 0
13 0 0 3
6 0 0 2
15 0 0 0
6 0 0 0
119 0 0 19
18 0 0 1
24 0 0 2
6 0 0 0
6 0 0 0
15 0 0 0
11 0 0 1
15 0 0 2
15 0 0 1
21 0 0 1
9 0 0 0
7 0 0 0
16 0 0 2
63 0 0 8
11 0 0 0
18 0 0 0
14 0 0 1
7 0 0 1
16 0 0 2
14 0 0 3
38 0 0 2
14 0 0 1
13 0 0 2
25 0 0 4
39 0 0 4
22 0 0 0
36 0 0 7
13 0 0 1
19 0 0 2
21 0 0 1
15 0 0 3
19 0 0 3
11 0 0 1
193 0 0 17
14 0 0 1
64 0 0 5
13 0 0 0
5 0 0 0
44 0 0 3
15 0 0 2
13 0 0 0
17 0 0 3
14 0 0 3
11 0 0 1
13 0 0 1
38 0 0 1
36 0 0 3
31 0 0 1
18 0 0 1
46 0 0 5
17 0 0 0
16 0 0 0
21 0 0 0
23 0 0 1
20 0 0 0
17 0 0 1
11 0 0 0
17 0 0 3
13 0 0 1
14 0 0 0
30 0 0 1
17 0 0 3
51 1 0 6
6 0 0 0
17 0 0 2
13 0 0 0
23 0 0 3
15 0 0 1
5 0 0 0
13 0 0 2
12 0 0 2
8 0 0 2
17 0 0 0
29 0 0 1
14 0 0 2
9 0 0 0
15 0 0 0
38 0 0 1
29 0 0 0
17 0 0 3
19 0 0 1
15 0 0 0
11 0 0 2
14 0 0 2
95 0 0 13
19 0 0 1
28 0 0 1
65 0 0 1
15 0 0 1
21 0 0 3
14 0 0 0
17 0 0 0
14 0 0 1
23 0 0 4
9 0 0 0
18 0 0 1
8 0 0 1
13 0 0 0
10 0 0 0
12 0 0 1
8 0 0 1
17 0 0 0
13 0 0 0
29 0 0 3
16 0 0 1
18 0 0 1
20 0 0 1
18 0 0 1
41 0 0 8
9 0 0 0
21 0 0 1
16 0 0 2
17 0 0 1
6 0 0 0
14 0 0 3
18 0 0 1
14 0 0 1
14 0 0 1
16 0 0 0
20 0 0 0
10 0 0 1
17 0 0 0
19 0 0 2
52 0 0 5
13 0 0 0
20 0 0 7
20 0 0 0
16 0 0 0
15 0 0 2
16 0 0 0
14 0 0 3
31 0 0 0
12 0 0 1
15 0 0 0
15 0 0 0
19 0 0 3
19 0 0 1
18 0 0 4
21 0 0 1
20 0 0 3
19 0 0 2
16 0 0 1
13 0 0 1
8 0 0 0
26 0 0 2
17 0 0 2
13 0 0 1
36 0 0 2
15 0 0 3
106 0 0 10
17 0 0 0
17 0 0 1
9 0 0 2
18 0 0 0
11 0 0 3
16 0 0 1
12 0 0 0
14 0 0 0
17 0 0 0
20 0 0 1
17 0 0 1
11 0 0 3
13 0 0 2
15 0 0 0
15 0 0 1
20 0 0 0
6 0 0 0
28 0 0 2
12 0 0 1
42 0 0 3
10 0 0 2
6 0 0 2
16 0 0 0
12 0 0 2
21 0 0 1
16 0 0 2
10 0 0 0
16 0 0 3
13 0 0 2
17 0 0 1
14 0 0 0
15 0 0 1
12 0 0 3
16 0 0 0
14 0 0 1
16 0 0 2
11 0 0 0
8 0 0 0
12 0 0 3
14 0 0 2
12 0 0 0
18 0 0 1
13 0 0 1
19 0 0 2
9 0 0 0
18 0 0 2
13 0 0 1
20 0 0 0
10 0 0 0
14 0 0 2
16 0 0 0
10 0 0 1
34 0 0 4
15 0 0 0
16 1 0 0
25 0 0 4
21 0 0 1
34 1 0 1
17 0 0 0
13 0 0 1
7 0 0 2
19 0 0 3
10 0 0 0
54 0 0 4
21 0 0 2
11 0 0 1
21 0 0 1
20 0 0 3
27 0 0 0
21 0 0 2
10 0 0 0
28 0 0 1
13 0 0 3
12 0 0 1
6 0 0 0
26 0 0 2
18 0 0 2
34 0 0 4
16 0 0 1
13 0 0 1
26 0 0 0
8 0 0 1
11 0 0 1
4 0 0 0
12 0 0 1
13 0 0 0
13 0 0 0
28 0 0 3
18 0 0 0
12 0 0 0
21 0 0 2
11 0 0 0
12 0 0 0
22 0 0 2
12 0 0 1
8 0 0 1
10 0 0 0
65 0 0 4
25 0 0 2
13 0 0 1
15 0 0 2
11 0 0 1
8 0 0 1
10 0 0 1
17 0 0 1
18 0 0 0
15 0 0 2
12 0 0 0
6 0 0 0
8 0 0 0
13 0 0 1
9 0 0 0
8 0 0 0
12 0 0 1
19 0 0 1
27 0 0 4
16 0 0 0
15 0 0 1
18 0 0 3
10 0 0 1
24 0 0 3
11 0 0 2
20 0 0 4
21 0 0 2
8 0 0 1
15 0 0 0
15 0 0 1
10 0 0 0
17 0 0 2
16 0 0 2
20 0 0 1
17 0 0 1
13 0 0 1
7 0 0 0
11 0 0 3
15 0 0 3
13 0 0 0
18 0 0 0
16 0 0 0
25 0 0 1
5 0 0 3
15 0 0 0
9 0 0 0
16 0 0 0
11 0 0 3
14 0 0 0
13 0 0 0
11 0 0 1
53 0 0 1
18 0 0 1
15 0 0 1
38 0 0 5
22 0 0 2
17 0 0 1
27 0 0 1
11 0 0 1
145 0 0 14
21 0 0 0
8 0 0 0
7 0 0 0
13 0 0 1
35 0 0 0
9 0 0 2
17 0 0 0
13 0 0 0
11 0 0 1
12 0 0 1
14 0 0 0
22 0 0 2
10 0 0 3
18 0 0 0
9 0 0 0
7 0 0 1
10 0 0 1
12 0 0 1
34 0 0 3
22 0 0 1
17 0 0 6
40 0 0 1
23 0 0 3
17 0 0 0
13 0 0 0
21 0 0 0
10 0 0 2
11 0 0 0
22 0 0 1
34 0 0 1
8 0 0 1
6 0 0 0
11 0 0 2
18 0 0 3
127 0 0 9
12 0 0 0
59 0 0 1
10 0 0 1
31 0 0 2
17 0 0 1
24 0 0 2
16 0 0 3
20 0 0 1
14 0 0 2
11 0 0 0
17 0 0 3
16 0 0 1
14 0 0 0
14 0 0 0
10 0 0 0
37 0 0 2
27 0 0 0
6 0 0 1
23 0 0 4
23 0 0 4
23 0 0 0
13 0 0 2
12 0 0 1
11 0 0 0
12 0 0 0
8 0 0 0
25 0 0 0
21 0 0 1
42 0 0 3
24 1 0 1
15 0 0 1
22 0 0 1
10 0 0 0
15 0 0 0
13 0 0 0
53 0 0 3
8 0 0 0
23 0 0 3
14 0 0 1
12 0 0 0
71 0 0 5
24 0 0 1
31 0 0 1
16 0 0 2
15 0 0 2
15 0 0 1
23 0 0 2
12 0 0 0
28 0 0 2
25 0 0 1
58 0 0 4
16 0 0 1
22 0 0 3
32 0 0 3
14 0 0 3
17 0 0 2
17 0 0 0
10 0 0 0
34 0 0 1
26 0 0 3
22 0 0 3
15 0 0 4
27 0 0 4
4 0 0 0
10 0 0 0
19 0 0 2
17 0 0 0
13 0 0 0
14 0 0 0
7 0 0 2
12 0 0 0
16 0 0 1
31 0 0 3
20 0 0 2
12 0 0 0
32 0 0 4
8 0 0 0
17 0 0 0
11 0 0 3
77 0 0 4
15 0 0 1
10 0 0 0
11 0 0 0
15 0 0 2
9 0 0 1
14 0 0 3
16 0 0 1
31 0 0 3
22 0 0 2
14 0 0 1
15 0 0 2
65 0 0 2
29 0 0 6
12 0 0 2
22 0 0 2
24 0 0 2
12 0 0 0
16 0 0 0
15 0 0 2
8 0 0 3
17 0 0 1
13 0 0 2
5 0 0 1
14 0 0 0
16 0 0 1
8 0 0 1
30 0 0 3
8 0 0 2
21 0 0 4
38 0 0 3
12 0 0 1
28 0 0 1
12 0 0 2
30 0 0 1
10 0 0 3
13 0 0 3
13 0 0 2
89 0 0 8
20 0 0 5
13 0 0 1
11 0 0 0
13 0 0 1
21 0 0 4
20 0 0 0
12 0 0 1
10 0 0 1
6 0 0 1
28 0 0 2
14 0 0 2
67 0 0 9
29 0 0 5
17 0 0 0
12 0 0 1
26 0 0 3
18 0 0 1
11 0 0 1
22 0 0 1
18 0 0 0
14 0 0 3
11 0 0 0
15 0 0 0
17 0 0 2
12 0 0 2
15 0 0 0
13 0 0 0
16 0 0 1
15 0 0 1
17 0 0 3
18 0 0 1
14 0 0 0
14 0 0 0
105 0 0 12
21 0 0 2
19 0 0 3
10 0 0 3
70 0 0 10
11 0 0 1
21 0 0 0
21 0 0 1
18 0 0 0
86 0 0 7
20 0 0 0
20 0 0 6
59 0 0 6
16 0 0 1
12 0 0 0
14 0 0 0
4 0 0 0
25 0 0 1
18 0 0 0
16 0 0 3
16 0 0 1
41 0 0 2
7 0 0 0
13 0 0 3
15 0 0 0
8 0 0 1
14 0 0 0
19 0 0 0
12 0 0 2
17 0 0 3
8 0 0 0
17 0 0 1
8 0 0 0
23 0 0 2
13 0 0 2
15 0 0 2
15 0 0 0
16 0 0 1
18 0 0 2
19 0 0 1
48 0 0 0
13 0 0 1
25 0 0 1
159 0 0 12
18 0 0 1
6 0 0 2
13 0 0 1
13 0 0 1
11 0 0 1
34 0 0 2
27 0 0 1
18 0 0 1
19 0 0 1
26 0 0 1
13 0 0 1
12 0 0 0
19 0 0 3
17 0 0 1
7 0 0 1
16 0 0 1
18 0 0 1
15 0 0 0
7 0 0 1
12 0 0 4
64 0 0 4
13 0 0 1
20 0 0 1
15 0 0 1
18 0 0 5
9 0 0 1
31 0 0 2
13 0 0 0
13 0 0 0
18 0 0 0
16 0 0 3
31 0 0 2
14 0 0 0
17 0 0 1
7 0 0 2
13 0 0 1
18 0 0 2
31 0 0 3
15 0 0 2
12 0 0 0
9 0 0 0
9 0 0 1
25 0 0 1
7 0 0 0
20 0 0 0
15 0 0 2
20 0 0 2
11 0 0 2
37 0 0 3
15 0 0 0
10 0 0 3
5 0 0 0
11 0 0 6
19 0 0 2
14 0 0 3
24 0 0 0
30 0 1 2
14 0 0 1
10 0 0 2
14 0 0 0
22 0 0 4
19 0 0 4
8 0 0 0
15 0 0 5
10 0 0 2
7 0 0 0
27 1 0 1
15 0 0 2
22 0 0 3
18 0 0 1
21 0 0 1
17 0 0 1
15 0 0 3
8 0 0 1
19 0 0 2
14 0 0 0
23 0 0 2
37 0 0 4
57 0 0 5
5 0 0 1
16 0 0 0
101 0 0 11
12 0 0 1
16 0 0 3
14 0 0 0
119 0 0 6
34 0 1 2
61 0 0 3
14 0 0 0
18 0 0 0
60 0 0 8
13 0 0 1
27 0 0 0
16 0 0 0
11 0 0 0
100 0 0 5
29 0 0 4
18 0 0 1
9 0 0 0
11 0 0 3
49 0 0 9
17 2 0 3
7 0 0 0
18 0 0 0
9 0 0 1
16 0 0 1
12 0 0 3
14 0 0 1
11 0 0 0
33 0 0 4
9 0 0 0
13 0 0 1
17 0 0 3
29 0 0 2
19 0 0 2
44 0 0 4
10 0 0 4
20 0 0 1
14 0 0 1
15 0 0 1
36 0 0 1
25 0 0 5
8 0 0 0
15 0 0 1
47 0 0 5
10 0 0 1
20 0 0 3
117 0 0 9
17 0 0 2
12 0 0 2
16 0 0 4
17 0 0 3
18 0 0 1
15 0 0 0
15 0 0 0
30 0 0 5
18 0 0 1
16 0 0 0
7 0 0 0
19 0 0 3
11 0 0 1
12 0 0 1
28 0 0 0
29 0 0 1
13 0 0 0
39 0 0 5
47 0 0 3
8 0 0 0
18 0 0 6
5 0 0 0
19 0 0 1
29 0 0 1
15 0 0 1
14 0 0 0
8 0 0 0
10 0 0 0
18 0 0 1
24 0 0 2
17 0 0 2
76 0 0 9
11 0 0 0
16 0 0 3
6 0 0 0
23 0 0 1
22 0 0 0
8 0 0 0
8 0 0 0
12 0 0 3
49 0 0 3
20 0 0 2
17 0 0 1
13 0 0 2
22 0 0 2
20 0 0 2
37 0 0 7
21 0 0 0
37 0 0 5
7 0 0 1
16 0 0 0
6 0 0 0
26 0 0 1
12 0 0 0
12 0 0 2
21 0 0 5
14 0 0 1
47 0 0 3
8 0 0 0
28 0 0 1
9 0 0 0
27 0 0 2
16 0 0 1
10 0 0 0
17 0 0 1
11 0 0 1
21 0 0 1
18 0 0 0
17 0 0 0
13 0 0 1
14 0 0 0
14 0 0 1
19 0 0 0
19 0 0 0
24 0 0 3
21 0 0 0
15 0 0 1
22 0 0 3
9 0 0 2
16 0 0 1
9 0 0 0
13 0 0 0
25 0 0 2
18 0 0 0
21 0 0 5
19 0 0 1
15 0 0 1
24 0 0 2
7 0 0 1
19 0 0 0
71 0 0 14
25 0 0 0
8 0 0 1
16 0 0 1
19 0 0 3
14 0 0 1
13 0 0 0
11 0 0 0
19 0 0 2
11 0 0 3
8 0 0 1
59 0 0 4
14 0 0 1
21 0 0 0
12 0 0 0
15 0 0 0
9 0 0 2
23 0 0 4
5 0 0 1
11 0 0 4
23 0 0 2
8 0 0 1
10 0 0 0
9 0 0 0
14 0 0 1
26 0 0 0
44 0 0 5
19 0 0 2
7 0 0 2
16 0 0 1
12 0 0 0
31 0 0 5
25 0 0 3
39 0 0 7
89 0 0 6
11 0 0 2
18 0 0 2
13 0 0 3
14 0 0 1
23 0 0 0
20 0 0 3
15 0 0 1
11 0 0 0
14 0 0 2
26 0 0 3
15 0 0 1
11 0 0 0
16 0 0 2
21 0 0 0
13 0 0 2
18 0 0 1
12 0 0 0
8 0 0 1
16 0 0 2
20 0 0 3
17 0 0 2
36 0 0 4
27 0 0 3
10 0 0 1
17 0 0 1
14 0 0 2
21 0 0 0
61 0 0 9
8 0 0 2
15 0 0 1
15 0 0 0
9 0 0 1
28 0 0 1
19 0 0 3
13 0 0 1
24 0 0 2
8 0 0 1
13 0 0 0
12 0 0 0
41 0 0 7
9 0 0 0
13 0 0 1
14 0 0 1
19 0 0 1
15 0 0 0
5 0 0 0
19 0 0 3
30 0 0 5
68 0 0 7
16 0 0 0
17 0 0 3
16 0 0 4
21 0 0 4
15 0 0 1
30 0 0 0
12 0 0 1
8 0 0 1
21 0 0 0
15 0 0 2
17 0 0 2
7 0 0 2
26 0 0 2
22 0 0 0
9 0 0 1
12 0 0 2
18 0 0 0
65 0 0 2
21 0 0 1
16 0 0 2
9 0 0 1
10 0 0 1
21 0 0 1
5 0 0 0
17 0 0 2
9 0 0 0
73 0 0 5
24 0 0 5
8 0 0 0
14 0 0 1
29 0 0 2
12 0 0 0
10 0 0 0
42 0 0 7
17 0 0 1
14 0 0 0
11 0 0 0
10 0 0 0
7 0 0 0
38 0 0 2
20 0 0 3
59 0 0 6
18 0 0 1
