N_ch N_D N_Ds N_K
23 0 0 1
24 0 0 0
23 0 0 2
39 0 0 6
19 0 0 3
30 0 0 4
29 0 0 2
25 0 0 2
41 0 0 2
43 0 0 4
30 0 0 0
15 0 0 2
21 0 0 0
30 0 0 6
27 0 0 1
15 0 0 0
22 0 0 1
26 0 0 2
32 0 0 1
40 0 0 7
30 0 0 1
39 0 0 5
19 0 0 2
38 0 0 2
18 0 0 1
36 0 0 7
49 0 0 1
41 0 0 5
20 0 0 2
27 0 0 2
20 0 0 4
27 0 0 2
40 0 0 4
18 0 0 0
40 0 0 1
22 0 0 2
35 0 0 4
48 0 0 5
14 0 0 3
42 0 0 1
35 0 0 6
26 0 0 2
47 0 0 5
60 0 0 7
40 0 0 8
241 0 0 30
38 0 0 2
47 0 0 5
20 0 0 1
25 0 0 2
29 0 0 3
21 0 0 0
21 0 0 4
29 0 0 1
20 0 0 2
20 0 0 2
55 0 0 3
15 0 0 2
20 0 0 1
60 0 0 3
31 0 0 1
24 0 0 7
35 0 0 3
23 0 0 1
26 0 0 2
33 0 0 3
29 0 0 3
62 0 0 5
37 0 0 4
26 0 0 2
39 0 0 4
24 0 0 2
20 0 0 1
29 0 0 2
21 0 0 3
18 0 0 0
36 0 0 1
27 0 0 1
33 0 0 2
21 0 0 0
42 0 0 2
36 0 0 3
31 0 0 0
27 0 0 2
36 0 0 2
62 0 0 7
18 0 0 2
33 0 0 3
20 0 0 1
33 0 0 8
39 0 0 0
36 0 0 3
27 0 0 3
26 0 0 1
34 0 0 3
31 0 0 7
54 0 0 2
62 0 0 7
21 0 0 1
40 0 0 4
156 0 0 12
42 0 0 7
27 0 0 6
20 0 0 2
13 0 0 1
42 0 0 2
42 0 0 4
18 0 0 1
18 0 0 3
26 0 0 1
17 0 0 0
28 0 0 9
48 0 0 4
28 0 0 4
26 0 0 2
21 0 0 2
21 0 0 1
30 0 0 2
41 0 0 5
20 0 0 3
28 0 0 1
23 0 0 1
29 0 0 0
60 0 0 5
35 0 0 2
22 0 0 0
23 0 0 5
36 0 0 1
76 0 0 7
30 0 0 1
30 0 0 3
89 0 0 10
21 0 0 4
22 0 0 4
23 0 0 3
30 0 0 2
21 0 0 0
26 0 0 2
28 0 0 4
19 0 0 2
27 0 0 5
124 0 0 8
50 1 0 6
25 0 0 1
22 0 0 2
23 0 0 6
147 0 0 13
40 0 0 2
11 0 0 1
95 0 0 10
28 0 0 1
16 0 0 1
78 0 0 5
38 0 0 2
25 0 0 3
14 0 0 2
30 0 0 4
28 0 0 3
9 0 0 1
29 0 0 6
26 0 0 5
95 0 0 9
34 0 0 3
29 0 0 2
16 0 0 5
22 0 0 2
33 0 0 5
30 0 0 3
51 0 0 8
7 0 0 1
38 0 0 4
33 0 0 1
25 0 0 0
53 0 0 5
18 0 0 4
22 0 0 3
39 0 0 4
18 0 0 1
39 0 0 1
22 0 0 3
24 0 0 4
26 0 0 5
21 0 0 1
24 0 0 6
24 0 0 2
14 0 0 2
35 0 0 3
23 0 0 2
5 0 0 0
40 0 0 1
18 0 0 1
93 0 0 8
30 0 0 1
22 0 0 1
59 0 0 8
41 0 0 5
19 0 0 2
51 0 0 10
14 0 0 1
26 0 0 4
20 0 0 2
24 0 0 2
21 0 0 0
42 0 0 1
16 0 0 4
26 0 0 2
51 0 0 5
22 0 0 5
23 0 0 0
33 0 0 0
21 0 0 1
22 0 0 0
26 0 0 4
17 0 0 2
26 0 0 3
29 0 0 2
17 0 0 1
20 0 0 0
23 0 0 0
71 0 0 0
62 0 0 12
21 0 0 2
20 0 0 0
46 0 0 5
23 0 0 0
21 0 0 1
25 0 0 0
24 0 0 2
47 0 0 4
21 0 0 1
83 0 0 6
15 0 0 4
17 0 0 0
25 0 0 3
30 0 0 2
27 0 0 1
28 0 0 5
21 0 0 1
35 0 0 2
1 0 0 0
52 0 0 6
24 0 0 1
27 0 0 0
22 0 0 0
17 0 0 1
14 0 0 1
22 0 0 3
24 0 0 1
33 0 0 4
21 0 0 0
32 0 0 4
61 0 0 8
29 0 0 3
13 0 0 0
25 0 0 4
72 0 0 3
33 0 0 10
34 0 0 1
19 0 0 1
33 0 0 3
20 0 0 2
31 0 0 2
13 0 0 2
28 0 0 6
23 0 0 1
29 0 0 4
38 0 0 3
25 0 0 2
19 0 0 6
46 0 0 6
24 0 0 1
58 0 0 5
24 0 0 2
23 0 0 4
54 0 0 3
18 0 0 1
60 0 0 8
94 0 0 7
106 0 0 10
17 0 0 2
20 0 0 3
6 0 0 1
34 0 0 0
33 0 0 5
27 0 0 4
6 0 0 0
20 0 0 0
27 0 0 0
24 0 0 4
33 0 0 0
35 0 0 2
26 0 0 2
35 0 0 4
16 0 0 2
70 0 0 6
27 0 0 2
21 0 0 4
75 0 0 4
68 0 0 2
27 0 0 2
35 0 0 0
24 0 0 6
53 0 0 8
29 0 1 4
52 1 1 5
24 0 0 3
31 0 0 5
22 0 0 2
26 0 0 3
27 0 0 0
16 0 0 1
34 0 0 3
29 0 0 3
29 0 0 1
25 0 0 3
16 0 0 1
20 0 0 0
187 0 0 17
21 0 0 0
62 0 0 2
29 0 0 6
31 0 0 6
32 0 0 2
17 0 0 2
25 0 0 3
27 0 0 2
39 0 0 3
16 0 0 2
30 0 0 1
30 0 0 4
28 0 0 7
24 0 0 2
27 0 0 4
22 0 0 1
33 0 0 3
32 0 0 3
40 1 0 2
30 0 0 5
13 0 0 1
25 0 0 0
27 0 0 2
19 0 0 2
32 0 0 5
20 0 0 6
38 0 0 3
41 0 0 4
21 0 0 3
44 0 0 6
63 0 0 4
19 0 0 1
17 0 0 1
29 0 0 3
42 0 0 1
24 0 0 2
31 0 0 1
28 0 0 1
55 0 0 4
67 0 0 4
27 0 0 3
23 0 0 2
27 0 0 3
33 0 0 3
20 0 0 0
61 0 0 3
50 0 0 7
26 0 0 1
24 0 0 2
26 0 0 3
88 0 0 8
23 0 0 3
33 0 0 5
32 0 0 5
18 0 0 1
31 0 0 4
12 0 0 2
71 0 0 10
26 0 0 1
21 0 0 1
45 0 0 2
24 0 0 2
12 0 0 1
55 1 0 2
25 0 0 2
27 0 0 2
51 0 0 2
26 0 0 3
15 0 0 2
52 0 0 4
18 0 0 1
16 0 0 4
23 0 0 1
20 0 0 2
41 0 0 1
30 0 0 0
21 0 0 0
24 0 0 4
26 0 0 3
29 0 0 2
93 1 0 8
21 0 0 1
43 0 0 3
24 0 0 3
38 0 0 6
119 0 0 15
30 0 0 2
31 0 0 2
25 0 0 3
96 0 0 11
28 0 0 5
61 0 0 5
23 0 0 1
34 0 0 3
17 0 0 3
12 0 0 2
43 0 0 3
26 0 0 1
16 0 0 0
80 0 0 10
25 0 0 1
26 0 0 5
66 0 0 7
34 0 0 2
35 0 0 2
62 0 0 4
83 0 0 8
67 0 0 5
37 0 0 4
27 0 0 6
16 0 0 1
30 0 0 5
22 0 0 3
21 0 0 6
23 0 0 1
29 0 0 0
69 0 0 4
42 0 0 2
12 0 0 0
13 0 0 1
68 0 0 4
34 0 0 2
52 0 0 3
21 0 0 5
28 0 0 0
20 0 0 5
28 0 0 5
26 0 0 1
23 0 0 2
33 0 0 1
94 0 0 5
26 0 0 0
104 0 0 14
27 0 0 1
22 0 0 2
32 0 0 4
42 0 0 5
16 0 0 0
64 0 0 8
54 0 0 4
68 0 0 8
97 0 0 7
42 0 0 1
21 0 0 4
19 0 0 2
47 0 0 7
47 0 0 5
45 0 0 2
29 0 0 0
24 0 0 0
58 0 0 3
14 0 0 2
19 0 0 4
32 0 0 5
47 0 0 8
25 0 0 2
27 0 0 2
23 0 0 0
31 0 0 0
18 0 0 4
59 0 0 3
41 0 0 1
22 0 0 3
24 0 0 5
38 0 0 4
33 0 0 4
34 0 0 1
25 0 0 2
25 0 0 4
30 0 0 3
35 0 0 2
48 0 0 3
28 0 0 1
27 0 0 0
19 0 0 3
80 0 0 5
24 0 0 4
29 0 0 4
23 0 0 0
31 0 0 2
21 0 0 1
24 0 0 0
30 0 0 1
31 0 0 5
21 0 0 1
23 0 0 1
56 0 0 5
36 0 0 3
35 0 0 3
31 0 0 3
15 0 0 1
28 0 0 1
22 0 0 1
22 0 0 3
74 0 0 9
22 0 0 5
27 0 0 4
25 0 0 2
16 0 0 1
32 0 0 2
31 0 0 5
24 0 0 1
29 0 0 1
28 0 0 0
33 0 0 5
14 0 0 1
17 0 0 1
33 0 0 5
15 0 0 1
22 0 0 8
38 0 0 4
39 0 0 3
18 0 0 3
18 0 0 1
33 0 0 1
19 0 0 1
29 0 0 1
19 0 0 3
20 0 0 1
26 0 0 2
21 0 0 2
22 0 0 0
20 0 0 2
33 0 0 4
18 0 0 5
25 0 0 0
17 0 0 2
175 0 0 24
27 0 0 2
37 0 0 3
11 0 0 1
10 0 0 0
31 0 0 2
19 0 0 1
22 0 0 3
23 0 0 1
32 0 0 7
19 0 0 5
14 0 0 2
25 0 0 2
81 0 0 9
17 0 0 0
28 0 0 0
22 0 0 1
15 0 0 3
25 0 0 2
29 0 0 4
62 0 0 8
26 0 0 1
21 0 0 2
36 0 0 8
70 0 0 7
47 0 0 2
49 0 0 9
27 0 0 2
24 0 0 3
33 0 0 4
23 0 0 3
30 0 0 5
21 0 0 3
282 0 0 24
26 0 0 1
100 0 0 9
22 0 0 0
25 0 0 3
75 0 0 3
23 0 0 3
21 0 0 1
26 0 0 4
26 0 0 4
19 0 0 2
23 0 0 2
61 0 0 3
50 0 0 4
45 0 0 2
26 0 0 2
72 0 0 6
22 0 0 0
27 0 0 1
26 0 0 0
35 0 0 2
32 0 0 0
31 0 0 1
17 0 0 0
33 0 0 4
16 0 0 1
28 0 0 2
45 0 0 1
30 0 0 3
93 1 0 14
9 0 0 2
36 0 0 6
23 0 0 2
40 0 0 7
28 0 0 1
11 0 0 1
23 0 0 2
27 0 0 2
16 0 0 3
29 0 0 0
53 0 0 3
29 0 0 2
12 0 0 1
32 0 0 2
50 0 0 1
43 0 0 0
21 0 0 4
30 0 0 1
26 0 0 1
23 0 0 2
22 0 0 3
126 0 0 17
30 0 0 4
41 0 0 2
97 0 0 3
24 0 0 2
29 0 0 3
31 0 0 1
35 0 0 0
23 0 0 2
31 0 0 5
16 0 0 1
40 0 0 2
24 0 0 1
27 0 0 1
18 0 0 1
26 0 0 2
28 0 0 3
27 0 0 0
21 0 0 1
33 0 0 3
28 0 0 1
33 0 0 2
35 0 0 4
25 0 0 1
78 0 0 15
21 0 0 0
32 0 0 5
32 0 0 4
24 0 0 2
19 0 0 3
24 0 0 5
23 0 0 2
22 0 0 1
35 0 0 3
31 0 0 3
39 0 0 1
15 0 0 4
27 0 0 1
40 0 0 4
76 0 0 8
16 0 0 1
31 0 0 8
37 0 0 3
24 0 0 1
21 0 0 2
26 0 0 0
39 0 0 3
49 0 0 0
26 1 0 4
24 0 0 0
25 0 0 0
26 0 0 3
29 0 0 3
29 0 0 6
36 0 0 3
29 0 0 3
30 0 0 3
28 0 0 1
25 0 0 1
18 0 0 1
44 0 0 2
32 0 0 2
31 0 0 5
65 0 0 5
19 0 0 4
173 0 0 12
25 0 0 4
21 0 0 4
16 0 0 2
28 0 0 1
23 0 0 3
30 0 0 2
19 0 0 1
21 0 0 1
28 0 0 2
34 0 0 2
25 0 0 3
23 0 0 4
27 0 0 6
28 0 0 1
26 0 0 2
31 0 0 0
9 0 0 0
44 0 0 2
22 0 0 3
57 0 0 4
17 0 0 2
30 0 0 2
25 0 0 2
21 0 0 2
40 0 0 3
25 0 0 2
23 0 0 5
28 0 0 6
21 0 0 2
29 0 0 3
32 0 0 0
24 0 0 2
25 0 0 5
26 0 0 0
24 0 0 2
29 0 0 3
16 0 0 2
20 0 0 0
21 0 0 4
28 0 0 8
37 0 0 1
32 0 0 3
25 0 0 1
35 0 0 4
17 0 0 0
29 0 0 3
18 0 0 1
29 0 0 1
19 0 0 1
24 0 0 2
30 0 0 2
21 0 0 2
44 0 0 6
25 0 0 0
28 1 0 2
41 0 0 5
35 0 0 2
49 1 0 1
25 0 0 1
34 0 0 3
17 0 0 2
28 0 0 3
15 0 0 0
112 0 0 8
33 0 0 2
20 0 0 4
32 0 0 2
41 0 0 4
35 0 0 0
25 0 0 2
20 0 0 3
46 0 0 2
42 0 0 6
23 0 0 2
18 0 0 2
42 0 0 4
34 0 0 5
58 0 0 6
24 0 0 3
26 0 0 1
38 0 0 0
19 0 0 3
24 0 0 1
12 0 0 0
17 0 0 2
23 0 0 0
27 0 0 0
46 0 0 5
31 0 0 0
24 0 0 0
37 0 0 5
16 0 0 1
24 0 0 1
38 0 0 3
23 0 0 1
18 0 0 2
23 0 0 1
116 0 0 10
40 0 0 2
22 0 0 2
34 0 0 5
30 0 0 3
25 0 0 2
16 0 0 1
24 0 0 2
28 0 0 0
28 0 0 4
18 0 0 3
13 0 0 1
15 0 0 1
23 0 0 3
16 0 0 1
12 0 0 0
29 0 0 5
26 0 0 2
49 0 0 4
26 0 0 1
27 0 0 1
32 0 0 3
22 0 0 3
37 0 0 7
27 0 0 4
37 0 0 7
37 0 0 3
19 0 0 2
30 0 0 2
23 0 0 1
15 0 0 0
30 0 0 2
26 0 0 2
32 0 0 2
34 0 0 1
21 0 0 1
16 0 0 1
20 0 0 4
29 0 0 3
26 0 0 1
25 0 0 1
25 0 0 0
46 0 0 4
13 0 0 4
28 0 0 3
22 0 0 0
24 0 0 0
21 0 0 3
23 0 0 0
21 0 0 2
27 0 0 3
85 0 0 8
35 0 0 1
27 0 0 2
62 0 0 8
34 0 0 2
24 0 0 1
49 0 0 8
17 0 0 1
203 0 0 18
31 0 0 3
15 0 0 0
15 0 0 0
25 0 0 2
50 0 0 3
12 0 0 2
32 0 0 0
24 0 0 0
31 0 0 2
24 0 0 1
22 0 0 0
31 0 0 3
20 0 0 3
28 0 0 0
20 0 0 0
16 0 0 2
20 0 0 1
24 0 0 3
52 0 0 3
30 0 0 1
25 0 0 6
83 0 0 8
35 0 0 5
30 0 0 1
21 0 0 1
33 0 0 0
14 0 0 3
18 0 0 2
36 0 0 6
59 0 0 6
15 0 0 2
15 0 0 0
20 0 0 3
26 0 0 3
195 0 0 15
23 0 0 0
82 0 0 4
19 0 0 1
58 0 0 2
30 0 0 1
37 0 0 3
29 0 0 3
28 0 0 1
24 0 0 2
20 0 0 1
23 0 0 4
28 0 0 1
32 0 0 3
29 0 0 4
23 0 0 1
58 0 0 3
46 0 0 3
16 0 0 2
30 0 0 4
42 0 0 8
36 0 0 0
22 0 0 5
28 0 0 1
25 0 0 0
18 0 0 1
18 0 0 0
33 0 0 0
33 0 0 1
62 0 0 4
43 1 0 1
21 0 0 2
30 0 0 1
20 0 0 3
27 0 0 2
20 0 0 1
87 0 0 8
17 0 0 3
45 0 0 4
24 0 0 1
22 0 0 0
103 0 0 7
39 0 0 2
39 0 0 1
25 0 0 2
28 0 0 3
25 0 0 1
50 1 0 5
22 0 0 1
47 0 1 2
42 0 0 3
83 0 0 8
24 0 0 1
28 0 0 5
53 0 0 5
34 0 0 5
24 0 0 2
31 0 0 1
18 0 0 0
55 0 0 4
38 0 0 4
39 0 0 4
22 0 0 4
44 0 0 6
22 0 0 3
17 0 0 1
32 0 0 4
29 0 0 2
22 0 0 1
27 0 0 1
11 0 0 2
23 0 0 0
27 0 0 4
65 0 0 7
27 0 0 2
23 0 0 1
52 0 0 4
26 0 0 0
26 0 0 1
17 0 0 3
127 1 0 6
25 0 0 1
17 0 0 2
25 0 0 0
27 0 0 3
23 0 0 1
26 0 0 3
28 0 0 3
61 0 0 7
27 0 0 4
19 0 0 1
27 0 0 5
102 0 0 5
47 0 0 9
29 0 0 2
30 0 0 3
40 0 0 2
23 0 0 0
28 0 0 2
25 0 0 2
14 0 0 3
33 0 0 3
22 0 0 2
12 0 0 2
26 0 0 2
30 0 0 3
21 0 0 1
51 0 0 3
14 0 0 2
37 0 0 6
67 0 0 5
26 0 0 3
44 0 0 2
18 0 0 3
51 0 0 1
14 0 0 3
28 0 0 3
14 0 0 2
135 0 0 14
28 0 0 7
24 0 0 1
15 0 0 1
22 0 0 2
31 0 0 4
30 0 0 1
28 0 0 2
19 0 0 1
10 0 0 1
51 0 0 4
27 0 0 5
106 0 0 11
48 0 0 5
20 0 0 0
25 0 0 1
41 0 0 5
23 0 0 2
19 0 0 2
37 0 0 1
31 0 0 2
22 0 0 3
15 0 0 2
26 0 0 2
27 0 0 4
24 0 0 3
25 0 0 2
23 0 0 0
29 0 0 2
21 0 0 2
25 0 0 3
22 0 0 1
18 0 0 0
25 0 0 1
153 0 0 17
42 0 0 7
30 0 0 4
25 0 0 6
121 0 0 13
22 0 0 3
32 0 0 0
30 0 0 2
24 0 0 1
127 0 0 14
33 0 0 0
26 0 0 7
91 0 0 10
33 0 0 6
26 0 0 1
25 0 0 0
14 0 0 0
39 0 0 3
23 0 0 1
29 0 0 4
27 0 0 3
63 0 0 6
19 0 0 2
20 0 0 3
23 0 0 0
21 0 0 1
21 0 0 0
34 0 0 1
23 0 0 5
32 0 0 6
15 0 0 1
30 0 0 2
23 0 0 1
36 0 0 2
21 0 0 3
25 0 0 4
26 0 0 0
31 0 0 4
28 0 0 5
28 0 0 2
72 0 0 1
19 0 0 1
52 0 0 3
254 0 0 24
22 0 0 1
12 0 0 2
25 0 0 3
26 0 0 3
24 0 0 3
59 0 0 3
43 0 0 2
27 0 0 3
31 0 0 4
41 0 0 1
25 0 0 1
17 0 0 0
36 0 0 5
26 0 0 3
10 0 0 2
31 0 0 4
27 0 0 3
29 0 0 0
15 0 0 5
20 0 0 4
92 0 0 5
21 0 0 1
31 0 0 1
32 0 0 2
34 0 0 6
21 0 0 1
46 0 0 4
32 0 0 0
28 0 0 1
27 0 0 2
21 0 0 4
50 0 0 2
18 0 0 1
26 0 0 3
15 0 0 5
20 0 0 1
28 0 0 3
48 0 0 5
23 0 0 2
22 0 0 2
20 0 0 1
15 0 0 1
44 0 0 3
15 0 0 2
36 0 0 2
29 0 0 3
29 0 0 2
22 0 0 3
62 0 0 8
35 0 0 4
28 0 0 6
13 0 0 1
18 0 0 7
35 0 0 2
23 0 0 4
38 0 0 2
57 0 1 5
26 0 0 1
27 0 0 5
23 0 0 0
35 0 0 5
26 0 0 8
19 0 0 0
24 0 0 6
19 0 0 3
16 0 0 0
38 1 0 1
19 0 0 4
31 0 0 3
30 0 0 2
32 0 0 3
28 0 0 2
24 0 0 4
11 0 0 1
27 0 0 2
23 0 0 0
46 0 0 4
70 0 0 8
92 0 0 6
14 0 0 1
23 0 0 0
158 0 0 15
24 0 0 2
31 0 0 4
18 0 0 0
177 0 0 8
50 0 1 3
125 0 0 15
23 0 0 1
35 0 0 3
82 0 0 9
17 0 0 1
38 0 0 3
26 0 0 0
25 0 0 2
192 0 0 12
45 0 0 5
33 0 0 1
17 0 0 1
24 0 0 6
74 0 0 12
34 2 0 4
13 0 0 0
29 0 0 1
23 0 0 1
35 0 0 5
20 0 0 4
21 0 0 3
24 0 0 1
56 0 0 6
13 0 0 0
30 0 0 1
23 0 0 3
49 0 0 5
32 0 0 2
65 0 0 6
18 0 0 4
33 0 0 1
29 0 0 2
21 0 0 1
61 0 0 2
48 0 0 7
15 0 0 0
27 0 0 1
95 0 0 11
19 0 0 2
46 0 0 8
184 0 0 12
25 0 0 4
26 0 0 2
28 0 0 4
35 0 0 3
29 0 0 2
26 0 0 2
26 0 0 0
44 0 0 7
32 0 0 2
22 0 0 1
13 0 0 0
26 0 0 4
28 0 0 5
18 0 0 2
42 0 0 2
59 0 0 4
24 0 0 2
70 0 0 7
65 0 0 3
17 0 0 1
41 0 0 11
15 0 0 0
27 0 0 3
47 0 0 2
29 0 0 3
29 0 0 2
15 0 0 0
24 0 0 0
32 0 0 4
38 0 0 3
28 0 0 3
111 0 0 11
19 0 0 2
23 0 0 3
20 0 0 0
45 0 0 2
30 0 0 0
20 0 0 3
16 0 0 0
20 0 0 4
74 0 0 6
29 0 0 5
27 0 0 3
19 0 0 2
45 0 0 6
31 0 0 3
48 0 0 7
37 0 0 0
48 0 0 5
20 0 0 1
20 0 0 0
13 0 0 0
39 0 0 3
23 0 0 0
20 0 0 3
28 0 0 5
27 0 0 1
74 0 0 7
14 0 0 1
36 0 0 1
23 0 0 0
41 0 0 4
29 0 0 2
18 0 0 1
25 0 0 3
22 0 0 1
40 0 0 2
29 0 0 0
34 0 0 3
19 0 0 2
20 0 0 0
33 0 0 1
40 0 0 3
39 0 0 1
38 0 0 4
30 0 0 1
33 0 0 3
34 0 0 5
23 0 0 3
27 0 0 3
32 0 0 0
20 0 0 0
44 0 0 2
28 0 0 4
31 0 0 6
29 0 0 4
20 0 0 1
33 0 0 2
14 0 0 1
33 0 0 0
98 0 0 14
42 0 0 0
16 0 0 3
29 0 0 1
34 0 0 5
26 0 0 4
19 0 0 0
21 0 0 0
33 0 0 2
16 0 0 3
12 0 0 2
105 0 0 5
24 0 0 3
34 0 0 0
19 0 0 0
34 0 0 1
23 0 0 3
33 0 0 6
16 0 0 2
16 0 0 4
50 0 0 3
18 0 0 2
16 0 0 1
17 0 0 0
20 0 0 1
43 0 0 3
91 0 0 7
25 0 0 3
14 0 0 3
33 0 0 2
28 0 0 0
46 0 0 7
43 0 0 5
65 0 0 8
124 0 0 10
18 0 0 2
27 0 0 3
20 0 0 3
20 0 0 2
37 0 0 1
41 0 0 5
28 0 0 1
23 0 0 1
21 0 0 2
48 0 0 6
22 0 0 2
34 0 0 3
37 0 0 5
31 0 0 0
20 0 0 3
22 0 0 1
21 0 0 1
20 0 0 1
27 0 0 5
33 0 0 4
31 0 0 3
56 0 0 8
48 0 0 3
21 0 0 1
25 0 0 3
21 0 0 3
40 0 0 1
102 0 0 15
22 0 0 4
29 0 0 2
30 0 0 2
19 0 0 3
38 0 0 5
26 0 0 4
22 0 0 2
35 0 0 3
23 0 0 2
32 0 0 1
26 0 0 0
68 0 0 12
18 0 0 1
21 0 0 2
25 0 0 2
32 0 0 2
31 0 0 2
13 0 0 0
31 0 0 6
56 0 0 7
107 0 0 11
25 0 0 0
28 0 0 5
24 0 0 7
24 0 0 5
20 0 0 3
66 0 0 4
23 0 0 1
23 0 0 3
39 0 0 1
26 0 0 6
31 0 0 4
14 0 0 3
47 0 0 2
31 0 0 1
19 0 0 2
19 0 0 3
26 0 0 1
124 0 0 7
34 0 0 1
30 0 0 6
17 0 0 1
19 0 0 2
29 0 0 2
13 0 0 0
28 0 0 7
21 0 0 1
108 0 0 7
44 0 0 7
21 0 0 1
27 0 0 4
61 0 0 6
22 0 0 1
22 0 0 3
82 0 0 13
24 0 0 1
28 0 0 1
27 0 0 0
21 0 0 0
14 0 0 0
69 0 0 4
33 0 0 5
99 0 0 9
25 0 0 2
