N_ch N_D N_Ds N_K
30 0 0 1
22 0 0 0
15 0 0 0
22 0 0 4
19 0 0 3
26 0 0 2
75 1 0 8
17 0 0 1
33 0 0 2
19 0 0 2
29 0 0 6
102 0 0 13
22 0 0 2
22 0 0 2
22 0 0 3
72 0 0 8
17 0 0 1
50 0 0 4
17 0 0 1
27 0 0 1
13 0 0 2
9 0 0 2
33 0 0 2
17 0 0 1
12 0 0 0
70 0 0 10
19 0 0 1
20 0 0 4
56 0 0 7
29 0 0 2
26 0 0 1
48 0 0 3
60 0 0 7
56 0 0 4
30 0 0 3
23 0 0 5
13 0 0 0
25 0 0 5
16 0 0 3
15 0 0 4
20 0 0 1
23 0 0 0
56 0 0 2
33 0 0 1
10 0 0 0
11 0 0 1
54 0 0 2
29 0 0 2
40 0 0 0
15 0 0 3
21 0 0 0
17 0 0 4
23 0 0 5
21 0 0 0
19 0 0 1
26 0 0 1
79 0 0 4
25 0 0 0
92 0 0 10
23 0 0 1
20 0 0 2
31 0 0 3
32 0 0 3
14 0 0 0
57 0 0 8
47 0 0 2
57 0 0 8
80 0 0 7
32 0 0 1
19 0 0 4
15 0 0 1
37 0 0 6
41 0 0 4
37 0 0 2
26 0 0 0
22 0 0 0
48 0 0 2
10 0 0 1
16 0 0 4
25 0 0 5
37 0 0 4
22 0 0 2
19 0 0 2
18 0 0 0
24 0 0 0
16 0 0 4
50 0 0 2
29 0 0 0
14 0 0 2
15 0 0 4
33 0 0 4
24 0 0 1
24 0 0 1
18 0 0 2
19 0 0 2
25 0 0 3
26 0 0 1
39 0 0 3
24 0 0 0
24 0 0 0
14 0 0 2
69 0 0 3
18 0 0 3
20 0 0 3
20 0 0 0
22 0 0 2
17 0 0 1
17 0 0 0
25 0 0 0
24 0 0 2
17 0 0 0
19 0 0 1
43 0 0 3
33 0 0 3
25 0 0 2
22 0 0 1
12 0 0 1
24 0 0 1
17 0 0 1
19 0 0 2
63 0 0 9
19 0 0 5
21 0 0 4
23 0 0 2
8 0 0 0
26 0 0 2
29 0 0 4
19 0 0 1
22 0 0 1
22 0 0 0
24 0 0 3
10 0 0 1
15 0 0 1
27 0 0 4
13 0 0 1
17 0 0 7
23 0 0 1
28 0 0 2
12 0 0 1
15 0 0 1
21 0 0 1
16 0 0 1
21 0 0 0
13 0 0 2
16 0 0 0
24 0 0 1
15 0 0 1
19 0 0 0
14 0 0 0
24 0 0 4
12 0 0 3
21 0 0 0
10 0 0 1
150 0 0 22
24 0 0 2
30 0 0 3
9 0 0 1
8 0 0 0
21 0 0 0
15 0 0 1
17 0 0 3
22 0 0 1
27 0 0 3
13 0 0 1
11 0 0 1
24 0 0 2
70 0 0 8
13 0 0 0
25 0 0 0
14 0 0 1
11 0 0 2
17 0 0 2
23 0 0 4
49 0 0 6
19 0 0 1
18 0 0 2
32 0 0 6
52 0 0 5
33 0 0 2
41 0 0 7
20 0 0 1
23 0 0 3
27 0 0 4
19 0 0 3
25 0 0 4
16 0 0 1
234 0 0 19
19 0 0 1
85 0 0 6
17 0 0 0
13 0 0 0
65 0 0 3
20 0 0 3
16 0 0 0
19 0 0 4
24 0 0 4
14 0 0 1
20 0 0 1
52 0 0 3
40 0 0 3
40 0 0 2
20 0 0 1
61 0 0 5
20 0 0 0
21 0 0 0
25 0 0 0
29 0 0 2
25 0 0 0
28 0 0 1
15 0 0 0
26 0 0 4
14 0 0 1
22 0 0 1
35 0 0 1
20 0 0 3
78 1 0 9
8 0 0 1
25 0 0 5
20 0 0 0
35 0 0 5
23 0 0 1
8 0 0 0
19 0 0 2
19 0 0 2
12 0 0 3
25 0 0 0
45 0 0 2
22 0 0 2
11 0 0 0
24 0 0 1
46 0 0 1
36 0 0 0
17 0 0 3
22 0 0 1
19 0 0 1
16 0 0 2
18 0 0 2
109 0 0 14
21 0 0 2
35 0 0 2
85 0 0 2
21 0 0 2
25 0 0 3
19 0 0 0
23 0 0 0
21 0 0 2
28 0 0 4
13 0 0 1
32 0 0 2
19 0 0 1
20 0 0 1
15 0 0 0
21 0 0 1
18 0 0 1
23 0 0 0
20 0 0 1
30 0 0 3
23 0 0 1
29 0 0 1
26 0 0 2
22 0 0 1
58 0 0 10
18 0 0 0
27 0 0 2
25 0 0 2
19 0 0 1
11 0 0 1
20 0 0 4
22 0 0 1
19 0 0 1
27 0 0 2
22 0 0 1
33 0 0 1
11 0 0 1
22 0 0 0
29 0 0 4
65 0 0 7
13 0 0 0
25 0 0 8
25 0 0 1
20 0 0 1
18 0 0 2
20 0 0 0
25 0 0 3
43 0 0 0
20 1 0 3
20 0 0 0
20 0 0 0
22 0 0 3
23 0 0 1
25 0 0 5
29 0 0 2
26 0 0 3
22 0 0 2
25 0 0 1
18 0 0 1
9 0 0 0
36 0 0 2
22 0 0 2
23 0 0 2
49 0 0 2
18 0 0 4
142 0 0 11
22 0 0 4
20 0 0 4
11 0 0 2
23 0 0 0
17 0 0 3
23 0 0 2
13 0 0 1
17 0 0 1
22 0 0 2
27 0 0 1
21 0 0 1
18 0 0 3
22 0 0 4
19 0 0 1
22 0 0 2
25 0 0 0
8 0 0 0
39 0 0 2
17 0 0 2
47 0 0 3
12 0 0 2
20 0 0 2
20 0 0 1
17 0 0 2
32 0 0 2
22 0 0 2
15 0 0 0
22 0 0 5
16 0 0 2
24 0 0 2
22 0 0 0
20 0 0 1
20 0 0 5
21 0 0 0
18 0 0 1
20 0 0 2
13 0 0 2
17 0 0 0
15 0 0 3
21 0 0 6
24 0 0 1
26 0 0 3
22 0 0 1
29 0 0 3
15 0 0 0
26 0 0 3
18 0 0 1
24 0 0 0
13 0 0 0
16 0 0 2
24 0 0 1
15 0 0 2
35 0 0 5
23 0 0 0
19 1 0 1
32 0 0 5
28 0 0 2
43 1 0 1
20 0 0 0
26 0 0 2
10 0 0 2
26 0 0 3
14 0 0 0
82 0 0 7
27 0 0 2
15 0 0 3
25 0 0 1
32 0 0 4
32 0 0 0
24 0 0 2
15 0 0 1
39 0 0 1
24 0 0 4
17 0 0 1
11 0 0 2
39 0 0 4
23 0 0 2
50 0 0 5
20 0 0 1
19 0 0 1
32 0 0 0
14 0 0 1
17 0 0 1
9 0 0 0
12 0 0 1
21 0 0 0
20 0 0 0
42 0 0 5
25 0 0 0
19 0 0 0
29 0 0 3
14 0 0 1
17 0 0 0
30 0 0 3
18 0 0 1
11 0 0 1
14 0 0 1
96 0 0 7
34 0 0 2
18 0 0 2
22 0 0 4
22 0 0 3
18 0 0 2
11 0 0 1
21 0 0 2
26 0 0 0
20 0 0 2
15 0 0 1
10 0 0 0
13 0 0 1
19 0 0 3
9 0 0 0
9 0 0 0
20 0 0 3
21 0 0 1
40 0 0 4
21 0 0 1
22 0 0 1
25 0 0 3
14 0 0 2
32 0 0 5
19 0 0 3
26 0 0 5
28 0 0 3
13 0 0 2
22 0 0 0
21 0 0 1
14 0 0 0
22 0 0 2
22 0 0 2
23 0 0 2
26 0 0 1
17 0 0 1
11 0 0 0
12 0 0 3
21 0 0 3
17 0 0 1
22 0 0 0
19 0 0 0
36 0 0 4
8 0 0 4
19 0 0 0
18 0 0 0
18 0 0 0
15 0 0 3
16 0 0 0
16 0 0 1
18 0 0 1
66 0 0 5
30 0 0 1
19 0 0 1
54 0 0 7
29 0 0 2
22 0 0 1
39 0 0 4
15 0 0 1
180 0 0 15
27 0 0 2
10 0 0 0
10 0 0 0
19 0 0 2
45 0 0 2
10 0 0 2
26 0 0 0
20 0 0 0
21 0 0 2
18 0 0 1
19 0 0 0
26 0 0 3
14 0 0 3
21 0 0 0
13 0 0 0
11 0 0 1
15 0 0 1
19 0 0 2
43 0 0 3
26 0 0 1
18 0 0 6
63 0 0 3
28 0 0 5
23 0 0 1
17 0 0 0
26 0 0 0
11 0 0 3
15 0 0 2
32 0 0 4
50 0 0 3
13 0 0 2
8 0 0 0
13 0 0 2
21 0 0 3
164 0 0 12
14 0 0 0
70 0 0 1
16 0 0 1
47 0 0 2
24 0 0 1
29 0 0 3
25 0 0 3
24 0 0 1
19 0 0 2
16 0 0 0
18 0 0 3
22 0 0 1
28 0 0 2
21 0 0 2
18 0 0 0
47 0 0 2
39 0 0 1
8 0 0 2
29 0 0 4
32 0 0 7
30 0 0 0
19 0 0 3
24 0 0 1
18 0 0 0
15 0 0 0
15 0 0 0
30 0 0 0
28 0 0 1
54 0 0 4
36 1 0 1
18 0 0 2
26 0 0 1
16 0 0 2
18 0 0 0
15 0 0 0
71 0 0 5
13 0 0 1
35 0 0 4
16 0 0 1
17 0 0 0
84 0 0 6
29 0 0 2
35 0 0 1
19 0 0 2
18 0 0 2
20 0 0 1
35 0 0 3
15 0 0 0
43 0 0 2
36 0 0 3
71 0 0 8
21 0 0 1
24 0 0 4
44 0 0 4
24 0 0 3
23 0 0 2
24 0 0 1
15 0 0 0
46 0 0 2
29 0 0 3
29 0 0 3
19 0 0 4
33 0 0 4
16 0 0 2
14 0 0 0
26 0 0 4
24 0 0 1
17 0 0 0
18 0 0 0
10 0 0 2
19 0 0 0
19 0 0 2
49 0 0 6
23 0 0 2
17 0 0 0
43 0 0 4
22 0 0 0
22 0 0 1
15 0 0 3
100 0 0 5
18 0 0 1
12 0 0 1
18 0 0 0
23 0 0 2
18 0 0 1
19 0 0 3
20 0 0 2
46 0 0 4
24 0 0 2
18 0 0 1
21 0 0 2
90 0 0 4
39 0 0 8
21 0 0 2
28 0 0 2
32 0 0 2
17 0 0 0
17 0 0 0
21 0 0 2
9 0 0 3
23 0 0 2
19 0 0 2
9 0 0 2
21 0 0 1
20 0 0 3
12 0 0 1
45 0 0 3
13 0 0 2
34 0 0 6
51 0 0 4
21 0 0 3
30 0 0 1
13 0 0 2
39 0 0 1
13 0 0 3
20 0 0 3
14 0 0 2
105 0 0 8
27 0 0 6
19 0 0 1
12 0 0 0
13 0 0 1
27 0 0 4
25 0 0 1
18 0 0 2
15 0 0 1
7 0 0 1
39 0 0 4
18 0 0 2
92 0 0 10
38 0 0 5
19 0 0 0
17 0 0 1
32 0 0 4
19 0 0 1
16 0 0 2
28 0 0 1
24 0 0 0
18 0 0 3
12 0 0 1
20 0 0 2
21 0 0 3
19 0 0 2
19 0 0 0
20 0 0 0
22 0 0 1
17 0 0 1
21 0 0 3
20 0 0 1
17 0 0 0
21 0 0 0
129 0 0 14
34 0 0 6
24 0 0 4
18 0 0 6
100 0 0 12
17 0 0 3
25 0 0 0
24 0 0 1
21 0 0 0
107 0 0 11
25 0 0 0
23 0 0 6
73 0 0 8
25 0 0 4
21 0 0 0
19 0 0 0
10 0 0 0
34 0 0 1
23 0 0 1
26 0 0 4
23 0 0 2
53 0 0 4
13 0 0 2
18 0 0 3
17 0 0 0
13 0 0 1
18 0 0 0
26 0 0 0
18 0 0 4
26 0 0 4
13 0 0 1
24 0 0 1
18 0 0 1
30 0 0 2
19 0 0 3
18 0 0 3
19 0 0 0
23 0 0 2
22 0 0 2
22 0 0 1
55 0 0 0
17 0 0 1
42 0 0 2
215 0 0 18
20 0 0 1
11 0 0 2
21 0 0 2
19 0 0 1
20 0 0 2
44 0 0 2
38 0 0 2
21 0 0 2
25 0 0 2
33 0 0 1
21 0 0 1
15 0 0 0
27 0 0 5
23 0 0 2
8 0 0 2
24 0 0 3
26 0 0 3
22 0 0 0
12 0 0 4
17 0 0 4
79 0 0 4
15 0 0 1
26 0 0 1
26 0 0 1
27 0 0 6
18 0 0 1
40 0 0 4
25 0 0 0
18 0 0 1
22 0 0 1
17 0 0 3
42 0 0 2
16 0 0 1
20 0 0 1
12 0 0 4
16 0 0 1
23 0 0 2
39 0 0 5
20 0 0 2
16 0 0 0
14 0 0 0
12 0 0 1
31 0 0 2
9 0 0 0
27 0 0 0
25 0 0 2
23 0 0 2
17 0 0 2
50 0 0 5
22 0 0 2
18 0 0 5
6 0 0 0
16 0 0 7
27 0 0 2
18 0 0 3
30 0 0 0
46 0 1 4
17 0 0 1
15 0 0 3
17 0 0 0
24 0 0 4
25 0 0 8
12 0 0 0
19 0 0 6
17 0 0 3
13 0 0 0
34 1 0 1
17 0 0 3
27 0 0 3
22 0 0 1
28 0 0 3
24 0 0 2
19 0 0 3
9 0 0 1
23 0 0 2
18 0 0 0
35 0 0 4
56 0 0 6
73 0 0 6
10 0 0 1
21 0 0 0
136 0 0 14
18 0 0 1
21 0 0 3
16 0 0 0
153 0 0 8
43 0 1 2
93 0 0 9
20 0 0 1
27 0 0 3
73 0 0 9
14 0 0 1
35 0 0 2
21 0 0 0
18 0 0 2
156 0 0 9
37 0 0 5
26 0 0 1
15 0 0 1
23 0 0 6
63 0 0 11
27 2 0 3
9 0 0 0
24 0 0 0
17 0 0 1
30 0 0 5
16 0 0 3
18 0 0 3
17 0 0 0
46 0 0 5
9 0 0 0
24 0 0 1
22 0 0 3
38 0 0 3
23 0 0 2
57 0 0 6
14 0 0 4
27 0 0 1
22 0 0 1
19 0 0 1
46 0 0 1
31 0 0 5
11 0 0 0
20 0 0 1
64 0 0 8
17 0 0 2
39 0 0 7
156 0 0 11
21 0 0 2
18 0 0 2
20 0 0 4
23 0 0 3
23 0 0 1
20 0 0 1
21 0 0 0
36 0 0 6
26 0 0 2
20 0 0 1
10 0 0 0
22 0 0 4
22 0 0 3
15 0 0 2
38 0 0 2
45 0 0 3
20 0 0 2
59 0 0 6
57 0 0 3
14 0 0 0
33 0 0 9
9 0 0 0
22 0 0 2
39 0 0 2
20 0 0 1
23 0 0 2
10 0 0 0
16 0 0 0
25 0 0 3
34 0 0 2
20 0 0 3
97 0 0 10
16 0 0 2
18 0 0 3
13 0 0 0
34 0 0 2
28 0 0 0
13 0 0 1
13 0 0 0
16 0 0 3
62 0 0 4
22 0 0 2
22 0 0 2
15 0 0 2
33 0 0 6
27 0 0 2
43 0 0 7
26 0 0 0
42 0 0 5
14 0 0 1
19 0 0 0
8 0 0 0
33 0 0 1
18 0 0 0
17 0 0 3
25 0 0 5
22 0 0 1
62 0 0 6
11 0 0 1
31 0 0 1
14 0 0 0
36 0 0 4
22 0 0 1
13 0 0 0
21 0 0 2
19 0 0 1
30 0 0 2
24 0 0 0
27 0 0 1
17 0 0 2
14 0 0 0
24 0 0 1
29 0 0 3
31 0 0 1
32 0 0 4
27 0 0 0
23 0 0 2
28 0 0 4
16 0 0 3
19 0 0 2
16 0 0 0
14 0 0 0
36 0 0 2
21 0 0 2
25 0 0 5
25 0 0 3
16 0 0 1
29 0 0 2
8 0 0 1
27 0 0 0
84 0 0 14
38 0 0 0
11 0 0 2
25 0 0 1
24 0 0 5
20 0 0 3
15 0 0 0
15 0 0 0
26 0 0 2
12 0 0 3
10 0 0 1
80 0 0 5
18 0 0 2
29 0 0 0
17 0 0 0
22 0 0 0
18 0 0 2
28 0 0 6
9 0 0 1
13 0 0 4
31 0 0 3
12 0 0 1
13 0 0 1
12 0 0 0
18 0 0 1
33 0 0 1
68 0 0 6
23 0 0 3
11 0 0 3
25 0 0 1
18 0 0 0
37 0 0 6
32 0 0 3
51 0 0 8
103 0 0 8
15 0 0 2
24 0 0 3
17 0 0 3
15 0 0 1
33 0 0 1
33 0 0 4
25 0 0 1
13 0 0 0
17 0 0 2
36 0 0 6
18 0 0 2
22 0 0 1
28 0 0 3
26 0 0 0
17 0 0 3
20 0 0 1
16 0 0 0
16 0 0 1
20 0 0 2
27 0 0 3
27 0 0 3
47 0 0 5
42 0 0 3
16 0 0 1
21 0 0 2
15 0 0 2
27 0 0 0
83 0 0 12
15 0 0 4
19 0 0 1
19 0 0 0
14 0 0 2
34 0 0 4
23 0 0 4
19 0 0 1
29 0 0 2
16 0 0 2
20 0 0 0
18 0 0 0
57 0 0 9
14 0 0 1
17 0 0 1
20 0 0 2
25 0 0 2
20 0 0 0
9 0 0 0
24 0 0 5
48 0 0 7
94 0 0 11
20 0 0 0
22 0 0 4
22 0 0 7
24 0 0 5
17 0 0 1
54 0 0 4
17 0 0 1
16 0 0 1
28 0 0 0
21 0 0 6
24 0 0 4
9 0 0 3
40 0 0 2
29 0 0 1
14 0 0 2
12 0 0 2
24 0 0 1
98 0 0 6
28 0 0 1
19 0 0 3
10 0 0 1
15 0 0 2
23 0 0 2
9 0 0 0
24 0 0 7
16 0 0 1
94 0 0 5
33 0 0 6
12 0 0 0
22 0 0 3
46 0 0 3
15 0 0 0
15 0 0 0
63 0 0 9
22 0 0 1
23 0 0 0
14 0 0 0
17 0 0 0
10 0 0 0
59 0 0 3
26 0 0 4
74 0 0 6
20 0 0 1
