 -9.5000e-01  2.8400e+02
 -8.5000e-01  2.8000e+02
 -7.5000e-01  2.6300e+02
 -6.5000e-01  2.6700e+02
 -5.5000e-01  2.5000e+02
 -4.5000e-01  2.4700e+02
 -3.5000e-01  2.5300e+02
 -2.5000e-01  2.6600e+02
 -1.5000e-01  2.7400e+02
 -5.0000e-02  2.2200e+02
  5.0000e-02  2.6600e+02
  1.5000e-01  2.6500e+02
  2.5000e-01  2.5800e+02
  3.5000e-01  2.5300e+02
  4.5000e-01  2.3800e+02
  5.5000e-01  2.4800e+02
  6.5000e-01  2.5100e+02
  7.5000e-01  2.2700e+02
  8.5000e-01  2.5700e+02
  9.5000e-01  2.5600e+02
