N_ch N_D N_Ds N_K
21 0 0 0
0 0 0 0
18 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
110 0 0 9
42 0 0 4
33 0 0 5
21 0 0 1
12 0 0 1
24 0 0 2
25 0 0 0
64 0 0 3
1 0 0 0
72 0 0 4
76 0 0 6
57 0 0 5
32 0 0 2
0 0 0 0
0 0 0 0
37 0 0 3
45 0 0 4
29 0 0 1
0 0 0 0
0 0 0 0
22 0 0 2
19 0 0 2
54 0 0 4
30 0 0 1
20 0 0 1
33 0 0 1
84 0 0 3
27 0 0 1
0 0 0 0
25 0 0 2
29 0 0 6
59 0 0 4
42 0 0 1
16 0 0 3
30 0 0 3
0 0 0 0
41 0 0 2
0 0 0 0
14 0 0 1
30 0 0 4
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
21 0 0 1
17 0 0 3
97 0 0 8
8 0 0 1
108 0 0 10
69 0 0 2
36 0 0 2
34 0 0 1
36 0 0 4
24 0 0 2
92 0 0 7
72 0 0 6
20 0 0 2
0 0 0 0
11 0 0 1
0 0 0 0
34 0 0 3
17 0 0 3
0 0 0 0
0 0 0 0
72 0 0 8
18 0 0 1
110 0 0 11
0 0 0 0
0 0 0 0
86 0 0 6
11 0 0 2
16 0 0 4
0 0 0 0
12 0 0 1
0 0 0 0
24 0 0 1
22 0 0 2
24 0 0 9
36 0 0 3
2 0 0 0
135 0 0 13
44 0 0 2
101 1 0 8
0 0 0 0
24 0 0 3
112 0 0 8
5 0 0 0
19 0 0 5
20 0 0 2
14 0 0 1
109 0 0 8
0 0 0 0
49 0 0 2
16 0 0 0
54 0 0 6
79 0 0 4
67 0 0 7
0 0 0 0
104 0 0 5
1 0 0 0
27 0 0 0
12 0 0 3
22 0 0 0
22 0 0 1
0 0 0 0
28 0 0 2
22 0 0 1
0 0 0 0
13 0 0 1
20 0 0 0
15 0 0 0
16 0 0 1
0 0 0 0
0 0 0 0
23 0 0 3
0 0 0 0
13 0 0 1
0 0 0 0
45 0 0 7
8 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
114 0 0 13
20 0 0 1
0 0 0 0
33 0 0 1
53 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
14 0 0 2
0 0 0 0
0 0 0 0
44 0 0 1
83 0 0 8
73 0 0 4
23 0 0 2
52 0 0 1
42 0 0 5
13 0 0 2
0 0 0 0
0 0 0 0
101 0 0 7
47 0 0 4
20 0 0 2
21 0 0 0
0 0 0 0
47 0 0 0
0 0 0 0
9 0 0 0
0 0 0 0
21 0 0 0
97 0 0 10
31 0 0 0
69 0 0 3
42 0 0 3
0 0 0 0
22 0 0 2
58 0 0 9
21 0 0 1
31 0 0 1
23 0 0 0
63 0 0 8
0 0 0 0
0 0 0 0
28 0 0 2
0 0 0 0
0 0 0 0
60 0 0 7
0 0 0 0
57 0 0 6
17 0 0 2
28 0 0 1
135 0 0 14
21 0 0 0
16 0 0 0
23 0 0 1
40 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
44 0 0 1
0 0 0 0
24 0 0 0
138 0 0 13
20 0 0 3
30 0 0 2
21 0 0 0
17 0 0 0
117 0 0 10
24 0 0 2
65 0 0 6
29 0 0 2
31 0 0 2
49 0 0 1
0 0 0 0
35 0 0 2
56 1 0 2
21 0 0 3
79 0 0 5
0 0 0 0
21 0 0 0
18 0 0 1
37 0 0 3
0 0 0 0
0 0 0 0
124 0 0 14
8 0 0 0
113 1 0 11
0 0 0 0
56 0 0 4
18 0 0 3
120 1 0 6
52 0 0 8
16 0 0 2
17 0 0 0
29 0 0 2
0 0 0 0
22 0 0 2
0 0 0 0
14 0 0 1
23 0 0 0
0 0 0 0
20 0 0 3
28 0 0 1
0 0 0 0
8 0 0 2
24 0 0 2
41 0 0 1
36 0 0 3
0 0 0 0
0 0 0 0
21 1 0 5
39 0 0 3
22 0 0 3
57 0 0 6
19 0 0 1
47 0 0 3
21 0 0 3
48 0 0 4
22 0 0 3
24 0 0 1
83 0 0 5
21 0 0 4
24 0 0 0
0 0 0 0
0 0 0 0
96 0 0 6
5 0 0 1
15 0 0 0
9 0 0 1
0 0 0 0
21 0 0 1
32 0 0 3
18 0 0 1
61 0 0 10
13 0 0 2
0 0 0 0
0 0 0 0
48 0 0 8
75 0 0 6
0 0 0 0
132 0 0 13
52 1 1 1
98 0 0 10
16 0 0 0
30 0 0 1
0 0 0 0
100 0 0 11
6 0 0 0
54 0 0 1
11 0 0 0
27 0 0 1
29 0 0 1
25 0 0 4
47 0 0 4
32 0 0 4
1 0 0 0
16 0 0 6
27 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
61 0 0 4
21 0 0 2
79 0 0 9
54 0 0 6
21 0 0 1
0 0 0 0
20 0 0 3
92 0 0 8
26 0 0 0
24 0 0 0
0 0 0 0
26 0 0 1
0 0 0 0
69 0 0 6
77 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
23 0 0 3
31 0 0 2
28 0 0 5
90 0 0 7
0 0 0 0
31 0 0 2
49 0 0 5
44 0 0 3
0 0 0 0
69 0 0 5
20 0 0 2
0 0 0 0
27 0 0 3
23 0 0 4
0 0 0 0
21 0 0 2
39 0 0 1
0 0 0 0
48 0 0 2
12 0 0 1
16 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
55 0 0 9
10 0 0 1
5 0 0 0
128 0 0 12
0 0 0 0
0 0 0 0
31 0 0 2
31 0 0 0
118 1 0 13
24 0 0 0
28 0 0 4
60 0 0 8
71 0 0 6
0 0 0 0
8 0 0 0
0 0 0 0
41 0 0 3
16 0 0 0
39 0 0 2
7 0 0 0
0 0 0 0
67 0 0 5
0 0 0 0
27 0 0 2
36 0 0 5
26 0 0 2
19 0 0 0
14 0 0 0
15 0 0 0
109 0 0 9
42 0 0 2
0 0 0 0
62 0 0 6
11 0 0 1
0 0 0 0
97 0 0 5
0 0 0 0
18 0 0 0
65 0 0 8
0 0 0 0
37 0 0 1
11 0 0 0
178 0 0 16
0 0 0 0
118 0 0 6
2 0 0 0
10 0 0 0
1 0 0 0
81 0 0 3
0 0 0 0
0 0 0 0
18 0 0 3
0 0 0 0
13 0 0 2
12 0 0 1
0 0 0 0
0 0 0 0
1 0 0 0
6 0 0 1
86 0 0 8
40 0 0 1
18 0 0 1
18 0 0 2
0 0 0 0
0 0 0 0
13 0 0 0
21 0 0 1
60 0 0 5
0 0 0 0
0 0 0 0
13 0 0 0
0 0 0 0
75 0 0 6
74 0 0 7
51 0 0 8
0 0 0 0
0 0 0 0
7 0 0 2
0 0 0 0
0 0 0 0
12 0 0 2
97 0 0 4
16 0 0 0
0 0 0 0
26 0 0 0
21 0 0 1
56 0 0 4
12 0 0 1
21 0 0 0
96 0 0 14
18 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
19 0 0 1
66 0 0 9
7 0 0 0
92 0 1 5
12 0 0 1
20 0 0 0
65 0 0 11
20 0 0 0
66 0 0 4
0 0 0 0
19 0 0 4
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
35 0 0 3
0 0 0 0
31 0 0 2
63 0 0 1
25 0 0 5
80 0 0 4
0 0 0 0
5 0 0 1
85 0 0 3
0 0 0 0
0 0 0 0
25 0 0 6
24 0 0 5
141 0 0 12
80 0 0 6
0 0 0 0
12 0 0 0
56 0 0 3
14 0 0 2
40 0 0 4
0 0 0 0
79 0 0 4
107 0 0 5
117 0 0 13
53 0 0 5
32 0 0 1
0 0 0 0
27 0 0 1
39 0 0 6
26 0 0 0
0 0 0 0
103 0 0 9
15 0 0 0
43 0 0 5
0 0 0 0
23 0 0 0
39 0 0 3
0 0 0 0
0 0 0 0
19 0 0 1
69 0 0 3
0 0 0 0
0 0 0 0
44 1 0 4
21 0 0 2
0 0 0 0
17 0 0 1
29 0 0 1
0 0 0 0
70 0 0 8
21 0 0 1
69 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
21 0 0 3
55 0 0 3
0 0 0 0
0 0 0 0
26 0 0 3
73 0 0 6
34 0 0 3
100 0 0 5
19 0 0 1
20 0 0 1
77 0 0 8
27 0 0 3
12 0 0 0
8 0 0 1
13 0 0 2
0 0 0 0
58 0 0 6
0 0 0 0
16 0 0 2
107 0 0 12
0 0 0 0
0 0 0 0
44 0 0 4
31 0 0 3
17 0 0 1
17 0 0 2
22 0 0 3
0 0 0 0
65 0 0 7
88 0 0 10
20 0 0 2
143 1 0 18
56 0 0 16
59 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
16 0 0 2
21 0 0 3
25 1 0 0
0 0 0 0
84 0 0 3
22 0 0 4
0 0 0 0
31 0 0 3
84 0 0 7
110 0 0 10
87 0 0 10
3 0 0 0
23 0 0 2
20 0 0 0
28 0 0 0
18 0 0 0
16 0 0 0
0 0 0 0
24 0 0 0
65 0 0 10
72 0 0 6
20 0 0 2
0 0 0 0
28 0 0 3
40 0 0 2
54 0 0 3
36 0 0 3
0 0 0 0
18 0 0 0
59 0 0 6
16 0 0 4
22 0 0 4
0 0 0 0
30 0 0 3
23 0 0 5
93 0 0 2
31 0 0 1
0 0 0 0
84 0 0 8
27 0 0 1
11 0 0 0
0 0 0 0
15 0 0 1
36 0 0 3
23 0 0 0
15 0 0 1
9 0 0 1
0 0 0 0
0 0 0 0
22 0 0 4
16 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
4 0 0 0
8 0 0 0
16 0 0 1
33 0 0 0
0 0 0 0
23 0 0 2
42 0 0 2
1 0 0 0
62 0 0 5
118 0 0 12
13 0 0 2
0 0 0 0
6 0 0 0
18 0 0 2
32 0 0 1
63 0 0 9
21 0 0 1
18 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
29 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
78 0 0 9
15 0 0 0
30 0 0 3
100 0 0 8
25 0 0 1
27 0 0 2
15 0 0 1
6 0 0 0
0 0 0 0
70 0 0 11
0 0 0 0
75 0 0 7
62 2 0 4
127 0 0 12
13 0 0 0
18 0 0 0
10 0 0 2
0 0 0 0
27 0 0 2
0 0 0 0
75 0 0 6
18 0 0 4
39 0 0 3
56 0 0 12
0 0 0 0
30 0 0 1
0 0 0 0
14 0 0 1
3 0 0 0
63 0 0 4
77 0 0 5
60 0 0 5
0 0 0 0
25 0 0 4
18 0 0 0
64 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
32 0 0 1
0 0 0 0
0 0 0 0
28 0 0 2
2 0 0 0
50 0 0 7
0 0 0 0
94 0 0 6
50 0 0 6
75 0 0 1
0 0 0 0
0 0 0 0
30 0 0 0
17 0 0 3
45 0 0 4
0 0 0 0
74 0 0 8
18 0 0 0
24 0 0 0
30 0 0 1
18 0 0 3
11 0 0 1
31 0 0 5
0 0 0 0
53 0 0 7
46 0 0 4
61 1 0 3
8 0 0 1
26 0 0 1
86 1 0 9
0 0 0 0
0 0 0 0
0 0 0 0
91 0 0 8
4 0 0 1
20 0 0 1
28 0 0 0
50 0 0 3
16 0 0 0
22 0 0 4
20 0 0 2
14 0 0 0
0 0 0 0
34 0 0 5
75 0 0 8
17 0 0 0
20 0 0 0
9 0 0 3
0 0 0 0
0 0 0 0
21 0 0 4
0 0 0 0
26 0 0 2
21 0 0 6
0 0 0 0
49 0 0 4
47 0 0 2
55 0 0 3
16 0 0 0
29 1 0 4
8 0 0 0
20 0 0 3
20 0 0 2
35 0 0 1
9 0 0 1
72 0 0 1
35 0 0 6
0 0 0 0
33 0 0 3
63 0 0 3
17 0 0 1
0 0 0 0
0 0 0 0
66 0 0 8
0 0 0 0
8 0 0 0
0 0 0 0
8 0 0 0
79 0 0 10
20 0 0 1
0 0 0 0
41 0 1 1
29 0 0 6
0 0 0 0
41 0 0 4
24 0 0 0
20 0 0 1
34 0 0 2
60 0 0 5
16 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
25 0 0 1
53 0 0 1
49 1 0 2
30 0 0 2
41 0 0 3
0 0 0 0
21 0 0 1
63 0 0 6
26 0 0 1
35 0 0 2
25 0 0 2
40 0 0 5
0 0 0 0
16 0 0 1
12 0 0 2
26 0 0 0
25 0 0 0
68 0 0 1
20 0 0 1
96 0 0 7
52 0 0 9
0 0 0 0
123 0 0 11
65 0 0 7
17 0 0 4
28 0 0 7
105 0 0 6
62 0 0 4
0 0 0 0
0 0 0 0
24 0 0 1
29 0 0 6
21 0 0 0
51 0 0 2
0 0 0 0
31 0 0 2
31 1 0 5
0 0 0 0
11 0 0 0
0 0 0 0
106 0 0 18
46 0 0 2
36 0 0 2
42 0 0 5
0 0 0 0
15 0 0 0
14 0 0 0
25 0 0 3
52 0 0 1
0 0 0 0
25 0 0 2
14 0 0 2
108 1 0 11
0 0 0 0
20 0 0 1
0 0 0 0
23 0 0 5
0 0 0 0
17 0 0 0
0 0 0 0
0 0 0 0
4 0 0 2
25 0 0 6
18 0 0 1
86 0 0 6
0 0 0 0
20 0 0 2
20 0 0 2
19 0 0 0
20 0 0 1
91 0 0 7
0 0 0 0
96 0 0 10
87 0 0 9
68 0 0 5
68 0 0 3
54 0 0 2
104 0 0 10
41 0 0 3
3 0 0 0
25 0 0 2
0 0 0 0
0 0 0 0
25 0 0 1
2 0 0 0
65 0 0 4
0 0 0 0
20 0 0 1
36 0 0 0
13 0 0 2
19 0 0 1
37 0 0 4
0 0 0 0
22 0 0 1
15 0 0 0
2 0 0 0
9 0 0 1
23 0 0 5
0 0 0 0
83 0 0 4
22 0 0 3
14 0 0 2
36 0 0 4
20 0 0 4
0 0 0 0
7 0 0 0
25 0 0 1
27 1 0 2
94 0 0 5
0 0 0 0
62 0 0 1
0 0 0 0
0 0 0 0
50 0 0 6
0 0 0 0
34 0 0 6
22 0 0 0
11 0 0 2
33 0 0 0
59 0 0 5
0 0 0 0
24 0 0 2
18 0 0 2
43 0 0 3
21 0 0 5
54 0 0 2
77 0 1 12
20 0 0 4
27 0 0 1
47 0 0 3
20 0 0 3
84 2 0 3
60 0 0 4
0 0 0 0
74 0 0 5
0 0 0 0
0 0 0 0
29 0 0 2
0 0 0 0
21 0 0 2
28 0 0 2
27 0 0 0
0 0 0 0
19 0 0 1
0 0 0 0
0 0 0 0
4 0 0 0
7 0 0 0
57 0 0 8
0 0 0 0
0 0 0 0
42 0 0 6
0 0 0 0
27 0 0 2
52 0 0 1
40 0 0 3
17 0 0 1
20 0 0 2
31 0 0 0
0 0 0 0
0 0 0 0
85 0 0 8
46 0 0 4
1 0 0 0
18 0 0 1
108 0 0 14
53 0 0 5
56 0 0 5
11 0 0 0
15 0 0 2
0 0 0 0
99 0 0 6
25 0 0 0
0 0 0 0
0 0 0 0
27 0 0 2
0 0 0 0
83 0 0 11
52 0 0 5
95 0 0 9
142 0 0 12
0 0 0 0
45 0 0 1
77 0 0 3
0 0 0 0
0 0 0 0
39 0 0 3
0 0 0 0
113 0 0 10
46 0 0 7
17 0 0 1
0 0 0 0
49 0 0 4
72 0 0 2
0 0 0 0
0 0 0 0
76 1 0 10
0 0 0 0
106 0 0 8
110 0 0 13
78 0 0 6
45 0 0 5
0 0 0 0
0 0 0 0
42 0 0 5
10 0 0 5
42 0 0 1
109 0 0 5
21 0 0 0
17 0 0 1
29 0 0 1
42 0 0 6
130 2 0 18
10 0 0 0
42 0 0 4
0 0 0 0
115 0 0 6
48 0 0 2
53 0 0 5
53 0 0 4
0 0 0 0
98 0 0 11
43 0 0 4
17 0 0 5
0 0 0 0
19 0 0 1
22 0 0 4
61 0 0 3
63 0 0 2
17 0 0 1
15 0 0 1
28 0 0 3
113 0 0 4
58 0 0 6
25 0 0 5
32 0 0 3
1 0 0 0
0 0 0 0
0 0 0 0
16 0 0 3
13 0 0 0
79 1 0 8
9 0 0 0
0 0 0 0
1 0 0 0
41 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 1
75 0 0 7
32 0 0 1
113 0 0 11
14 0 0 0
0 0 0 0
54 0 0 3
20 0 0 3
22 0 0 4
4 0 0 0
12 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
29 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
28 0 0 4
37 0 0 1
0 0 0 0
0 0 0 0
3 0 0 0
11 0 0 0
0 0 0 0
25 0 0 2
65 0 0 6
0 0 0 0
0 0 0 0
23 0 0 0
119 0 0 20
22 0 0 2
0 0 0 0
0 0 0 0
56 0 0 1
0 0 0 0
85 1 0 9
23 0 0 2
0 0 0 0
101 0 0 3
0 0 0 0
0 0 0 0
82 0 0 11
15 0 0 1
109 0 0 9
0 0 0 0
57 0 0 5
18 1 0 1
15 0 0 2
55 0 0 4
0 0 0 0
21 0 0 2
112 0 1 4
0 0 0 0
0 0 0 0
27 0 0 2
25 0 0 2
91 0 0 5
28 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
100 1 0 11
41 0 0 2
33 0 0 4
0 0 0 0
95 0 0 11
68 0 0 9
17 0 0 1
22 0 0 0
31 0 0 3
33 0 0 4
5 0 0 0
0 0 0 0
77 0 0 9
89 0 0 10
18 0 0 4
0 0 0 0
43 0 0 2
0 0 0 0
1 0 0 0
31 0 0 2
19 0 0 0
23 0 0 0
10 0 0 0
38 0 0 2
27 0 0 2
39 0 0 0
87 0 0 9
69 0 0 6
110 0 0 5
38 0 0 1
14 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
44 0 0 5
47 0 0 1
72 0 0 9
0 0 0 0
36 0 0 1
15 0 0 1
20 0 0 2
13 0 0 1
30 0 0 4
68 0 0 8
0 0 0 0
25 0 0 0
0 0 0 0
25 0 0 0
0 0 0 0
32 0 0 4
1 0 0 0
53 0 0 2
19 0 0 2
0 0 0 0
15 0 0 1
109 0 0 7
37 0 0 5
35 0 0 3
65 0 0 3
72 0 0 2
37 0 0 3
36 0 0 6
30 0 0 1
0 0 0 0
57 0 0 4
62 1 0 4
18 0 0 1
67 0 1 5
22 0 0 1
92 0 0 3
0 0 0 0
0 0 0 0
15 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
113 0 0 7
34 0 0 0
0 0 0 0
20 0 0 0
5 0 0 0
30 0 0 5
26 0 0 3
91 0 0 9
0 0 0 0
0 0 0 0
35 0 1 10
0 0 0 0
0 0 0 0
32 0 0 0
16 0 0 0
7 0 0 0
57 0 1 8
10 0 0 0
0 0 0 0
11 0 0 2
121 0 0 14
37 0 0 1
19 0 0 1
89 0 0 3
0 0 0 0
14 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
31 0 0 2
0 0 0 0
0 0 0 0
68 0 0 3
0 0 0 0
8 0 0 0
16 0 0 0
63 0 0 7
0 0 0 0
22 0 0 2
29 1 0 3
17 0 0 0
16 0 0 1
27 0 0 5
24 0 0 1
53 0 0 7
30 0 0 6
59 0 0 5
45 0 0 6
0 0 0 0
21 0 0 2
23 0 0 0
0 0 0 0
0 0 0 0
27 0 0 0
0 0 0 0
43 0 0 2
28 0 0 3
42 0 0 1
0 0 0 0
68 0 0 7
0 0 0 0
7 0 0 0
19 0 0 1
19 0 0 1
81 1 0 5
21 0 0 2
0 0 0 0
81 0 0 5
0 0 0 0
68 0 0 3
22 0 0 2
0 0 0 0
13 0 0 0
53 0 0 5
46 0 0 4
43 0 0 7
20 0 0 2
34 0 0 1
10 0 0 0
70 0 0 6
65 0 0 3
19 0 0 1
16 0 0 0
79 0 0 3
11 0 0 2
30 0 0 4
52 0 0 5
27 0 0 6
21 0 0 2
21 0 0 2
33 0 0 5
26 0 0 0
0 0 0 0
20 0 0 3
0 0 0 0
