N_ch N_D N_Ds N_K
0 0 0 0
11 0 0 0
12 0 0 2
4 0 0 0
0 0 0 0
22 0 0 1
1 0 0 0
62 0 0 2
40 0 0 6
0 0 0 0
0 0 0 0
26 0 0 2
21 0 0 2
30 0 0 3
20 0 0 2
20 0 0 2
15 0 0 2
44 0 0 4
0 0 0 0
27 0 0 0
62 0 0 6
35 0 0 4
39 0 0 3
34 0 0 2
29 0 0 2
48 0 0 4
11 0 0 1
34 0 0 2
46 0 0 2
23 0 0 1
46 0 0 5
0 0 0 0
54 0 0 3
47 0 0 2
10 0 0 0
0 0 0 0
6 0 0 0
24 0 0 3
0 0 0 0
52 0 1 6
20 0 0 2
14 0 0 0
30 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
36 0 0 1
60 0 0 8
38 0 0 1
0 0 0 0
3 0 0 0
0 0 0 0
0 0 0 0
80 0 0 3
11 0 0 1
0 0 0 0
91 0 0 11
21 0 0 2
24 0 0 1
70 0 0 3
0 0 0 0
26 0 0 0
24 0 0 0
57 0 0 3
40 0 0 2
6 0 0 1
17 0 0 1
0 0 0 0
11 0 0 1
11 0 0 0
18 0 0 0
17 0 0 2
34 0 0 1
47 0 0 5
13 0 0 1
5 0 0 0
0 0 0 0
13 0 0 2
16 0 0 1
82 0 0 10
18 0 0 4
35 0 0 0
35 0 0 4
0 0 0 0
1 0 0 0
0 0 0 0
30 0 0 3
43 0 0 5
31 0 0 2
31 0 0 1
37 0 0 2
0 0 0 0
78 0 0 6
57 0 0 3
0 0 0 0
43 0 0 3
30 0 0 2
0 0 0 0
20 0 0 2
0 0 0 0
23 0 0 1
15 0 0 2
76 0 0 4
19 0 0 4
0 0 0 0
0 0 0 0
12 0 0 4
0 0 0 0
16 0 0 0
15 0 0 1
0 0 0 0
45 0 0 2
15 0 0 0
25 0 0 1
48 0 0 3
27 0 0 3
26 0 0 0
0 0 0 0
17 0 0 3
24 0 0 2
16 0 0 3
26 0 0 3
1 0 0 0
37 0 0 3
0 0 0 0
5 0 0 0
12 0 0 1
0 0 0 0
41 1 0 5
0 0 0 0
42 0 0 3
76 0 0 11
20 0 0 1
13 0 0 0
0 0 0 0
99 0 0 8
99 0 0 4
33 0 0 2
0 0 0 0
0 0 0 0
29 0 0 1
0 0 0 0
8 0 0 0
0 0 0 0
18 0 0 2
0 0 0 0
51 0 0 7
91 0 0 7
13 0 0 3
79 1 0 9
0 0 0 0
16 0 0 0
139 1 0 9
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
48 0 0 2
0 0 0 0
0 0 0 0
34 0 0 4
43 0 0 2
30 0 0 2
22 0 0 1
18 0 0 4
0 0 0 0
0 0 0 0
3 0 0 0
0 0 0 0
7 0 0 1
18 0 0 0
0 0 0 0
12 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
86 0 0 6
29 0 0 3
23 0 0 2
18 0 0 1
8 0 0 1
20 0 0 2
20 0 0 0
38 0 0 2
0 0 0 0
52 0 0 3
55 0 0 4
48 0 0 5
18 0 0 2
0 0 0 0
0 0 0 0
27 0 0 2
30 0 0 3
26 0 0 1
0 0 0 0
0 0 0 0
13 0 0 1
17 0 0 1
43 0 0 4
23 0 0 1
8 0 0 1
26 0 0 1
63 0 0 3
20 0 0 0
0 0 0 0
19 0 0 2
22 0 0 5
43 0 0 2
32 0 0 1
12 0 0 2
25 0 0 2
0 0 0 0
31 0 0 1
0 0 0 0
14 0 0 1
24 0 0 3
0 0 0 0
8 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
14 0 0 2
74 0 0 7
3 0 0 0
89 0 0 9
54 0 0 1
26 0 0 2
27 0 0 0
25 0 0 3
19 0 0 2
60 0 0 4
62 0 0 6
15 0 0 1
0 0 0 0
11 0 0 1
0 0 0 0
32 0 0 3
13 0 0 3
0 0 0 0
0 0 0 0
55 0 0 8
16 0 0 0
89 0 0 8
0 0 0 0
0 0 0 0
65 0 0 6
6 0 0 1
8 0 0 3
0 0 0 0
9 0 0 1
0 0 0 0
14 0 0 0
10 0 0 2
19 0 0 9
22 0 0 1
0 0 0 0
104 0 0 10
39 0 0 2
80 1 0 6
0 0 0 0
17 0 0 3
90 0 0 7
3 0 0 0
14 0 0 4
13 0 0 2
10 0 0 1
76 0 0 7
0 0 0 0
39 0 0 2
12 0 0 0
37 0 0 5
67 0 0 4
46 0 0 4
0 0 0 0
82 0 0 3
0 0 0 0
20 0 0 0
7 0 0 1
17 0 0 0
18 0 0 1
0 0 0 0
20 0 0 1
13 0 0 0
0 0 0 0
6 0 0 1
18 0 0 0
11 0 0 0
13 0 0 1
0 0 0 0
0 0 0 0
18 0 0 2
0 0 0 0
6 0 0 0
0 0 0 0
32 0 0 4
3 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
82 0 0 8
13 0 0 0
0 0 0 0
23 0 0 1
45 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 1
0 0 0 0
0 0 0 0
34 0 0 1
63 0 0 7
58 0 0 2
18 0 0 2
44 0 0 1
35 0 0 3
12 0 0 2
0 0 0 0
0 0 0 0
82 0 0 7
31 0 0 2
14 0 0 2
17 0 0 0
0 0 0 0
36 0 0 0
0 0 0 0
8 0 0 0
0 0 0 0
18 0 0 0
72 0 0 7
23 0 0 0
55 0 0 3
27 0 0 3
0 0 0 0
20 0 0 2
44 0 0 7
16 0 0 1
18 0 0 0
17 0 0 0
46 0 0 4
0 0 0 0
0 0 0 0
22 0 0 2
0 0 0 0
0 0 0 0
51 0 0 5
0 0 0 0
35 0 0 3
11 0 0 2
21 0 0 0
111 0 0 12
10 0 0 0
9 0 0 0
17 0 0 0
28 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
34 0 0 0
0 0 0 0
22 0 0 0
120 0 0 9
15 0 0 1
20 0 0 2
15 0 0 0
16 0 0 0
81 0 0 10
17 0 0 2
54 0 0 4
16 0 0 1
21 0 0 1
34 0 0 1
0 0 0 0
28 0 0 2
41 0 0 1
19 0 0 3
64 0 0 4
0 0 0 0
12 0 0 0
14 0 0 1
27 0 0 3
0 0 0 0
0 0 0 0
86 0 0 11
4 0 0 0
94 0 0 10
0 0 0 0
43 0 0 4
11 0 0 1
87 1 0 3
33 0 0 4
13 0 0 2
15 0 0 0
19 0 0 0
0 0 0 0
19 0 0 2
0 0 0 0
12 0 0 1
16 0 0 0
0 0 0 0
18 0 0 3
25 0 0 1
0 0 0 0
6 0 0 1
17 0 0 1
33 0 0 1
27 0 0 3
0 0 0 0
0 0 0 0
16 0 0 4
25 0 0 0
18 0 0 3
48 0 0 5
16 0 0 1
38 0 0 2
16 0 0 1
31 0 0 2
15 0 0 1
14 0 0 1
71 0 0 4
17 0 0 3
18 0 0 0
0 0 0 0
0 0 0 0
67 0 0 3
5 0 0 1
11 0 0 0
7 0 0 1
0 0 0 0
18 0 0 1
26 0 0 3
13 0 0 0
50 0 0 10
10 0 0 1
0 0 0 0
0 0 0 0
36 0 0 6
53 0 0 6
0 0 0 0
109 0 0 9
41 1 1 1
79 0 0 8
11 0 0 0
19 0 0 0
0 0 0 0
77 0 0 9
3 0 0 0
33 0 0 0
10 0 0 0
24 0 0 1
21 0 0 0
20 0 0 4
41 0 0 3
20 0 0 3
1 0 0 0
14 0 0 6
21 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
45 0 0 3
13 0 0 1
66 0 0 7
40 0 0 4
10 0 0 1
0 0 0 0
19 0 0 3
57 0 0 4
20 0 0 0
15 0 0 0
0 0 0 0
22 0 0 1
0 0 0 0
47 0 0 2
53 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
16 0 0 3
23 0 0 2
23 0 0 4
75 0 0 6
0 0 0 0
18 0 0 1
46 0 0 4
34 0 0 3
0 0 0 0
50 0 0 4
17 0 0 2
0 0 0 0
18 0 0 3
18 0 0 2
0 0 0 0
12 0 0 0
26 0 0 0
0 0 0 0
41 0 0 2
11 0 0 1
12 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
41 0 0 6
5 0 0 0
3 0 0 0
94 0 0 11
0 0 0 0
0 0 0 0
23 0 0 2
24 0 0 0
85 1 0 11
20 0 0 0
24 0 0 4
46 0 0 7
56 0 0 5
0 0 0 0
6 0 0 0
0 0 0 0
27 0 0 2
11 0 0 0
28 0 0 0
2 0 0 0
0 0 0 0
51 0 0 4
0 0 0 0
20 0 0 2
30 0 0 5
23 0 0 1
12 0 0 0
10 0 0 0
10 0 0 0
85 0 0 4
34 0 0 1
0 0 0 0
49 0 0 4
5 0 0 0
0 0 0 0
78 0 0 5
0 0 0 0
15 0 0 0
44 0 0 3
0 0 0 0
28 0 0 1
7 0 0 0
142 0 0 13
0 0 0 0
87 0 0 4
2 0 0 0
9 0 0 0
0 0 0 0
61 0 0 2
0 0 0 0
0 0 0 0
10 0 0 2
0 0 0 0
11 0 0 2
11 0 0 1
0 0 0 0
0 0 0 0
1 0 0 0
5 0 0 1
67 0 0 7
37 0 0 1
10 0 0 0
13 0 0 1
0 0 0 0
0 0 0 0
11 0 0 0
15 0 0 1
45 0 0 5
0 0 0 0
0 0 0 0
12 0 0 0
0 0 0 0
63 0 0 6
63 0 0 4
40 0 0 5
0 0 0 0
0 0 0 0
6 0 0 1
0 0 0 0
0 0 0 0
7 0 0 0
66 0 0 4
8 0 0 0
0 0 0 0
17 0 0 0
14 0 0 0
40 0 0 1
8 0 0 1
13 0 0 0
76 0 0 11
15 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
14 0 0 0
51 0 0 7
6 0 0 0
70 0 1 5
8 0 0 1
17 0 0 0
33 0 0 6
12 0 0 0
48 0 0 3
0 0 0 0
13 0 0 3
0 0 0 0
10 0 0 0
0 0 0 0
0 0 0 0
31 0 0 3
0 0 0 0
24 0 0 2
39 0 0 1
20 0 0 4
63 0 0 3
0 0 0 0
3 0 0 1
61 0 0 3
0 0 0 0
0 0 0 0
17 0 0 6
15 0 0 3
113 0 0 11
54 0 0 3
0 0 0 0
10 0 0 0
40 0 0 3
12 0 0 2
31 0 0 4
0 0 0 0
43 0 0 3
84 0 0 5
90 0 0 10
44 0 0 5
25 0 0 1
0 0 0 0
15 0 0 1
28 0 0 4
18 0 0 0
0 0 0 0
72 0 0 7
9 0 0 0
26 0 0 4
0 0 0 0
20 0 0 0
26 0 0 3
0 0 0 0
0 0 0 0
15 0 0 1
53 0 0 3
0 0 0 0
0 0 0 0
31 1 0 4
12 0 0 2
0 0 0 0
15 0 0 1
22 0 0 1
0 0 0 0
51 0 0 6
18 0 0 1
56 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
17 0 0 2
34 0 0 3
0 0 0 0
0 0 0 0
25 0 0 2
48 0 0 5
27 0 0 3
73 0 0 4
14 0 0 1
16 0 0 1
64 0 0 8
19 0 0 3
8 0 0 0
6 0 0 0
11 0 0 2
0 0 0 0
43 0 0 5
0 0 0 0
7 0 0 0
80 0 0 9
0 0 0 0
0 0 0 0
29 0 0 1
20 0 0 2
15 0 0 0
14 0 0 2
16 0 0 1
0 0 0 0
52 0 0 6
72 0 0 7
15 0 0 1
115 1 0 16
40 0 0 13
45 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
11 0 0 1
15 0 0 3
19 1 0 0
0 0 0 0
63 0 0 3
19 0 0 4
0 0 0 0
18 0 0 1
62 0 0 5
87 0 0 9
59 0 0 8
0 0 0 0
20 0 0 2
18 0 0 0
20 0 0 0
14 0 0 0
12 0 0 0
0 0 0 0
14 0 0 0
47 0 0 7
53 0 0 5
15 0 0 0
0 0 0 0
25 0 0 2
31 0 0 2
50 0 0 3
21 0 0 1
0 0 0 0
13 0 0 0
45 0 0 6
13 0 0 2
18 0 0 3
0 0 0 0
21 0 0 2
16 0 0 3
65 0 0 2
20 0 0 1
0 0 0 0
69 0 0 7
19 0 0 1
6 0 0 0
0 0 0 0
12 0 0 0
27 0 0 1
13 0 0 0
11 0 0 1
4 0 0 1
0 0 0 0
0 0 0 0
17 0 0 3
11 0 0 0
0 0 0 0
0 0 0 0
21 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
10 0 0 0
27 0 0 0
0 0 0 0
18 0 0 2
32 0 0 0
0 0 0 0
48 0 0 4
84 0 0 5
12 0 0 2
0 0 0 0
1 0 0 0
15 0 0 2
24 0 0 1
52 0 0 8
16 0 0 1
11 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
26 0 0 2
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
53 0 0 5
13 0 0 0
18 0 0 2
70 0 0 5
13 0 0 0
23 0 0 2
12 0 0 1
6 0 0 0
0 0 0 0
51 0 0 6
0 0 0 0
58 0 0 6
44 2 0 4
104 0 0 11
11 0 0 0
14 0 0 0
10 0 0 2
0 0 0 0
22 0 0 2
0 0 0 0
63 0 0 4
9 0 0 2
32 0 0 0
45 0 0 10
0 0 0 0
20 0 0 0
0 0 0 0
10 0 0 1
1 0 0 0
47 0 0 4
60 0 0 5
43 0 0 2
0 0 0 0
11 0 0 1
16 0 0 0
49 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
24 0 0 0
0 0 0 0
0 0 0 0
21 0 0 2
0 0 0 0
30 0 0 5
0 0 0 0
71 0 0 4
33 0 0 5
57 0 0 1
0 0 0 0
0 0 0 0
22 0 0 0
12 0 0 3
33 0 0 2
0 0 0 0
51 0 0 5
16 0 0 0
13 0 0 0
22 0 0 1
15 0 0 2
6 0 0 1
18 0 0 2
0 0 0 0
43 0 0 6
27 0 0 2
49 1 0 3
5 0 0 1
22 0 0 1
68 1 0 7
0 0 0 0
0 0 0 0
0 0 0 0
67 0 0 5
2 0 0 0
16 0 0 0
20 0 0 0
39 0 0 3
11 0 0 0
15 0 0 3
17 0 0 2
7 0 0 0
0 0 0 0
25 0 0 3
56 0 0 3
11 0 0 0
16 0 0 0
4 0 0 2
0 0 0 0
0 0 0 0
13 0 0 3
0 0 0 0
23 0 0 2
15 0 0 5
0 0 0 0
35 0 0 3
38 0 0 2
44 0 0 3
13 0 0 0
22 1 0 3
6 0 0 0
15 0 0 2
17 0 0 2
23 0 0 1
6 0 0 0
50 0 0 1
26 0 0 4
0 0 0 0
22 0 0 2
50 0 0 2
12 0 0 1
0 0 0 0
0 0 0 0
52 0 0 6
0 0 0 0
3 0 0 0
0 0 0 0
5 0 0 0
61 0 0 8
13 0 0 0
0 0 0 0
30 0 0 1
21 0 0 4
0 0 0 0
31 0 0 4
15 0 0 0
18 0 0 0
22 0 0 2
47 0 0 4
10 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
16 0 0 1
45 0 0 0
37 1 0 2
22 0 0 1
30 0 0 3
0 0 0 0
17 0 0 1
44 0 0 5
15 0 0 1
32 0 0 2
20 0 0 2
37 0 0 4
0 0 0 0
13 0 0 1
5 0 0 0
18 0 0 0
21 0 0 0
55 0 0 1
13 0 0 0
60 0 0 5
40 0 0 8
0 0 0 0
95 0 0 8
56 0 0 6
17 0 0 4
17 0 0 5
80 0 0 3
50 0 0 3
0 0 0 0
0 0 0 0
24 0 0 1
19 0 0 3
13 0 0 0
41 0 0 2
0 0 0 0
26 0 0 2
27 1 0 5
0 0 0 0
10 0 0 0
0 0 0 0
81 0 0 13
34 0 0 2
24 0 0 2
32 0 0 4
0 0 0 0
11 0 0 0
8 0 0 0
19 0 0 3
39 0 0 1
0 0 0 0
16 0 0 2
7 0 0 1
86 1 0 7
0 0 0 0
14 0 0 1
0 0 0 0
15 0 0 3
0 0 0 0
9 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
21 0 0 5
11 0 0 0
56 0 0 5
0 0 0 0
18 0 0 2
16 0 0 1
13 0 0 0
10 0 0 1
74 0 0 5
0 0 0 0
66 0 0 9
70 0 0 6
54 0 0 3
50 0 0 1
40 0 0 2
80 0 0 8
32 0 0 2
1 0 0 0
22 0 0 2
0 0 0 0
0 0 0 0
21 0 0 0
0 0 0 0
52 0 0 4
0 0 0 0
13 0 0 1
25 0 0 0
7 0 0 1
16 0 0 1
30 0 0 3
0 0 0 0
20 0 0 1
11 0 0 0
1 0 0 0
5 0 0 0
16 0 0 3
0 0 0 0
67 0 0 4
15 0 0 2
11 0 0 2
28 0 0 2
17 0 0 4
0 0 0 0
5 0 0 0
20 0 0 0
25 1 0 2
69 0 0 3
0 0 0 0
41 0 0 1
0 0 0 0
0 0 0 0
33 0 0 5
0 0 0 0
24 0 0 5
19 0 0 0
11 0 0 2
22 0 0 0
52 0 0 5
0 0 0 0
14 0 0 0
16 0 0 2
31 0 0 2
13 0 0 4
42 0 0 1
53 0 1 6
13 0 0 2
22 0 0 0
36 0 0 1
14 0 0 2
64 1 0 3
51 0 0 3
0 0 0 0
61 0 0 5
0 0 0 0
0 0 0 0
22 0 0 2
0 0 0 0
20 0 0 2
25 0 0 2
22 0 0 0
0 0 0 0
18 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
37 0 0 5
0 0 0 0
0 0 0 0
29 0 0 2
0 0 0 0
18 0 0 1
38 0 0 0
22 0 0 1
14 0 0 1
15 0 0 2
17 0 0 0
0 0 0 0
0 0 0 0
63 0 0 7
29 0 0 2
0 0 0 0
12 0 0 0
81 0 0 9
45 0 0 4
38 0 0 4
8 0 0 0
13 0 0 1
0 0 0 0
68 0 0 5
20 0 0 0
0 0 0 0
0 0 0 0
18 0 0 1
0 0 0 0
61 0 0 10
31 0 0 4
71 0 0 7
115 0 0 11
0 0 0 0
34 0 0 1
59 0 0 3
0 0 0 0
0 0 0 0
36 0 0 3
0 0 0 0
90 0 0 9
32 0 0 3
14 0 0 1
0 0 0 0
37 0 0 2
54 0 0 0
0 0 0 0
0 0 0 0
63 1 0 10
0 0 0 0
87 0 0 7
79 0 0 11
68 0 0 6
34 0 0 2
0 0 0 0
0 0 0 0
33 0 0 5
6 0 0 4
36 0 0 1
87 0 0 4
21 0 0 0
12 0 0 1
17 0 0 0
32 0 0 4
98 1 0 16
7 0 0 0
24 0 0 2
0 0 0 0
82 0 0 5
39 0 0 1
46 0 0 5
40 0 0 3
0 0 0 0
78 0 0 9
30 0 0 1
13 0 0 5
0 0 0 0
13 0 0 1
20 0 0 4
45 0 0 3
40 0 0 1
12 0 0 1
11 0 0 1
26 0 0 3
85 0 0 1
38 0 0 4
21 0 0 4
25 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
14 0 0 2
13 0 0 0
60 0 0 2
6 0 0 0
0 0 0 0
0 0 0 0
27 0 0 4
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 1
58 0 0 6
23 0 0 1
81 0 0 9
9 0 0 0
0 0 0 0
44 0 0 2
17 0 0 2
17 0 0 4
3 0 0 0
9 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
21 0 0 3
0 0 0 0
0 0 0 0
0 0 0 0
20 0 0 4
35 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
0 0 0 0
21 0 0 1
52 0 0 2
0 0 0 0
0 0 0 0
17 0 0 0
91 0 0 14
17 0 0 1
0 0 0 0
0 0 0 0
49 0 0 1
0 0 0 0
66 1 0 7
18 0 0 0
0 0 0 0
75 0 0 3
0 0 0 0
0 0 0 0
63 0 0 9
10 0 0 1
75 0 0 3
0 0 0 0
46 0 0 4
15 1 0 1
14 0 0 2
42 0 0 4
0 0 0 0
13 0 0 1
82 0 0 3
0 0 0 0
0 0 0 0
21 0 0 1
21 0 0 2
69 0 0 3
18 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
76 1 0 9
33 0 0 1
28 0 0 3
0 0 0 0
70 0 0 7
57 0 0 8
14 0 0 1
19 0 0 0
24 0 0 3
30 0 0 4
4 0 0 0
0 0 0 0
63 0 0 7
74 0 0 8
15 0 0 2
0 0 0 0
32 0 0 2
0 0 0 0
0 0 0 0
25 0 0 2
12 0 0 0
22 0 0 0
9 0 0 0
26 0 0 0
21 0 0 2
26 0 0 0
69 0 0 6
53 0 0 6
86 0 0 4
23 0 0 1
11 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
33 0 0 4
36 0 0 1
62 0 0 8
0 0 0 0
27 0 0 1
13 0 0 1
15 0 0 2
8 0 0 1
18 0 0 3
38 0 0 4
0 0 0 0
19 0 0 0
0 0 0 0
15 0 0 0
0 0 0 0
23 0 0 3
0 0 0 0
33 0 0 1
18 0 0 1
0 0 0 0
13 0 0 1
74 0 0 7
28 0 0 1
26 0 0 3
44 0 0 2
56 0 0 2
30 0 0 3
30 0 0 6
22 0 0 0
0 0 0 0
49 0 0 3
48 0 0 3
13 0 0 0
51 0 1 3
14 0 0 1
69 0 0 3
0 0 0 0
0 0 0 0
7 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
89 0 0 5
20 0 0 0
0 0 0 0
15 0 0 0
3 0 0 0
23 0 0 4
18 0 0 2
72 0 0 8
0 0 0 0
0 0 0 0
28 0 1 8
0 0 0 0
0 0 0 0
18 0 0 0
13 0 0 0
4 0 0 0
35 0 1 5
7 0 0 0
0 0 0 0
9 0 0 1
93 0 0 11
30 0 0 0
14 0 0 1
62 0 0 3
0 0 0 0
12 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
26 0 0 2
0 0 0 0
0 0 0 0
49 0 0 2
0 0 0 0
3 0 0 0
13 0 0 0
47 0 0 5
0 0 0 0
15 0 0 1
24 1 0 2
11 0 0 0
11 0 0 1
24 0 0 4
16 0 0 0
40 0 0 7
24 0 0 5
44 0 0 2
36 0 0 5
0 0 0 0
18 0 0 1
20 0 0 0
0 0 0 0
0 0 0 0
23 0 0 0
0 0 0 0
32 0 0 2
20 0 0 2
31 0 0 1
0 0 0 0
62 0 0 7
0 0 0 0
6 0 0 0
13 0 0 0
15 0 0 1
65 1 0 4
16 0 0 2
0 0 0 0
69 0 0 4
0 0 0 0
52 0 0 2
14 0 0 1
0 0 0 0
10 0 0 0
35 0 0 3
36 0 0 2
31 0 0 6
13 0 0 2
22 0 0 1
7 0 0 0
52 0 0 6
55 0 0 3
14 0 0 1
11 0 0 0
71 0 0 2
8 0 0 2
22 0 0 1
29 0 0 3
24 0 0 6
14 0 0 1
12 0 0 1
25 0 0 3
21 0 0 0
0 0 0 0
11 0 0 3
0 0 0 0
