 -1.9500e+00  8.6700e+02
 -1.8500e+00  8.9500e+02
 -1.7500e+00  9.3500e+02
 -1.6500e+00  8.6400e+02
 -1.5500e+00  9.2500e+02
 -1.4500e+00  9.2800e+02
 -1.3500e+00  9.1900e+02
 -1.2500e+00  9.0500e+02
 -1.1500e+00  9.5000e+02
 -1.0500e+00  9.2900e+02
 -9.5000e-01  9.7300e+02
 -8.5000e-01  9.3300e+02
 -7.5000e-01  9.7400e+02
 -6.5000e-01  9.9700e+02
 -5.5000e-01  1.0590e+03
 -4.5000e-01  9.8000e+02
 -3.5000e-01  1.0280e+03
 -2.5000e-01  1.0220e+03
 -1.5000e-01  1.0270e+03
 -5.0000e-02  9.7800e+02
  5.0000e-02  1.0270e+03
  1.5000e-01  1.0050e+03
  2.5000e-01  1.0260e+03
  3.5000e-01  1.0050e+03
  4.5000e-01  9.5800e+02
  5.5000e-01  9.4800e+02
  6.5000e-01  1.0150e+03
  7.5000e-01  1.0020e+03
  8.5000e-01  9.9000e+02
  9.5000e-01  9.4100e+02
  1.0500e+00  9.4200e+02
  1.1500e+00  9.3200e+02
  1.2500e+00  9.0300e+02
  1.3500e+00  9.7000e+02
  1.4500e+00  9.1600e+02
  1.5500e+00  9.2400e+02
  1.6500e+00  8.7100e+02
  1.7500e+00  8.9500e+02
  1.8500e+00  9.1800e+02
  1.9500e+00  9.0000e+02
